STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
25,015,25015,Hampshire,Hampshire County,-72.6636936,42.3394593,Massachusetts,MA,545.253985173441,161159
25,025,25025,Suffolk,Suffolk County,-71.018253,42.3385513,Massachusetts,MA,120.223646071476,791766
25,001,25001,Barnstable,Barnstable County,-70.2118803,41.7990145,Massachusetts,MA,1305.54114405137,213690
25,027,25027,Worcester,Worcester County,-71.940282,42.3116934,Massachusetts,MA,1579.1620800808,822280
25,019,25019,Nantucket,Nantucket County,-70.1419099,41.3058778,Massachusetts,MA,303.655367895227,11101
25,007,25007,Dukes,Dukes County,-70.7014995,41.3809696,Massachusetts,MA,490.961607249053,17313
25,013,25013,Hampden,Hampden County,-72.6356476,42.1361975,Massachusetts,MA,634.13950786004,469116
25,003,25003,Berkshire,Berkshire County,-73.2179276,42.371493,Massachusetts,MA,946.45565026398,127328
25,005,25005,Bristol,Bristol County,-71.088894,41.748588,Massachusetts,MA,691.126924243688,558905
25,017,25017,Middlesex,Middlesex County,-71.3949161,42.4817182,Massachusetts,MA,846.936087268472,1595192
25,009,25009,Essex,Essex County,-70.8649085,42.6427082,Massachusetts,MA,828.490861818753,781024
25,021,25021,Norfolk,Norfolk County,-71.1811115,42.1717393,Massachusetts,MA,444.351889296561,698249
25,023,25023,Plymouth,Plymouth County,-70.7419417,41.9871959,Massachusetts,MA,1093.29517431634,512135
25,011,25011,Franklin,Franklin County,-72.5917921,42.5845038,Massachusetts,MA,724.528607330215,70935
