"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Belleview","www.facebook.com/pages/Abshier-Blueberry-Farm/295455157137236pages/Abshier-Blueberry-Farm/295455157137236","Abshier Blueberry Farm","Florida","3960 SE 115th Street","","","farm","Www.abshierblueberryfarm.com","-82.0817510","29.0533560","34420"
"Plant City","https://www.facebook.com/AbundantGardensPlantCity/","Abundant Gardens","Florida","1211 W. Terrace Dr","bedding plants canned preserved coffee tea crafts woodworking nursery-stock","","farm","https://www.abundantgardens.net/","-82.1347270","28.0394270","33563"
"Brooksville","","Al and MLiss Grissom","Florida","3261 Endsley Road","honey","","farm","","-82.387655","28.481463","34604"
"Crescent City","","Allison Family Farm LLC.","Florida","124 Diamond Lake Lane","eggs fresh-fruits nursery-stock poultry fowl","","farm","http://allisonfamilyfarm.com/","-81.577329","29.422782","32112"
"Yalaha","https://www.facebook.com/pages/Aquaponic-Lynx-LLC/120267698035287?ref=hl","Aquaponic Lynx LLC","Florida","8748 Guava St","fish seafood fresh-vegetables","","farm","http://www.aquaponiclynx.com/","-81.807912","28.737419","34797"
"baker","","Baker U-Pick Blueberries","Florida","5949 Dairy Road","","","farm","","-86.6730810","30.8061770",""
"Brooksville","https://www.facebook.com/pages/Beasley-Farms/246402592050005?fref=ts","Beasley Farm of Brooksville","Florida","10137 Preston Rd. just off Mondon Hill Road","fresh-vegetables","","farm","beasleyfarmbrooksville.blogspot.com or Beasley Farm facebook","-82.3380549","28.5530743","34601"
"Myakka Head","BellaBlue Berry Farm","Bellablue Berry Farm","Florida","43405 State Road 64 East","canned preserved honey nursery-stock","","farm","www.bellablueberryfarm.com","-82.096539","27.459539","34251"
"Davie ","https://www.facebook.com/pages/Benders-Tropical-Grove/119092214773666","Bender's Tropical Grove","Florida","14800 sw 31st ct","fresh-fruits nursery-stock","https://www.twitter.com/bendersgrove","farm","Bendersgrove.com","-80.346566","26.081398","33331"
"Plant City","","Big Bear Farms, Inc.","Florida","7606 Kinard Rd.","","","farm","BIGBEARFARMS.MYSITE.COM","-82.232089","28.065417","33565"
"Crescent City","https://www.facebook.com/pages/Blueberry-Hill-Farm/353380774779857","Blueberry Hill Farm Inc.","Florida","1522 CR 308","","","farm","","-81.571514","29.442212","32112"
"Bronson","","Brads Organic Blueberries","Florida","7450 Ne 135th Street","","","farm","","-82.652593","29.531500","32621"
"Brooksville","","Bramble Bush Farm","Florida","27400 Old Trilby Road","","","farm","","-82.2828490","28.5061180","34602"
"Orlando","www.facebook.com/thebrookhollowfarm","Brook Hollow Hydroponics Strawberry Farm","Florida","8505 Silver Star Road","fresh-fruits fresh-vegetables","","farm","www.thebrookhollowfarm.com","-81.501306","28.577967","32818"
