	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
4460	08	8	0	Colorado	113110	Timber tract operations	11	2.75	0.0	0.0
4461	08	8	0	Colorado	113210	Forest nurseries and gathering of forest products	11	1.2	0.0	0.0
4462	08	8	0	Colorado	113310	Logging	11	38.2	54.4	3826.6
4463	08	8	0	Colorado	114111	Finfish fishing	11	2.8	0.0	0.0
4464	08	8	0	Colorado	114112	Shellfish fishing	11	1.0	0.0	0.0
4465	08	8	0	Colorado	114210	Hunting and trapping	11	4.8	2.2	95.0
4466	08	8	0	Colorado	115112	Soil preparation, planting, and cultivating	11	55.6	235.0	13522.8
4467	08	8	0	Colorado	115113	Crop harvesting, primarily by machine	11	4.6	0.6	104.8
4468	08	8	0	Colorado	115114	Postharvest crop activities (except cotton ginning)	11	21.6	761.6	19102.4
4469	08	8	0	Colorado	115115	Farm labor contractors and crew leaders	11	7.8	3.2	409.8
4470	08	8	0	Colorado	115116	Farm management services	11	4.0	5.8	347.8
4471	08	8	0	Colorado	115210	Support activities for animal production	11	152.2	400.6	10554.2
4472	08	8	0	Colorado	115310	Support activities for forestry	11	22.6	81.6	6657.0
4473	08	8	0	Colorado	211111	Crude petroleum and natural gas extraction	21	408.0	6829.6	1125521.8
4474	08	8	0	Colorado	211112	Natural gas liquid extraction	21	21.6	925.4	127406.0
4475	08	8	0	Colorado	212111	Bituminous coal and lignite surface mining	21	4.2	453.2	37405.2
4476	08	8	0	Colorado	212112	Bituminous coal underground mining	21	8.0	1473.6	121332.2
4477	08	8	0	Colorado	212221	Gold ore mining	21	25.4	533.2	64237.8
4478	08	8	0	Colorado	212222	Silver ore mining	21	3.8	108.4	8501.2
4479	08	8	0	Colorado	212231	Lead ore and zinc ore mining	21	1.0	0.0	0.0
4480	08	8	0	Colorado	212234	Copper ore and nickel ore mining	21	3.0	12.4	1592.2
4481	08	8	0	Colorado	212291	Uranium-radium-vanadium ore mining	21	7.6	36.6	2788.2
4482	08	8	0	Colorado	212299	All other metal ore mining	21	3.0	0.0	0.0
4483	08	8	0	Colorado	212311	Dimension stone mining and quarrying	21	7.4	76.6	4931.8
4484	08	8	0	Colorado	212312	Crushed and broken limestone mining and quarrying	21	20.4	88.2	7417.6
4485	08	8	0	Colorado	212313	Crushed and broken granite mining and quarrying	21	13.8	119.4	8426.4
4486	08	8	0	Colorado	212319	Other crushed and broken stone mining and quarrying	21	8.2	61.8	6693.8
4487	08	8	0	Colorado	212321	Construction sand and gravel mining	21	49.0	419.4	22862.8
4488	08	8	0	Colorado	212322	Industrial sand mining	21	1.8	0.0	0.0
4489	08	8	0	Colorado	212325	Clay and ceramic and refractory minerals mining	21	1.4	0.0	0.0
4490	08	8	0	Colorado	212391	Potash, soda, and borate mineral mining	21	1.25	0.0	0.0
4491	08	8	0	Colorado	212393	Other chemical and fertilizer mineral mining	21	2.0	0.0	0.0
4492	08	8	0	Colorado	212399	All other nonmetallic mineral mining	21	7.2	89.6	7596.8
4493	08	8	0	Colorado	213111	Drilling oil and gas wells	21	100.8	3845.2	303116.8
4494	08	8	0	Colorado	213112	Support activities for oil and gas operations	21	588.6	10982.6	892053.0
4495	08	8	0	Colorado	213113	Support activities for coal mining	21	12.2	341.8	31624.4
4496	08	8	0	Colorado	213114	Support activities for metal mining	21	21.6	214.4	31598.2
4497	08	8	0	Colorado	213115	Support activities for nonmetallic minerals (except fuels) mining	21	10.4	39.0	2784.8
4498	08	8	0	Colorado	221111	Hydroelectric power generation	22	5.6	0.0	0.0
4499	08	8	0	Colorado	221112	Fossil fuel electric power generation	22	44.8	858.6	90674.4
4500	08	8	0	Colorado	221113	Nuclear electric power generation	22	1.0	0.0	0.0
4501	08	8	0	Colorado	221114	Solar electric power generation	22	3.6	68.0	6850.6
4502	08	8	0	Colorado	221115	Wind electric power generation	22	8.2	18.2	3947.2
4503	08	8	0	Colorado	221116	Geothermal electric power generation	22	1.0	0.0	0.0
4504	08	8	0	Colorado	221117	Biomass electric power generation	22	2.0	0.0	0.0
4505	08	8	0	Colorado	221118	Other electric power generation	22	9.8	73.2	6188.0
4506	08	8	0	Colorado	221121	Electric bulk power transmission and control	22	4.8	0.0	0.0
4507	08	8	0	Colorado	221122	Electric power distribution	22	112.8	5799.8	470047.0
4508	08	8	0	Colorado	221210	Natural gas distribution	22	58.0	368.8	41110.8
4509	08	8	0	Colorado	221310	Water supply and irrigation systems	22	125.4	537.0	20883.4
4510	08	8	0	Colorado	221320	Sewage treatment facilities	22	9.6	62.4	3447.4
4511	08	8	0	Colorado	236115	New single-family housing construction (except for-sale builders)	23	1328.2	3456.4	179378.0
4512	08	8	0	Colorado	236116	New multifamily housing construction (except for-sale builders)	23	69.6	520.6	36258.2
4513	08	8	0	Colorado	236117	New housing for-sale builders	23	332.4	2575.0	221678.0
4514	08	8	0	Colorado	236118	Residential remodelers	23	2010.8	5553.6	251832.4
4515	08	8	0	Colorado	236210	Industrial building construction	23	48.0	723.4	47531.4
4516	08	8	0	Colorado	236220	Commercial and institutional building construction	23	788.4	12530.4	909355.0
4517	08	8	0	Colorado	237110	Water and sewer line and related structures construction	23	288.6	5573.8	309494.8
4518	08	8	0	Colorado	237120	Oil and gas pipeline and related structures construction	23	65.6	3219.0	204439.6
4519	08	8	0	Colorado	237130	Power and communication line and related structures construction	23	141.0	7625.0	550812.2
4520	08	8	0	Colorado	237210	Land subdivision	23	124.8	685.0	51513.6
4521	08	8	0	Colorado	237310	Highway, street, and bridge construction	23	214.2	5792.0	387913.8
4522	08	8	0	Colorado	237990	Other heavy and civil engineering construction	23	68.2	1225.4	87274.0
4523	08	8	0	Colorado	238110	Poured concrete foundation and structure contractors	23	491.2	6027.2	264024.0
4524	08	8	0	Colorado	238120	Structural steel and precast concrete contractors	23	85.4	1973.6	116953.8
4525	08	8	0	Colorado	238130	Framing contractors	23	454.8	1611.6	63979.0
4526	08	8	0	Colorado	238140	Masonry contractors	23	414.4	3483.0	151267.2
4527	08	8	0	Colorado	238150	Glass and glazing contractors	23	126.8	1134.6	54527.6
4528	08	8	0	Colorado	238160	Roofing contractors	23	606.8	4528.8	209098.8
4529	08	8	0	Colorado	238170	Siding contractors	23	146.2	462.0	17118.0
4530	08	8	0	Colorado	238190	Other foundation, structure, and building exterior contractors	23	160.6	781.6	34020.6
4531	08	8	0	Colorado	238210	Electrical contractors and other wiring installation contractors	23	1782.4	16356.6	867231.2
4532	08	8	0	Colorado	238220	Plumbing, heating, and air-conditioning contractors	23	2137.2	18748.4	1024372.6
4533	08	8	0	Colorado	238290	Other building equipment contractors	23	130.2	1668.8	106357.2
4534	08	8	0	Colorado	238310	Drywall and insulation contractors	23	463.0	5661.4	234426.8
4535	08	8	0	Colorado	238320	Painting and wall covering contractors	23	888.0	2985.8	117520.4
4536	08	8	0	Colorado	238330	Flooring contractors	23	366.2	1586.0	68869.8
4537	08	8	0	Colorado	238340	Tile and terrazzo contractors	23	237.0	744.0	30432.2
4538	08	8	0	Colorado	238350	Finish carpentry contractors	23	887.8	2549.6	104380.0
4539	08	8	0	Colorado	238390	Other building finishing contractors	23	144.0	1035.6	44416.0
4540	08	8	0	Colorado	238910	Site preparation contractors	23	843.2	7999.6	434722.2
4541	08	8	0	Colorado	238990	All other specialty trade contractors	23	706.8	5605.8	283924.4
