	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	8	999	Statewide	11	Crop harvesting, primarily by machine	8	115113	9.0	0.0	0.0
1	8	999	Statewide	11	Farm labor contractors and crew leaders	8	115115	13.1	0.0	0.0
2	8	999	Statewide	11	Farm management services	8	115116	7.6	1.4	58.8
3	8	999	Statewide	11	Finfish fishing	8	114111	4.0	0.0	0.0
4	8	999	Statewide	11	Forest nurseries and gathering of forest products	8	113210	2.0	0.0	0.0
5	8	999	Statewide	11	Hunting and trapping	8	114210	8.45	0.0	0.0
6	8	999	Statewide	11	Logging	8	113310	48.449999999999996	23.0	1657.0
7	8	999	Statewide	11	Postharvest crop activities (except cotton ginning)	8	115114	23.8	376.8	10602.6
8	8	999	Statewide	11	Shellfish fishing	8	114112	1.0	0.0	0.0
9	8	999	Statewide	11	Soil preparation, planting, and cultivating	8	115112	61.599999999999994	111.20000000000002	7986.0
10	8	999	Statewide	11	Support activities for animal production	8	115210	156.25	211.80000000000004	7630.199999999997
11	8	999	Statewide	11	Support activities for forestry	8	115310	30.400000000000006	0.5	12.0
12	8	999	Statewide	11	Timber tract operations	8	113110	4.0	0.0	0.0
13	8	999	Statewide	21	All other metal ore mining	8	212299	5.0	0.0	0.0
14	8	999	Statewide	21	All other nonmetallic mineral mining	8	212399	8.9	0.0	0.0
15	8	999	Statewide	21	Bituminous coal and lignite surface mining	8	212111	6.6	0.0	0.0
16	8	999	Statewide	21	Bituminous coal underground mining	8	212112	8.0	0.0	0.0
17	8	999	Statewide	21	Clay and ceramic and refractory minerals mining	8	212325	2.0	0.0	0.0
18	8	999	Statewide	21	Construction sand and gravel mining	8	212321	54.4	195.8	11316.2
19	8	999	Statewide	21	Copper ore and nickel ore mining	8	212234	4.2	0.0	0.0
20	8	999	Statewide	21	Crude petroleum and natural gas extraction	8	211111	393.6499999999999	4376.8	691096.0
21	8	999	Statewide	21	Crushed and broken granite mining and quarrying	8	212313	14.8	0.0	0.0
22	8	999	Statewide	21	Crushed and broken limestone mining and quarrying	8	212312	22.2	1.2	48.8
23	8	999	Statewide	21	Dimension stone mining and quarrying	8	212311	8.600000000000001	0.0	0.0
24	8	999	Statewide	21	Drilling oil and gas wells	8	213111	94.58333333333331	1950.0	171312.2
25	8	999	Statewide	21	Gold ore mining	8	212221	32.53333333333333	25.6	9917.800000000001
26	8	999	Statewide	21	Industrial sand mining	8	212322	3.0	0.0	0.0
27	8	999	Statewide	21	Lead ore and zinc ore mining	8	212231	1.0	0.0	0.0
28	8	999	Statewide	21	Natural gas liquid extraction	8	211112	23.05	14.200000000000001	1502.0
29	8	999	Statewide	21	Other chemical and fertilizer mineral mining	8	212393	2.0	0.0	0.0
30	8	999	Statewide	21	Other crushed and broken stone mining and quarrying	8	212319	10.0	0.0	0.0
31	8	999	Statewide	21	Potash, soda, and borate mineral mining	8	212391	2.0	0.0	0.0
32	8	999	Statewide	21	Silver ore mining	8	212222	5.2	22.2	2022.8
33	8	999	Statewide	21	Support activities for coal mining	8	213113	12.7	0.0	0.0
34	8	999	Statewide	21	Support activities for metal mining	8	213114	20.93333333333333	34.6	8053.0
35	8	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	8	213115	14.05	0.0	0.0
36	8	999	Statewide	21	Support activities for oil and gas operations	8	213112	582.9	8229.599999999999	657737.0
37	8	999	Statewide	21	Uranium-radium-vanadium ore mining	8	212291	8.2	11.2	1166.0
38	8	999	Statewide	22	Biomass electric power generation	8	221117	2.0	0.0	0.0
39	8	999	Statewide	22	Electric bulk power transmission and control	8	221121	4.8	0.0	0.0
40	8	999	Statewide	22	Electric power distribution	8	221122	112.79999999999998	211.0	18004.399999999998
