	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	8	999	Statewide	11	Fishing	8	1141	4.0	0.0	0.0	0.0	0.0	3.0
1	8	999	Statewide	11	Forest nurseries and gathering of forest products	8	1132	2.0	0.0	0.0	0.0	0.0	1.2
2	8	999	Statewide	11	Hunting and trapping	8	1142	8.45	0.0	0.0	2.2	95.0	4.8
3	8	999	Statewide	11	Logging	8	1133	48.45	23.0	1657.0	54.4	3826.6	38.2
4	8	999	Statewide	11	Support activities for animal production	8	1152	156.25	211.80000000000004	7630.199999999998	400.6	10554.2	152.2
5	8	999	Statewide	11	Support activities for crop production	8	1151	97.83333333333331	573.4	21309.6	1022.0	33624.6	93.6
6	8	999	Statewide	11	Support activities for forestry	8	1153	30.40000000000001	0.5	12.0	81.6	6657.0	22.6
7	8	999	Statewide	11	Timber tract operations	8	1131	4.0	0.0	0.0	0.0	0.0	2.75
8	8	999	Statewide	21	Coal mining	8	2121	14.6	0.0	0.0	1926.8	158737.4	12.2
9	8	999	Statewide	21	Metal ore mining	8	2122	49.4	280.6	40636.4	1538.6	172265.8	43.0
10	8	999	Statewide	21	Nonmetallic mineral mining and quarrying	8	2123	114.2	516.0	37261.4	1158.0	71669.0	112.2
11	8	999	Statewide	21	Oil and gas extraction	8	2111	415.25	5045.199999999999	809611.0000000001	7755.0	1252927.8	429.6
12	8	999	Statewide	21	Support activities for mining	8	2131	710.5500000000002	11197.399999999998	917494.9999999995	15458.2	1263394.2	733.6
13	8	999	Statewide	22	Electric power generation, transmission and distribution	8	2211	188.80000000000004	2293.0	221932.2	3677.6	704996.8	190.8
14	8	999	Statewide	22	Natural gas distribution	8	2212	59.93333333333333	288.8	39002.8	368.8	41110.8	58.0
15	8	999	Statewide	22	Water, sewage and other systems	8	2213	135.9333333333333	442.19999999999993	18321.6	611.0	24330.8	135.0
16	8	999	Statewide	23	Building equipment contractors	8	2382	4049.266666666667	36401.999999999985	1983075.4	36773.8	1997961.0	4049.8
17	8	999	Statewide	23	Building finishing contractors	8	2383	2990.866666666667	14376.999999999995	598086.6	14562.4	600045.2	2986.0
18	8	999	Statewide	23	Foundation, structure, and building exterior contractors	8	2381	2488.1999999999994	19614.2	903700.8000000005	20002.4	910989.0	2486.2
19	8	999	Statewide	23	Highway, street, and bridge construction	8	2373	215.80000000000007	4320.4	278588.19999999995	5792.0	387913.8	214.2
20	8	999	Statewide	23	Land subdivision	8	2372	129.26666666666665	500.0	45187.60000000001	685.0	51513.6	124.8
21	8	999	Statewide	23	Nonresidential building construction	8	2362	839.7000000000003	12867.0	937443.0	13253.8	956886.4	836.4
22	8	999	Statewide	23	Other heavy and civil engineering construction	8	2379	73.96666666666667	212.2	15233.4	1225.4	87274.0	68.2
23	8	999	Statewide	23	Other specialty trade contractors	8	2389	1552.6	12992.2	687983.4	13605.4	718646.6	1550.0
24	8	999	Statewide	23	Residential building construction	8	2361	3743.650000000001	11723.800000000005	685516.2000000002	12105.6	689146.6	3741.0
25	8	999	Statewide	23	Utility system construction	8	2371	497.8999999999999	10964.2	706597.2	16417.8	1064746.6	495.2
26	8	999	Statewide	31	Animal food manufacturing	8	3111	43.25000000000001	162.1	10591.15	1023.0	59186.6	39.8
27	8	999	Statewide	31	Animal slaughtering and processing	8	3116	83.5	2490.4	92823.4	7536.0	269803.4	77.6
28	8	999	Statewide	31	Apparel accessories and other apparel manufacturing	8	3159	14.8	19.6	701.4	96.0	2272.6	12.4
29	8	999	Statewide	31	Apparel knitting mills	8	3151	4.0	0.0	0.0	0.0	0.0	2.2
30	8	999	Statewide	31	Bakeries and tortilla manufacturing	8	3118	193.53333333333327	3667.6	152817.86666666667	4400.8	167330.4	187.4
31	8	999	Statewide	31	Beverage manufacturing	8	3121	240.63333333333333	3473.2833333333333	175688.36666666667	4971.2	266377.2	233.2
32	8	999	Statewide	31	Cut and sew apparel manufacturing	8	3152	54.36666666666667	150.53333333333333	4669.066666666667	283.2	6857.0	43.4
33	8	999	Statewide	31	Dairy product manufacturing	8	3115	27.8	161.4	9756.8	1740.6	93394.2	24.6
34	8	999	Statewide	31	Fabric mills	8	3132	10.2	0.0	0.0	100.0	3460.4	7.2
35	8	999	Statewide	31	Fiber, yarn, and thread mills	8	3131	3.0	0.0	0.0	1.5	29.0	2.5
36	8	999	Statewide	31	Footwear manufacturing	8	3162	8.6	0.0	0.0	9.2	171.8	5.6
37	8	999	Statewide	31	Fruit and vegetable preserving and specialty food manufacturing	8	3114	40.2	174.00000000000003	10022.2	804.2	30934.6	37.2
38	8	999	Statewide	31	Grain and oilseed milling	8	3112	15.2	87.0	6708.8	200.6	14527.0	12.8
39	8	999	Statewide	31	Leather and hide tanning and finishing	8	3161	4.6	0.0	0.0	7.4	239.4	3.4
40	8	999	Statewide	31	Other food manufacturing	8	3119	85.69999999999997	1450.6	66705.40000000001	2101.8	88695.2	78.8
41	8	999	Statewide	31	Other leather and allied product manufacturing	8	3169	15.6	1.2	191.2	85.6	3053.6	13.0
42	8	999	Statewide	31	Other textile product mills	8	3149	96.80000000000004	443.00000000000006	15657.8	1366.6	62227.6	93.8
43	8	999	Statewide	31	Seafood product preparation and packaging	8	3117	3.2	0.0	0.0	0.0	0.0	2.6
44	8	999	Statewide	31	Sugar and confectionery product manufacturing	8	3113	61.1	284.7999999999999	7811.799999999998	1498.0	52954.4	57.0
45	8	999	Statewide	31	Textile and fabric finishing and fabric coating mills	8	3133	15.999999999999998	0.0	279.0	55.8	2494.4	8.8
46	8	999	Statewide	31	Textile furnishings mills	8	3141	32.8	38.6	2362.0	115.0	3664.0	30.8
47	8	999	Statewide	31	Tobacco manufacturing	8	3122	1.0	0.0	0.0	0.0	0.0	1.0
48	8	999	Statewide	32	Basic chemical manufacturing	8	3251	26.25	249.8	19770.0	609.2	43693.8	23.4
49	8	999	Statewide	32	Cement and concrete product manufacturing	8	3273	140.93333333333334	2309.5999999999995	115693.8	3405.4	174941.8	138.0
50	8	999	Statewide	32	Clay product and refractory manufacturing	8	3271	34.2	22.0	974.8	706.6	47316.8	31.6
51	8	999	Statewide	32	Converted paper product manufacturing	8	3222	37.0	839.2	46163.2	1163.0	64707.8	35.4
52	8	999	Statewide	32	Glass and glass product manufacturing	8	3272	32.8	224.4	11783.2	873.2	56814.4	31.8
53	8	999	Statewide	32	Lime and gypsum product manufacturing	8	3274	5.6	0.0	0.0	0.0	0.0	4.6
54	8	999	Statewide	32	Other chemical product and preparation manufacturing	8	3259	34.40000000000001	319.0	18266.6	949.6	57588.2	32.8
55	8	999	Statewide	32	Other nonmetallic mineral product manufacturing	8	3279	63.73333333333333	567.1999999999998	27246.7	965.0	43505.0	58.8
56	8	999	Statewide	32	Other wood product manufacturing	8	3219	152.00000000000006	1611.1999999999996	69279.6	2057.2	87031.0	144.2
57	8	999	Statewide	32	Paint, coating, and adhesive manufacturing	8	3255	17.6	19.0	1952.2	261.6	14675.8	14.0
