	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	25	999	Statewide	11	Fishing	25	1141	176.4	268.59999999999997	10956.6
1	25	999	Statewide	11	Forest nurseries and gathering of forest products	25	1132	3.0	0.0	0.0
2	25	999	Statewide	11	Hunting and trapping	25	1142	5.6	1.2	49.6
3	25	999	Statewide	11	Logging	25	1133	29.6	33.0	1892.4
4	25	999	Statewide	11	Support activities for animal production	25	1152	99.80000000000001	262.40000000000003	7214.200000000001
5	25	999	Statewide	11	Support activities for crop production	25	1151	12.799999999999999	7.6	261.0
6	25	999	Statewide	11	Support activities for forestry	25	1153	20.8	52.199999999999996	2376.2
7	25	999	Statewide	11	Timber tract operations	25	1131	4.0	0.0	0.0
8	25	999	Statewide	21	Metal ore mining	25	2122	1.0	0.0	0.0
9	25	999	Statewide	21	Nonmetallic mineral mining and quarrying	25	2123	56.800000000000004	432.59999999999997	30793.400000000005
10	25	999	Statewide	21	Oil and gas extraction	25	2111	4.4	0.0	0.0
11	25	999	Statewide	21	Support activities for mining	25	2131	16.46666666666667	9.0	509.6
12	25	999	Statewide	22	Electric power generation, transmission and distribution	25	2211	155.79999999999998	5084.6	829785.7999999999
13	25	999	Statewide	22	Natural gas distribution	25	2212	57.2	127.4	14503.6
14	25	999	Statewide	22	Water, sewage and other systems	25	2213	62.4	255.20000000000002	21308.2
15	25	999	Statewide	23	Building equipment contractors	25	2382	5153.199999999999	42586.0	2933525.6
16	25	999	Statewide	23	Building finishing contractors	25	2383	2547.2	14537.2	860892.8
17	25	999	Statewide	23	Foundation, structure, and building exterior contractors	25	2381	1832.2	11335.4	787165.3999999998
18	25	999	Statewide	23	Highway, street, and bridge construction	25	2373	240.2	3580.7999999999997	410824.60000000003
19	25	999	Statewide	23	Land subdivision	25	2372	110.0	613.0	52203.799999999996
20	25	999	Statewide	23	Nonresidential building construction	25	2362	801.1999999999999	11424.4	1067596.4
21	25	999	Statewide	23	Other heavy and civil engineering construction	25	2379	96.2	554.8000000000001	55886.00000000001
22	25	999	Statewide	23	Other specialty trade contractors	25	2389	1821.4	10155.799999999997	748508.2
23	25	999	Statewide	23	Residential building construction	25	2361	4541.4	14842.2	824852.4
24	25	999	Statewide	23	Utility system construction	25	2371	351.2000000000001	5328.000000000001	491462.6
25	25	999	Statewide	31	Animal food manufacturing	25	3111	8.95	0.0	0.0
26	25	999	Statewide	31	Animal slaughtering and processing	25	3116	30.5	710.4	30823.2
27	25	999	Statewide	31	Apparel accessories and other apparel manufacturing	25	3159	13.65	1.6	186.4
28	25	999	Statewide	31	Apparel knitting mills	25	3151	4.0	0.0	0.0
29	25	999	Statewide	31	Bakeries and tortilla manufacturing	25	3118	306.8	7594.4	254560.4
30	25	999	Statewide	31	Beverage manufacturing	25	3121	99.20000000000002	870.0	64523.5
31	25	999	Statewide	31	Cut and sew apparel manufacturing	25	3152	74.80000000000001	1381.6000000000001	36776.8
32	25	999	Statewide	31	Dairy product manufacturing	25	3115	37.6	592.4	26459.4
33	25	999	Statewide	31	Fabric mills	25	3132	31.2	351.2	13973.2
34	25	999	Statewide	31	Fiber, yarn, and thread mills	25	3131	7.199999999999999	32.0	767.4
35	25	999	Statewide	31	Footwear manufacturing	25	3162	9.4	236.4	10784.8
36	25	999	Statewide	31	Fruit and vegetable preserving and specialty food manufacturing	25	3114	39.0	642.6	31899.2
37	25	999	Statewide	31	Grain and oilseed milling	25	3112	12.399999999999999	0.0	0.0
38	25	999	Statewide	31	Leather and hide tanning and finishing	25	3161	8.0	73.2	2869.8
39	25	999	Statewide	31	Other food manufacturing	25	3119	86.99999999999999	3108.0000000000005	166840.6
40	25	999	Statewide	31	Other leather and allied product manufacturing	25	3169	15.399999999999999	54.0	1488.0
41	25	999	Statewide	31	Other textile product mills	25	3149	84.39999999999999	1355.6000000000004	50714.6
42	25	999	Statewide	31	Seafood product preparation and packaging	25	3117	42.6	1459.8000000000002	77868.8
43	25	999	Statewide	31	Sugar and confectionery product manufacturing	25	3113	62.39999999999999	690.3999999999999	28458.800000000003
44	25	999	Statewide	31	Textile and fabric finishing and fabric coating mills	25	3133	41.99999999999999	1400.8000000000002	77596.8
45	25	999	Statewide	31	Textile furnishings mills	25	3141	50.599999999999994	371.99999999999994	13522.2
46	25	999	Statewide	31	Tobacco manufacturing	25	3122	2.0	0.0	0.0
47	25	999	Statewide	32	Basic chemical manufacturing	25	3251	32.6	907.4	90523.99999999999
48	25	999	Statewide	32	Cement and concrete product manufacturing	25	3273	91.4	1526.0000000000002	101114.59999999999
49	25	999	Statewide	32	Clay product and refractory manufacturing	25	3271	27.0	313.4	15604.2
50	25	999	Statewide	32	Converted paper product manufacturing	25	3222	107.80000000000001	5845.4	331062.39999999997
51	25	999	Statewide	32	Glass and glass product manufacturing	25	3272	43.53333333333334	386.2	21494.6
52	25	999	Statewide	32	Lime and gypsum product manufacturing	25	3274	2.0	0.0	0.0
53	25	999	Statewide	32	Other chemical product and preparation manufacturing	25	3259	63.6	1379.0	97539.4
54	25	999	Statewide	32	Other nonmetallic mineral product manufacturing	25	3279	73.10000000000001	922.4000000000001	52758.4
55	25	999	Statewide	32	Other wood product manufacturing	25	3219	143.79999999999998	1210.2000000000003	61596.2
56	25	999	Statewide	32	Paint, coating, and adhesive manufacturing	25	3255	54.4	726.4000000000001	62582.399999999994
57	25	999	Statewide	32	Pesticide, fertilizer, and other agricultural chemical manufacturing	25	3253	14.700000000000001	0.0	0.0
58	25	999	Statewide	32	Petroleum and coal products manufacturing	25	3241	51.599999999999994	636.0	51050.0
59	25	999	Statewide	32	Pharmaceutical and medicine manufacturing	25	3254	84.0	8159.6	816619.8
60	25	999	Statewide	32	Plastics product manufacturing	25	3261	240.2	11124.4	648142.2000000001
61	25	999	Statewide	32	Printing and related support activities	25	3231	602.8000000000001	9814.0	476865.20000000007
62	25	999	Statewide	32	Pulp, paper, and paperboard mills	25	3221	15.2	443.8	31906.4
63	25	999	Statewide	32	Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing	25	3252	47.8	1503.4	121345.79999999999
64	25	999	Statewide	32	Rubber product manufacturing	25	3262	30.0	870.4000000000001	42030.0
65	25	999	Statewide	32	Sawmills and wood preservation	25	3211	31.0	183.2	14442.4
66	25	999	Statewide	32	Soap, cleaning compound, and toilet preparation manufacturing	25	3256	34.8	429.00000000000006	25119.2
