	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
1	25001	25	1	Barnstable County, Massachusetts	1141	Fishing	11	34.0	46.8	2839.2
2	25001	25	1	Barnstable County, Massachusetts	1142	Hunting and trapping	11	1.6	1.2	49.6
4	25001	25	1	Barnstable County, Massachusetts	1152	Support activities for animal production	11	7.4	16.0	615.2
9	25001	25	1	Barnstable County, Massachusetts	2213	Water, sewage and other systems	22	3.8	7.6	857.2
10	25001	25	1	Barnstable County, Massachusetts	2361	Residential building construction	23	389.2	1574.4	79724.8
11	25001	25	1	Barnstable County, Massachusetts	2362	Nonresidential building construction	23	12.8	40.0	6565.8
12	25001	25	1	Barnstable County, Massachusetts	2371	Utility system construction	23	22.6	183.4	13905.6
13	25001	25	1	Barnstable County, Massachusetts	2372	Land subdivision	23	4.6	1.8	154.0
14	25001	25	1	Barnstable County, Massachusetts	2373	Highway, street, and bridge construction	23	6.0	109.4	10316.0
15	25001	25	1	Barnstable County, Massachusetts	2379	Other heavy and civil engineering construction	23	9.6	61.2	5774.2
16	25001	25	1	Barnstable County, Massachusetts	2381	Foundation, structure, and building exterior contractors	23	105.0	385.4	17332.4
17	25001	25	1	Barnstable County, Massachusetts	2382	Building equipment contractors	23	290.2	1314.4	71130.8
18	25001	25	1	Barnstable County, Massachusetts	2383	Building finishing contractors	23	159.4	549.2	24576.8
19	25001	25	1	Barnstable County, Massachusetts	2389	Other specialty trade contractors	23	98.8	445.0	28966.8
20	25001	25	1	Barnstable County, Massachusetts	3113	Sugar and confectionery product manufacturing	31	7.6	40.4	1309.6
25	25001	25	1	Barnstable County, Massachusetts	3118	Bakeries and tortilla manufacturing	31	8.4	37.6	1312.6
27	25001	25	1	Barnstable County, Massachusetts	3121	Beverage manufacturing	31	4.2	25.0	1348.0
29	25001	25	1	Barnstable County, Massachusetts	3149	Other textile product mills	31	8.0	20.2	615.6
30	25001	25	1	Barnstable County, Massachusetts	3152	Cut and sew apparel manufacturing	31	2.4	2.4	102.6
33	25001	25	1	Barnstable County, Massachusetts	3219	Other wood product manufacturing	32	11.0	18.4	1012.4
35	25001	25	1	Barnstable County, Massachusetts	3231	Printing and related support activities	32	19.8	95.6	3080.8
43	25001	25	1	Barnstable County, Massachusetts	3271	Clay product and refractory manufacturing	32	2.8	1.4	64.4
44	25001	25	1	Barnstable County, Massachusetts	3272	Glass and glass product manufacturing	32	2.8	10.4	395.4
45	25001	25	1	Barnstable County, Massachusetts	3273	Cement and concrete product manufacturing	32	6.8	117.4	6489.0
48	25001	25	1	Barnstable County, Massachusetts	3323	Architectural and structural metals manufacturing	33	6.2	18.0	1500.4
50	25001	25	1	Barnstable County, Massachusetts	3327	Machine shops; turned product; and screw, nut, and bolt manufacturing	33	6.2	9.0	870.4
51	25001	25	1	Barnstable County, Massachusetts	3329	Other fabricated metal product manufacturing	33	3.0	1.6	73.2
58	25001	25	1	Barnstable County, Massachusetts	3344	Semiconductor and other electronic component manufacturing	33	2.4	3.0	228.4
59	25001	25	1	Barnstable County, Massachusetts	3345	Navigational, measuring, electromedical, and control instruments manufacturing	33	12.6	424.0	34768.8
62	25001	25	1	Barnstable County, Massachusetts	3366	Ship and boat building	33	9.8	39.2	1489.6
63	25001	25	1	Barnstable County, Massachusetts	3371	Household and institutional furniture and kitchen cabinet manufacturing	33	9.2	32.6	1875.2
64	25001	25	1	Barnstable County, Massachusetts	3372	Office furniture (including fixtures) manufacturing	33	3.8	14.0	637.4
65	25001	25	1	Barnstable County, Massachusetts	3391	Medical equipment and supplies manufacturing	33	11.6	112.4	5781.4
66	25001	25	1	Barnstable County, Massachusetts	3399	Other miscellaneous manufacturing	33	15.6	48.2	1895.8
67	25001	25	1	Barnstable County, Massachusetts	4231	Motor vehicle and motor vehicle parts and supplies merchant wholesalers	42	6.8	23.6	1803.6
68	25001	25	1	Barnstable County, Massachusetts	4232	Furniture and home furnishing merchant wholesalers	42	7.4	31.2	1306.4
69	25001	25	1	Barnstable County, Massachusetts	4233	Lumber and other construction materials merchant wholesalers	42	9.2	195.8	11432.0
70	25001	25	1	Barnstable County, Massachusetts	4234	Professional and commercial equipment and supplies merchant wholesalers	42	10.2	94.0	4962.6
72	25001	25	1	Barnstable County, Massachusetts	4236	Household appliances and electrical and electronic goods merchant wholesalers	42	17.0	57.8	3419.2
73	25001	25	1	Barnstable County, Massachusetts	4237	Hardware, plumbing and heating equipment and supplies merchant wholesalers	42	12.6	67.0	4735.4
74	25001	25	1	Barnstable County, Massachusetts	4238	Machinery, equipment, and supplies merchant wholesalers	42	13.2	23.4	1564.6
75	25001	25	1	Barnstable County, Massachusetts	4239	Miscellaneous durable goods merchant wholesalers	42	14.0	46.2	2636.2
76	25001	25	1	Barnstable County, Massachusetts	4241	Paper and paper product merchant wholesalers	42	4.6	19.2	1576.4
77	25001	25	1	Barnstable County, Massachusetts	4242	Drugs and druggists' sundries merchant wholesalers	42	4.8	14.2	1333.4
78	25001	25	1	Barnstable County, Massachusetts	4243	Apparel, piece goods, and notions merchant wholesalers	42	13.8	86.0	3469.0
79	25001	25	1	Barnstable County, Massachusetts	4244	Grocery and related product merchant wholesalers	42	33.6	393.0	22045.4
80	25001	25	1	Barnstable County, Massachusetts	4246	Chemical and allied products merchant wholesalers	42	8.4	12.0	699.8
83	25001	25	1	Barnstable County, Massachusetts	4249	Miscellaneous nondurable goods merchant wholesalers	42	13.4	55.2	3274.8
84	25001	25	1	Barnstable County, Massachusetts	4251	Wholesale electronic markets and agents and brokers	42	26.8	38.4	5633.6
85	25001	25	1	Barnstable County, Massachusetts	4411	Automobile dealers	44	41.8	778.2	48041.8
86	25001	25	1	Barnstable County, Massachusetts	4412	Other motor vehicle dealers	44	27.8	265.2	15089.2
87	25001	25	1	Barnstable County, Massachusetts	4413	Automotive parts, accessories, and tire stores	44	39.8	356.4	11012.6
88	25001	25	1	Barnstable County, Massachusetts	4421	Furniture stores	44	33.4	130.8	6850.8
89	25001	25	1	Barnstable County, Massachusetts	4422	Home furnishings stores	44	80.4	591.2	15420.8
90	25001	25	1	Barnstable County, Massachusetts	4431	Electronics and appliance stores	44	35.4	279.4	8687.2
91	25001	25	1	Barnstable County, Massachusetts	4441	Building material and supplies dealers	44	106.0	1194.6	52006.8
92	25001	25	1	Barnstable County, Massachusetts	4442	Lawn and garden equipment and supplies stores	44	26.8	195.6	7523.4
93	25001	25	1	Barnstable County, Massachusetts	4451	Grocery stores	44	127.6	4285.2	101173.0
