	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	42	999	Statewide	11	Fishing	42	1141	8.0	0.0	0.0	4.6	124.8	4.8
1	42	999	Statewide	11	Forest nurseries and gathering of forest products	42	1132	10.65	0.0	0.0	66.4	2886.0	8.0
2	42	999	Statewide	11	Hunting and trapping	42	1142	11.2	0.0	0.0	7.6	696.2	7.6
3	42	999	Statewide	11	Logging	42	1133	211.45000000000005	422.40000000000015	16281.2	720.8	23359.0	205.4
4	42	999	Statewide	11	Support activities for animal production	42	1152	149.73333333333332	349.2	9915.4	762.2	23230.0	145.4
5	42	999	Statewide	11	Support activities for crop production	42	1151	66.60000000000001	520.2	20644.4	780.6	29639.8	59.4
6	42	999	Statewide	11	Support activities for forestry	42	1153	49.49999999999999	23.2	1687.6	80.8	4684.4	42.6
7	42	999	Statewide	11	Timber tract operations	42	1131	15.6	0.0	0.0	53.6	2538.4	13.0
8	42	999	Statewide	21	Coal mining	42	2121	194.2	4169.4	296855.60000000003	7366.8	544350.2	193.2
9	42	999	Statewide	21	Metal ore mining	42	2122	4.0	0.0	0.0	0.0	0.0	2.0
10	42	999	Statewide	21	Nonmetallic mineral mining and quarrying	42	2123	296.06666666666666	2041.0	111445.80000000002	3669.6	183689.8	292.4
11	42	999	Statewide	21	Oil and gas extraction	42	2111	214.06666666666663	2997.7999999999993	383622.2	5722.8	689571.6	210.2
12	42	999	Statewide	21	Support activities for mining	42	2131	417.90000000000015	9266.2	658881.2	14095.4	1033893.8	431.0
13	42	999	Statewide	22	Electric power generation, transmission and distribution	42	2211	442.40000000000015	4358.200000000002	462635.0	8728.6	2507586.2	444.6
14	42	999	Statewide	22	Natural gas distribution	42	2212	165.35	798.3999999999999	75256.0	2708.6	237112.4	166.6
15	42	999	Statewide	22	Water, sewage and other systems	42	2213	203.3333333333333	1306.4	94549.0	3189.0	230326.6	201.0
16	42	999	Statewide	23	Building equipment contractors	42	2382	6566.699999999998	67125.0	4025413.2	67291.4	4027250.2	6566.6
17	42	999	Statewide	23	Building finishing contractors	42	2383	3541.95	19944.6	987127.2	20299.2	990514.4	3540.8
18	42	999	Statewide	23	Foundation, structure, and building exterior contractors	42	2381	3607.200000000001	27259.2	1437560.7999999996	27543.2	1438622.6	3606.6
19	42	999	Statewide	23	Highway, street, and bridge construction	42	2373	399.05000000000007	10310.2	886868.9999999999	12661.6	1036714.8	396.2
20	42	999	Statewide	23	Land subdivision	42	2372	172.39999999999995	335.2	22787.200000000004	757.6	47872.2	167.0
21	42	999	Statewide	23	Nonresidential building construction	42	2362	1755.0000000000002	23912.6	1673331.5999999996	25130.8	1737688.6	1756.6
22	42	999	Statewide	23	Other heavy and civil engineering construction	42	2379	99.66666666666669	300.4	21954.6	1403.4	82430.0	94.2
23	42	999	Statewide	23	Other specialty trade contractors	42	2389	2921.6000000000013	23544.2	1322721.9999999998	24071.8	1329655.6	2921.6
24	42	999	Statewide	23	Residential building construction	42	2361	6685.799999999997	24805.599999999995	1092007.6	25157.4	1095323.2	6685.8
25	42	999	Statewide	23	Utility system construction	42	2371	575.3999999999999	14909.600000000002	1047827.3999999996	21264.6	1313605.0	576.8
26	42	999	Statewide	31	Animal food manufacturing	42	3111	101.8	1163.8000000000004	65440.80000000001	3211.2	172911.8	97.2
27	42	999	Statewide	31	Animal slaughtering and processing	42	3116	144.6	6984.4000000000015	282303.4	15153.8	585708.4	141.4
28	42	999	Statewide	31	Apparel accessories and other apparel manufacturing	42	3159	26.0	0.0	0.0	182.2	5831.8	22.2
29	42	999	Statewide	31	Apparel knitting mills	42	3151	13.9	0.0	0.0	116.6	3219.2	9.6
30	42	999	Statewide	31	Bakeries and tortilla manufacturing	42	3118	501.7	9457.6	339083.8	14495.2	561273.4	498.6
31	42	999	Statewide	31	Beverage manufacturing	42	3121	244.03333333333336	4657.499999999999	228022.5	6923.8	339372.0	233.0
32	42	999	Statewide	31	Cut and sew apparel manufacturing	42	3152	148.83333333333334	1642.0	47209.60000000001	3266.8	89174.4	142.0
33	42	999	Statewide	31	Dairy product manufacturing	42	3115	84.4	2509.6	120002.8	6529.4	305416.4	80.8
34	42	999	Statewide	31	Fabric mills	42	3132	57.40000000000001	1381.4	62962.4	3390.2	151232.6	56.2
35	42	999	Statewide	31	Fiber, yarn, and thread mills	42	3131	19.2	0.0	0.0	454.4	15171.0	16.8
36	42	999	Statewide	31	Footwear manufacturing	42	3162	11.7	0.0	0.0	209.4	7931.0	7.6
37	42	999	Statewide	31	Fruit and vegetable preserving and specialty food manufacturing	42	3114	65.33333333333334	461.2	18412.4	6069.4	266046.0	62.8
38	42	999	Statewide	31	Grain and oilseed milling	42	3112	28.73333333333333	0.0	307.6	468.6	34556.8	25.2
39	42	999	Statewide	31	Leather and hide tanning and finishing	42	3161	10.6	0.0	0.0	69.8	2408.6	10.2
40	42	999	Statewide	31	Other food manufacturing	42	3119	147.3	6407.4	331560.8	10616.6	533880.8	144.8
41	42	999	Statewide	31	Other leather and allied product manufacturing	42	3169	29.4	19.2	596.0	255.4	8396.8	27.2
42	42	999	Statewide	31	Other textile product mills	42	3149	167.89999999999995	1216.8	48588.6	1796.2	61446.6	163.4
43	42	999	Statewide	31	Seafood product preparation and packaging	42	3117	5.0	0.0	0.0	13.2	541.8	3.4
44	42	999	Statewide	31	Sugar and confectionery product manufacturing	42	3113	145.40000000000003	4006.0	179971.19999999995	8812.2	421970.0	142.4
45	42	999	Statewide	31	Textile and fabric finishing and fabric coating mills	42	3133	43.89999999999999	102.0	6297.8	485.2	23985.2	33.2
46	42	999	Statewide	31	Textile furnishings mills	42	3141	70.25	166.20000000000005	7220.7	1836.2	71482.8	68.8
47	42	999	Statewide	31	Tobacco manufacturing	42	3122	13.0	0.0	0.0	808.8	39631.2	11.0
48	42	999	Statewide	32	Basic chemical manufacturing	42	3251	106.40000000000003	2044.2	170874.8	4458.6	340017.4	104.2
49	42	999	Statewide	32	Cement and concrete product manufacturing	42	3273	387.59999999999985	6395.199999999999	326853.6	7469.2	362727.0	387.6
50	42	999	Statewide	32	Clay product and refractory manufacturing	42	3271	78.0	944.8	50418.4	2773.8	144824.0	77.0
51	42	999	Statewide	32	Converted paper product manufacturing	42	3222	214.20000000000005	12468.600000000002	713532.3999999998	16985.8	908982.8	213.4
52	42	999	Statewide	32	Glass and glass product manufacturing	42	3272	105.2	1590.4	77497.4	5567.2	265199.2	103.0
53	42	999	Statewide	32	Lime and gypsum product manufacturing	42	3274	17.0	0.0	0.0	529.0	31804.2	14.8
54	42	999	Statewide	32	Other chemical product and preparation manufacturing	42	3259	129.7333333333333	1581.8000000000004	110368.8	3354.2	209462.8	125.6
55	42	999	Statewide	32	Other nonmetallic mineral product manufacturing	42	3279	166.59999999999997	1727.4	98348.2	3389.2	179242.8	162.8
56	42	999	Statewide	32	Other wood product manufacturing	42	3219	629.8000000000002	10754.8	398643.6	13826.6	503732.0	628.6
