	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Cotton ginning	42	115111	19	42019	Butler County, Pennsylvania	1.0	0.0	0.0	1.0
1	11	Crop harvesting, primarily by machine	42	115113	3	42003	Allegheny County, Pennsylvania	1.0	4.5	145.13888888888889	1.0
2	11	Crop harvesting, primarily by machine	42	115113	19	42019	Butler County, Pennsylvania	1.0	1.8	138.30555555555554	1.0
3	11	Crop harvesting, primarily by machine	42	115113	27	42027	Centre County, Pennsylvania	1.0	0.0	126.0	1.0
4	11	Crop harvesting, primarily by machine	42	115113	29	42029	Chester County, Pennsylvania	1.0	0.0	129.8	1.0
5	11	Crop harvesting, primarily by machine	42	115113	55	42055	Franklin County, Pennsylvania	2.0	8.0	324.22222222222223	1.0
6	11	Crop harvesting, primarily by machine	42	115113	61	42061	Huntingdon County, Pennsylvania	1.0	2.25	140.43194444444444	1.0
7	11	Crop harvesting, primarily by machine	42	115113	69	42069	Lackawanna County, Pennsylvania	1.0	4.0	162.11111111111111	1.0
8	11	Crop harvesting, primarily by machine	42	115113	71	42071	Lancaster County, Pennsylvania	1.4	3.6	196.3611111111111	1.0
9	11	Crop harvesting, primarily by machine	42	115113	75	42075	Lebanon County, Pennsylvania	1.0	1.8	138.30555555555554	1.0
10	11	Farm labor contractors and crew leaders	42	115115	11	42011	Berks County, Pennsylvania	1.8	71.7168253968254	2101.5314285714285	1.0
11	11	Farm labor contractors and crew leaders	42	115115	15	42015	Bradford County, Pennsylvania	1.0	42.0	1335.0	1.0
12	11	Farm labor contractors and crew leaders	42	115115	19	42019	Butler County, Pennsylvania	1.0	25.555555555555554	644.0	1.0
13	11	Farm labor contractors and crew leaders	42	115115	21	42021	Cambria County, Pennsylvania	1.0	30.634920634920633	771.7142857142857	1.0
14	11	Farm labor contractors and crew leaders	42	115115	29	42029	Chester County, Pennsylvania	1.0	36.023280423280426	968.6095238095237	1.0
15	11	Farm labor contractors and crew leaders	42	115115	55	42055	Franklin County, Pennsylvania	1.0	25.555555555555554	644.0	1.0
16	11	Farm labor contractors and crew leaders	42	115115	69	42069	Lackawanna County, Pennsylvania	1.0	30.634920634920633	771.7142857142857	1.0
17	11	Farm labor contractors and crew leaders	42	115115	71	42071	Lancaster County, Pennsylvania	2.0	76.82793650793651	2230.3314285714287	1.0
18	11	Farm labor contractors and crew leaders	42	115115	87	42087	Mifflin County, Pennsylvania	1.0	25.555555555555554	644.0	1.0
19	11	Farm management services	42	115116	17	42017	Bucks County, Pennsylvania	1.25	1.75	139.0297619047619	1.0
20	11	Farm management services	42	115116	29	42029	Chester County, Pennsylvania	1.4	1.3428571428571427	159.03142857142856	1.0
21	11	Farm management services	42	115116	41	42041	Cumberland County, Pennsylvania	1.0	1.0714285714285714	112.47142857142858	1.0
22	11	Farm management services	42	115116	71	42071	Lancaster County, Pennsylvania	1.0	0.9142857142857143	112.0695238095238	1.0
23	11	Farm management services	42	115116	73	42073	Lawrence County, Pennsylvania	1.0	0.0	90.16666666666666	1.0
24	11	Farm management services	42	115116	75	42075	Lebanon County, Pennsylvania	1.0	2.4285714285714284	115.57142857142857	1.0
25	11	Farm management services	42	115116	91	42091	Montgomery County, Pennsylvania	2.0	1.8285714285714285	224.1390476190476	1.0
26	11	Finfish fishing	42	114111	11	42011	Berks County, Pennsylvania	1.0	0.0	0.0	1.0
27	11	Finfish fishing	42	114111	89	42089	Monroe County, Pennsylvania	1.0	0.0	0.0	1.0
28	11	Finfish fishing	42	114111	101	42101	Philadelphia County, Pennsylvania	1.0	0.0	0.0	1.0
29	11	Forest nurseries and gathering of forest products	42	113210	3	42003	Allegheny County, Pennsylvania	1.0	6.75	274.16666666666663	1.0
30	11	Forest nurseries and gathering of forest products	42	113210	15	42015	Bradford County, Pennsylvania	1.0	8.480555555555556	366.6583333333333	1.0
31	11	Forest nurseries and gathering of forest products	42	113210	35	42035	Clinton County, Pennsylvania	1.0	8.319444444444445	352.16666666666663	1.0
32	11	Forest nurseries and gathering of forest products	42	113210	39	42039	Crawford County, Pennsylvania	1.0	7.225694444444445	321.2395833333333	1.0
33	11	Forest nurseries and gathering of forest products	42	113210	43	42043	Dauphin County, Pennsylvania	1.0	8.480555555555556	366.6583333333333	1.0
34	11	Forest nurseries and gathering of forest products	42	113210	47	42047	Elk County, Pennsylvania	1.4	12.436111111111112	538.725	1.0
35	11	Forest nurseries and gathering of forest products	42	113210	63	42063	Indiana County, Pennsylvania	1.25	9.78125	431.40625	1.0
36	11	Forest nurseries and gathering of forest products	42	113210	91	42091	Montgomery County, Pennsylvania	1.0	8.480555555555556	366.6583333333333	1.0
