	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
3	42001	42	1	Adams County, Pennsylvania	115210	Support activities for animal production	11	4.6	7.2	241.6
9	42001	42	1	Adams County, Pennsylvania	236115	New single-family housing construction (except for-sale builders)	23	16.0	46.4	2226.6
11	42001	42	1	Adams County, Pennsylvania	236117	New housing for-sale builders	23	3.2	12.4	664.2
12	42001	42	1	Adams County, Pennsylvania	236118	Residential remodelers	23	35.6	103.4	3319.8
14	42001	42	1	Adams County, Pennsylvania	236220	Commercial and institutional building construction	23	11.0	399.0	24341.4
19	42001	42	1	Adams County, Pennsylvania	238110	Poured concrete foundation and structure contractors	23	5.8	4.4	419.6
20	42001	42	1	Adams County, Pennsylvania	238130	Framing contractors	23	5.6	13.0	682.0
21	42001	42	1	Adams County, Pennsylvania	238140	Masonry contractors	23	7.0	16.8	463.8
23	42001	42	1	Adams County, Pennsylvania	238160	Roofing contractors	23	7.0	31.8	955.2
25	42001	42	1	Adams County, Pennsylvania	238190	Other foundation, structure, and building exterior contractors	23	3.2	4.6	399.4
26	42001	42	1	Adams County, Pennsylvania	238210	Electrical contractors and other wiring installation contractors	23	16.8	137.0	6345.4
27	42001	42	1	Adams County, Pennsylvania	238220	Plumbing, heating, and air-conditioning contractors	23	28.2	129.2	5552.4
29	42001	42	1	Adams County, Pennsylvania	238310	Drywall and insulation contractors	23	6.2	26.8	699.2
30	42001	42	1	Adams County, Pennsylvania	238320	Painting and wall covering contractors	23	6.2	10.8	359.8
33	42001	42	1	Adams County, Pennsylvania	238350	Finish carpentry contractors	23	10.4	13.0	692.2
35	42001	42	1	Adams County, Pennsylvania	238910	Site preparation contractors	23	17.2	89.2	3624.6
36	42001	42	1	Adams County, Pennsylvania	238990	All other specialty trade contractors	23	16.8	24.8	1554.2
49	42001	42	1	Adams County, Pennsylvania	312130	Wineries	31	2.6	13.2	362.6
57	42001	42	1	Adams County, Pennsylvania	321920	Wood container and pallet manufacturing	32	3.2	102.4	3026.4
92	42001	42	1	Adams County, Pennsylvania	332710	Machine shops	33	12.6	97.0	4701.8
111	42001	42	1	Adams County, Pennsylvania	337110	Wood kitchen cabinet and countertop manufacturing	33	3.6	2.4	282.0
115	42001	42	1	Adams County, Pennsylvania	337212	Custom architectural woodwork and millwork manufacturing	33	3.0	6.6	357.8
124	42001	42	1	Adams County, Pennsylvania	423110	Automobile and other motor vehicle merchant wholesalers	42	3.4	10.6	520.8
126	42001	42	1	Adams County, Pennsylvania	423140	Motor vehicle parts (used) merchant wholesalers	42	3.0	9.8	462.6
129	42001	42	1	Adams County, Pennsylvania	423310	Lumber, plywood, millwork, and wood panel merchant wholesalers	42	4.6	166.6	8293.6
