"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Pauline","","Anderson Vineyards","sc","1221 Riddle Rd","","","farm","","-81.8853370","34.7909070","29374"
"McClellanville","https://www.facebook.com/bluepearlfarmspage","Blue Pearl Farms","sc","9760 Randall Rd","canned preserved fresh-fruits honey soap body-care","","farm","bluepearlfarms.com","-79.5016931","33.0961315","29458"
"Blythewood","facebook.com/blythewoodbeef","Blythewood Beef","sc","2331 Muller Road","red-meat non-poultry-meat","","farm","www.blythewoodbeef.com","-81.0637750","34.2182530","29016"
"MAULDIN","https://business.facebook.com/BohicaPepperHut","Bohica Pepper Hut","sc","100 LYLE ST","fresh-vegetables","https://twitter.com/BohicaPepperHut","farm","www.bohicapepperhut.com","-82.299578","34.785966","29662"
"Wadmalaw Island","","Brigger Hill Farm","sc","1884 Bugby Plantation Road","fresh-fruits fresh-vegetables","","farm","","-80.0903945","32.7059843","29487"
"Conway","","Bruces Blueberries","sc","141 Rainbow Road","","","farm","","-78.948363","33.889692","29526"
"Long Creek","https://www.facebook.com/pages/Chattooga-Belle-Farm/320833894116?ref=hl","Chattooga Belle Farm","sc","454 Damascus Church Road","baked-goods canned preserved crafts woodworking dairy products eggs fresh-fruits honey juices ciders prepared-foods red-meat non-poultry-meat soap body-care wine spirits beer hard-cider","","farm","www.ChattoogaBelleFarm.com","-83.2675788","34.7667603","29658"
"Trenton","https://www.facebook.com/pages/Cooks-Roadside-Market/210756652278667","Cook's Farm","sc","1236 Augusta Road","bedding plants canned preserved fresh-fruits fresh-vegetables honey juices ciders","","farm","http://www.cooksfarm.com","-81.8720070","33.7458417","29847"
"Saint Helena Island","","Dempsey Farms UPick","sc","1576 Sea Island Parkway ","","","farm","dempseyfarmsupick.com","-80.509848","32.412935","29920"
"Edisto Island","geechie boy mill","Geechie Boy Market Mill","sc","2995 highway 174","baked-goods canned preserved coffee tea crafts woodworking cut-flowers dairy products dry beans eggs herbs fresh-fruits fresh-vegetables grains flour honey nuts soap body-care","https://www.twitter.com/geechie boy mill","farm","geechieboymill.com","-80.3476050","32.5974480","29438"
"Holly Hill","","Hickory Bluff Berry Farm","sc","245 Hickory Bluff Lane","","","farm","","-80.342703","33.257054","29059"
"Pelzer","https://www.facebook.com/HurricaneCreekFarms","Hurricane Creek Farms","sc","220 Moores Mill Rd.","canned preserved dairy products herbs fresh-vegetables grains flour honey red-meat non-poultry-meat","","farm","www.hurricanecreekfarms.com","-82.4963227","34.6826653","29669"
"Ruffin","","Lil Johnson Rayanch","sc","213 Clatty Farm Rd.","eggs poultry fowl red-meat non-poultry-meat","","farm","","-80.7841184","33.0465746","29475"
"McBee","www.facebook.com/mcleodfarms","McLeod Farms Market","sc","29247 Hwy 151 South","baked-goods canned preserved coffee tea dairy products fresh-fruits fresh-vegetables honey juices ciders maple-products nuts prepared-foods","","farm","www.macspride.com","-80.192793","34.436374","29101"
"Georgetown","https://www.facebook.com/pages/Millgrove-Farms/153647867865?ref=hl","MILLGROVE FARMS TOWN MARKET","sc","1711 North Fraser Street","bedding plants crafts woodworking cut-flowers dairy products dry beans herbs fresh-fruits fresh-vegetables grains flour juices ciders mushrooms red-meat non-poultry-meat","https://twitter.com/MillgroveFarms","farm","http://www.millgrovefarms.com/","-79.2897790","33.3987310","29440"
"North Myrtle Beach","Natural Grown Meats Owners Jeff & Tara Harrelson","Natural Grown Meats","sc","413 29th Avenue North","","","farm","NaturalGrownMeats.com","-78.6398800","33.8328660",""
"Rembert","Old McCaskill's Farm","Old McCaskill's Farm","sc","377 Cantey Lane","baked-goods canned preserved dairy products eggs honey poultry fowl prepared-foods soap body-care","","farm","oldmccaskillsfarm@gmail.com ","-80.578306","34.209886","29128"
"Graniteville","","RAZE Organic Grown Products","sc","135 Mustang Dr","","","farm","","-81.8623889","33.5306160","29829"
"Kershaw ","https://www.facebook.com/RobertsFamilyFarmKershaw/","Roberts Family Farm","sc","","crafts woodworking cut-flowers eggs herbs fresh-fruits fresh-vegetables","","farm","http://amandaroberts004.wix.com/robertsfamilyfarm","-80.5836836","34.5518201","29067"
"Smyrna","www.facebook.com/rogerridgeranch","Roger Ridge Ranch","sc","4700 Canaan Church Road","eggs poultry fowl red-meat non-poultry-meat","","farm","www.rogerridgeranch.com","-81.4129309","35.0464950","29743"
"Taylors","","Satterfield Farms","sc","140 Edith Drive","","","farm","http://www.facebook.com/satterfieldgrassfedbeef","-82.316623","34.972519","29687"
"Abbeville","","Southern Oaks Jersey Farm & Creamery","sc","1458 Hwy. 20","dairy products eggs honey poultry fowl red-meat non-poultry-meat soap body-care","","farm","","-82.377913","34.179935","29620"
"Fort Mill","www.facebook.com/springsfarm","Springs Farm","sc","1010 Springfield Parkway","baked-goods canned preserved dairy products eggs herbs fresh-fruits fresh-vegetables honey juices ciders","","farm","www.springsfarm.com","-80.9145807","35.0404714","29716"
"Sumter","https://www.facebook.com/sunnycedars","Sunny Cedars Farm","sc","701 Singleton Lane","red-meat non-poultry-meat","","farm","www.sunnycedars.com","-80.3618041","33.8962570","29154"
"Travelers Rest","https://www.facebook.com/CarolinaHoneyBeeCompany","The Carolina Honey Bee Company - Carolina Bee Supply LLC","sc","10 South Main Street","honey","https://twitter.com/CarolinaBeeCo","farm","https://www.carolinahoneybeecompany.com","-82.443133","34.967438","29690"
"Six Mile","","The Happy Berry","sc","510 Gap Hill Rd. - No Mail Receptacle","cut-flowers fresh-fruits nursery-stock","","farm","www.thehappyberry.com","-82.869578","34.839952","29682"
"Lancaster","www.facebook.com/theivyplace","The Ivy Place LLC","sc","8603 Van Wyck Road","cut-flowers fresh-fruits","www.twitter.com/theivyplace","farm","www.ivyplaceevents.com","-80.8608850","34.8909080","29720"
"Fort Mill","www.facebook.com/peachstand","The Peach Stand","sc","1325 Hwy 160 West","baked-goods canned preserved coffee tea crafts woodworking dairy products eggs fish seafood herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products mushrooms nuts poultry fowl prepared-foods red-meat non-poultry-meat soap body-care wine spirits beer hard-cider","","farm","www.peachstand.com","-80.9576696","35.0193339","29715"
"Abbeville ","www.facebook.com/the2811","The Twenty-eight Eleven (The 2811)","sc","211 Melaleuca lane","eggs fresh-vegetables honey poultry fowl","","farm","www.the2811.com","-82.416065","34.174325","29620"
"Chester","http://www.facebook.com/watsonfarms","Watson Farms Pastured Meats","sc","713 Colony Road","poultry fowl","http://twitter.com/watsonfarmsbeef","farm","http://www.watsonfarmsbeef.com/","-81.213222","34.811077","29706"
"Taylors","","Whites Jersey Dairy","sc","","dairy products","","farm","","-82.348271","34.999269","29687"
"Anderson","www.facebook.com/andersoncountyfarmersmarket","Anderson County Farmers Market","sc","402 N. Murray Ave","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees fruits pet food","","market","https://www.andersoncountysc.org/parks/","-82.652197","34.506898","29621"
"Pelzer ","CarolinafreshmarketandmoreSC","Carolina fresh market and more","sc","6619 hwy 29 north","baked goods cheese eggs herbs vegetables honey jams poultry prepared-foods soap coffee fruits","","market","","-82.4614","34.641892","29669"
"Florence","citycenterfarmersmarket","City Center Farmers Market","sc","369 West Cheves Street","organic baked goods cheese crafts eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms pet food wild","","market","","-79.771393","34.195452","29501"
"Lancaster","https://www.facebook.com/seelancastercity","Downtown Farmers Market","sc","101 North Main Street","organic baked goods crafts flowers eggs herbs vegetables honey jams meat plants prepared-foods soap fruits","","market","http://www.lancastercitysc.com ","-80.770914","34.721099","29720"
"Spartanburg","@HubCityFM","Hub City Farmers' Market","sc","498 Howard St.","baked goods crafts eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits juices mushrooms pet food wild","@HubCityFM","market","http://Hubcityfm.org","-81.9424130","34.9562450","29303"
"Camden ","https://www.facebook.com/KCFMMarket/","Kershaw County Farmers Market","sc","906 Broad Street","organic baked goods crafts eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits pet food","","market","http://www.kcfarmersmarket.org/","-80.6061919","34.2432640","29021"
"Mauldin","https://www.facebook.com/mauldinmarket/","Mauldin Farmers Market","sc","101 East Butler Road","organic baked goods cheese crafts eggs seafood herbs vegetables honey jams meat nuts poultry prepared-foods soap wine coffee fruits juices pet food","","market","http://www.mauldinculturalcenter.org/mauldin-market","-82.3063956","34.7796468","29662"
"Orangeburg","https://www.facebook.com/Family-Health-Centers-Farmers-Market-243660653033996/","Right Choice, Fresh Start Farmers' Market","sc","3310 Magnolia St.","vegetables fruits","","market","http://www.myfhc.org","-80.838621","33.528187","29115"
"Denmark","https://www.facebook.com/Family-Health-Centers-Farmers-Market-243660653033996/","Right Choice, Fresh Start Farmers' Market","sc","5484 Carolina Hwy","eggs vegetables fruits","","market","http://www.myfhc.org","-81.1442720","33.3150790","29042"
"Sumter","Sumter Farmers Market","Sumter Farmers Market","sc","200 Miller road","organic baked goods cheese crafts eggs seafood vegetables honey jams meat plants poultry prepared-foods soap trees beans fruits juices","","market","http://Sumterfarmersmarket.com","-80.3730000","33.9324793","29153"
"Greenville","https://www.facebook.com/saturdaymarket","TD Saturday Market","sc","Main Street at West Court Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits grains juices mushrooms pet food tofu","https://twitter.com/gvillesatmarket","market","http://www.saturdaymarketlive.com/","-82.4000115","34.8485031","29601"
"Sumter","https://www.facebook.com/Americanlegionfarmersmarket/","The American Legion Farmers Market","sc","2 S Artillery Dr","baked goods cheese crafts eggs seafood herbs vegetables honey jams meat plants prepared-foods soap coffee fruits","n/a","market","http://americanlegionfarmersmarket.com","-80.361114","33.919521","29150"
"Union ","Union County Farm & Craft Market","Union County Farm & Craft Market","sc","106 Lakeside Drive","baked goods crafts flowers eggs vegetables honey jams meat soap coffee fruits juices","","market","","-81.614994","34.716023","29379"
"Greenwood","https://www.facebook.com/uptowngreenwoodmarket/","Uptown Market","sc","220 Maxwell Avenue","organic baked goods cheese crafts eggs herbs vegetables meat poultry soap coffee fruits","https://twitter.com/UptownGwdMarket?lang=en","market","http://www.uptowngreenwood.com/uptown-market","-82.1638058","34.1903885","29646"
