	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	19	999	Statewide	11	Forest nurseries and gathering of forest products	19	1132	1.0	0.0	0.0	0.0	0.0	1.0
1	19	999	Statewide	11	Hunting and trapping	19	1142	8.0	0.0	0.0	11.2	483.0	5.6
2	19	999	Statewide	11	Logging	19	1133	29.2	27.8	1141.4	101.0	3205.0	24.4
3	19	999	Statewide	11	Support activities for animal production	19	1152	75.74999999999999	47.39999999999999	1760.4	538.4	18833.8	64.2
4	19	999	Statewide	11	Support activities for crop production	19	1151	247.85	452.8000000000001	33358.599999999984	1841.8	107686.2	245.0
5	19	999	Statewide	11	Support activities for forestry	19	1153	16.0	0.0	0.0	4.0	741.2	7.4
6	19	999	Statewide	11	Timber tract operations	19	1131	2.0	0.0	0.0	0.0	0.0	1.25
7	19	999	Statewide	21	Nonmetallic mineral mining and quarrying	19	2123	183.06666666666663	86.4	3884.0	1937.2	108725.2	173.6
8	19	999	Statewide	21	Oil and gas extraction	19	2111	1.0	0.0	0.0	0.0	0.0	1.25
9	19	999	Statewide	21	Support activities for mining	19	2131	22.2	0.0	0.0	69.2	4383.4	16.2
10	19	999	Statewide	22	Electric power generation, transmission and distribution	19	2211	218.39999999999995	1663.0	143975.0	7292.8	594715.8	219.4
11	19	999	Statewide	22	Natural gas distribution	19	2212	15.6	0.0	0.0	0.0	0.0	15.4
12	19	999	Statewide	22	Water, sewage and other systems	19	2213	43.25	0.0	0.0	428.2	20910.8	38.4
13	19	999	Statewide	23	Building equipment contractors	19	2382	2004.8	20080.000000000007	1149172.6	21164.8	1196446.6	2005.6
14	19	999	Statewide	23	Building finishing contractors	19	2383	1104.2499999999998	5079.6	217143.2	6024.8	248664.4	1101.4
15	19	999	Statewide	23	Foundation, structure, and building exterior contractors	19	2381	1451.4833333333333	7450.200000000003	393048.0	8448.0	418118.4	1448.6
16	19	999	Statewide	23	Highway, street, and bridge construction	19	2373	153.39999999999995	1322.4	153100.2	3113.0	308642.2	147.6
17	19	999	Statewide	23	Land subdivision	19	2372	28.8	4.6	597.8000000000002	67.8	4600.2	24.6
18	19	999	Statewide	23	Nonresidential building construction	19	2362	542.1	7434.200000000002	450582.5999999999	8581.0	500927.6	540.4
19	19	999	Statewide	23	Other heavy and civil engineering construction	19	2379	149.2	122.4	7600.5	560.0	33090.2	140.6
20	19	999	Statewide	23	Other specialty trade contractors	19	2389	952.5499999999997	4455.799999999998	295758.0	5359.2	335215.6	951.2
21	19	999	Statewide	23	Residential building construction	19	2361	1917.0	4715.800000000001	197158.2	5352.6	198506.8	1916.2
22	19	999	Statewide	23	Utility system construction	19	2371	239.95	1075.4	89246.20000000003	2249.2	156112.8	234.0
23	19	999	Statewide	31	Animal food manufacturing	19	3111	100.90000000000002	816.1999999999998	49421.4	2775.0	173644.8	93.2
24	19	999	Statewide	31	Animal slaughtering and processing	19	3116	157.79999999999995	7311.4000000000015	282436.4	27421.2	1071975.6	154.4
25	19	999	Statewide	31	Apparel accessories and other apparel manufacturing	19	3159	11.0	0.0	0.0	34.2	892.0	5.8
26	19	999	Statewide	31	Apparel knitting mills	19	3151	2.0	0.0	0.0	0.0	0.0	2.0
27	19	999	Statewide	31	Bakeries and tortilla manufacturing	19	3118	79.44999999999997	148.0	3903.0	2121.0	88522.8	67.4
28	19	999	Statewide	31	Beverage manufacturing	19	3121	73.03333333333335	118.4	3840.1333333333337	1128.0	44024.6	64.2
29	19	999	Statewide	31	Cut and sew apparel manufacturing	19	3152	33.0	21.2	487.6	151.2	4536.2	23.4
30	19	999	Statewide	31	Dairy product manufacturing	19	3115	25.0	56.0	4067.6	3664.6	188619.6	23.4
31	19	999	Statewide	31	Fabric mills	19	3132	6.0	0.0	0.0	112.0	3605.8	5.2
32	19	999	Statewide	31	Footwear manufacturing	19	3162	1.0	0.0	0.0	0.0	0.0	1.0
33	19	999	Statewide	31	Fruit and vegetable preserving and specialty food manufacturing	19	3114	22.599999999999994	0.0	0.0	2024.2	83785.6	19.6
34	19	999	Statewide	31	Grain and oilseed milling	19	3112	57.60000000000001	2911.4	225958.2	5854.2	413712.6	50.6
35	19	999	Statewide	31	Leather and hide tanning and finishing	19	3161	3.2	0.0	0.0	0.0	0.0	3.2
36	19	999	Statewide	31	Other food manufacturing	19	3119	64.9	767.0	49520.2	4240.2	195400.2	54.6
37	19	999	Statewide	31	Other leather and allied product manufacturing	19	3169	5.0	0.0	0.0	0.0	0.0	2.8
38	19	999	Statewide	31	Other textile product mills	19	3149	45.7	96.2	3434.0	725.8	31154.4	37.4
39	19	999	Statewide	31	Seafood product preparation and packaging	19	3117	2.0	0.0	0.0	0.0	0.0	2.0
40	19	999	Statewide	31	Sugar and confectionery product manufacturing	19	3113	21.7	48.8	1558.2	461.0	14103.0	20.4
41	19	999	Statewide	31	Textile and fabric finishing and fabric coating mills	19	3133	6.4	0.0	0.0	1.8	107.8	4.0
42	19	999	Statewide	31	Textile furnishings mills	19	3141	11.0	0.0	0.0	70.0	5263.2	8.2
43	19	999	Statewide	32	Basic chemical manufacturing	19	3251	71.8	617.8000000000002	36218.0	4033.6	269406.8	67.6
44	19	999	Statewide	32	Cement and concrete product manufacturing	19	3273	247.79999999999995	1286.8	68653.79999999999	2743.6	139626.6	244.2
45	19	999	Statewide	32	Clay product and refractory manufacturing	19	3271	12.8	3.4	467.0	185.4	9258.6	12.2
46	19	999	Statewide	32	Converted paper product manufacturing	19	3222	47.0	826.2	36498.6	3586.4	179395.8	44.6
47	19	999	Statewide	32	Glass and glass product manufacturing	19	3272	17.8	0.0	162.6	312.4	14224.0	13.2
48	19	999	Statewide	32	Lime and gypsum product manufacturing	19	3274	7.0	329.4	19973.8	651.6	39333.8	6.6
49	19	999	Statewide	32	Other chemical product and preparation manufacturing	19	3259	27.73333333333333	0.0	0.0	1289.6	72379.8	24.2
50	19	999	Statewide	32	Other nonmetallic mineral product manufacturing	19	3279	46.99999999999999	85.0	4741.4	666.8	34703.6	41.2
51	19	999	Statewide	32	Other wood product manufacturing	19	3219	114.45000000000002	1339.8	51421.4	7362.2	340422.8	107.4
52	19	999	Statewide	32	Paint, coating, and adhesive manufacturing	19	3255	19.6	17.6	1366.4	476.2	20838.8	17.8
53	19	999	Statewide	32	Pesticide, fertilizer, and other agricultural chemical manufacturing	19	3253	27.6	70.0	4865.8	1367.0	92712.6	24.2
54	19	999	Statewide	32	Petroleum and coal products manufacturing	19	3241	16.2	0.0	0.0	165.0	18690.2	11.6
55	19	999	Statewide	32	Pharmaceutical and medicine manufacturing	19	3254	30.8	234.8	13533.8	1888.8	124647.4	30.0
56	19	999	Statewide	32	Plastics product manufacturing	19	3261	134.0	4261.8	183660.2	9328.0	403372.0	131.6
57	19	999	Statewide	32	Printing and related support activities	19	3231	311.39999999999986	3684.200000000001	165352.90000000002	6644.6	260782.6	304.4
58	19	999	Statewide	32	Pulp, paper, and paperboard mills	19	3221	5.333333333333333	0.0	0.0	394.0	29631.8	4.8
59	19	999	Statewide	32	Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing	19	3252	12.2	0.0	0.0	579.8	45057.0	9.2
60	19	999	Statewide	32	Rubber product manufacturing	19	3262	28.2	0.0	0.0	1239.4	58714.8	25.6
61	19	999	Statewide	32	Sawmills and wood preservation	19	3211	32.5	0.0	0.0	316.4	11768.0	25.6
62	19	999	Statewide	32	Soap, cleaning compound, and toilet preparation manufacturing	19	3256	15.4	0.0	0.0	461.2	24150.2	11.0
63	19	999	Statewide	32	Veneer, plywood, and engineered wood product manufacturing	19	3212	22.6	0.0	0.0	393.0	28613.4	17.4
64	19	999	Statewide	33	Aerospace product and parts manufacturing	19	3364	8.2	0.0	0.0	1000.4	68079.2	7.2
65	19	999	Statewide	33	Agriculture, construction, and mining machinery manufacturing	19	3331	133.31666666666663	1523.1999999999996	87107.4	18696.0	1047448.0	127.2
66	19	999	Statewide	33	Alumina and aluminum production and processing	19	3313	7.0	0.0	0.0	0.0	0.0	7.0
67	19	999	Statewide	33	Architectural and structural metals manufacturing	19	3323	162.73333333333338	1893.2000000000005	94008.0	5378.4	253625.4	154.6
68	19	999	Statewide	33	Audio and video equipment manufacturing	19	3343	2.0	0.0	0.0	0.0	0.0	1.4
69	19	999	Statewide	33	Boiler, tank, and shipping container manufacturing	19	3324	19.2	103.2	4216.4	729.6	38603.0	15.6
70	19	999	Statewide	33	Coating, engraving, heat treating, and allied activities	19	3328	63.2	684.8	28194.6	1063.6	40238.4	57.0
71	19	999	Statewide	33	Commercial and service industry machinery manufacturing	19	3333	21.200000000000006	181.4	8077.8	625.2	23725.4	18.6
72	19	999	Statewide	33	Communications equipment manufacturing	19	3342	9.0	0.0	0.0	0.0	0.0	6.2
73	19	999	Statewide	33	Computer and peripheral equipment manufacturing	19	3341	4.0	0.0	0.0	0.0	0.0	3.2
74	19	999	Statewide	33	Cutlery and handtool manufacturing	19	3322	20.6	0.8	17.4	302.8	15040.8	19.4
75	19	999	Statewide	33	Electric lighting equipment manufacturing	19	3351	10.4	0.0	0.0	0.0	0.0	8.4
76	19	999	Statewide	33	Electrical equipment manufacturing	19	3353	22.0	34.8	953.4	1104.8	54517.6	18.4
