	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
1	41001	41	1	Baker County, Oregon	113310	Logging	11	5.4	3.0	157.4
4	41001	41	1	Baker County, Oregon	115310	Support activities for forestry	11	2.4	1.6	58.8
15	41001	41	1	Baker County, Oregon	236115	New single-family housing construction (except for-sale builders)	23	12.6	9.0	561.6
17	41001	41	1	Baker County, Oregon	236118	Residential remodelers	23	4.2	10.0	221.6
25	41001	41	1	Baker County, Oregon	238110	Poured concrete foundation and structure contractors	23	3.2	0.4	15.6
28	41001	41	1	Baker County, Oregon	238160	Roofing contractors	23	2.4	2.6	73.2
29	41001	41	1	Baker County, Oregon	238210	Electrical contractors and other wiring installation contractors	23	9.2	18.8	758.2
30	41001	41	1	Baker County, Oregon	238220	Plumbing, heating, and air-conditioning contractors	23	7.0	8.6	389.0
31	41001	41	1	Baker County, Oregon	238310	Drywall and insulation contractors	23	3.0	7.0	239.0
32	41001	41	1	Baker County, Oregon	238320	Painting and wall covering contractors	23	3.8	8.6	219.2
35	41001	41	1	Baker County, Oregon	238350	Finish carpentry contractors	23	2.4	2.0	47.4
36	41001	41	1	Baker County, Oregon	238910	Site preparation contractors	23	5.2	7.4	578.8
37	41001	41	1	Baker County, Oregon	238990	All other specialty trade contractors	23	2.2	0.4	11.4
55	41001	41	1	Baker County, Oregon	332710	Machine shops	33	2.8	1.6	33.0
72	41001	41	1	Baker County, Oregon	423820	Farm and garden machinery and equipment merchant wholesalers	42	4.0	34.6	1407.4
80	41001	41	1	Baker County, Oregon	425120	Wholesale trade agents and brokers	42	2.8	3.6	111.8
81	41001	41	1	Baker County, Oregon	441110	New car dealers	44	3.0	36.4	1667.8
85	41001	41	1	Baker County, Oregon	441310	Automotive parts and accessories stores	44	4.4	27.0	643.6
95	41001	41	1	Baker County, Oregon	444190	Other building material dealers	44	4.2	12.8	461.0
97	41001	41	1	Baker County, Oregon	444220	Nursery, garden center, and farm supply stores	44	2.6	11.0	267.4
98	41001	41	1	Baker County, Oregon	445110	Supermarkets and other grocery (except convenience) stores	44	5.4	183.6	3650.4
103	41001	41	1	Baker County, Oregon	445310	Beer, wine, and liquor stores	44	2.8	1.8	13.2
104	41001	41	1	Baker County, Oregon	446110	Pharmacies and drug stores	44	3.0	12.2	657.2
108	41001	41	1	Baker County, Oregon	447110	Gasoline stations with convenience stores	44	6.2	132.4	2074.0
109	41001	41	1	Baker County, Oregon	447190	Other gasoline stations	44	3.0	19.4	420.0
116	41001	41	1	Baker County, Oregon	451130	Sewing, needlework, and piece goods stores	45	2.2	1.4	21.2
120	41001	41	1	Baker County, Oregon	452990	All other general merchandise stores	45	3.4	39.6	692.6
123	41001	41	1	Baker County, Oregon	453220	Gift, novelty, and souvenir stores	45	3.2	1.4	38.8
128	41001	41	1	Baker County, Oregon	454111	Electronic shopping	45	2.25	0.5	16.0
131	41001	41	1	Baker County, Oregon	481211	Nonscheduled chartered passenger air transportation	48	2.2	2.4	106.8
134	41001	41	1	Baker County, Oregon	484121	General freight trucking, long-distance, truckload	48	6.0	6.8	177.6
135	41001	41	1	Baker County, Oregon	484220	Specialized freight (except used goods) trucking, local	48	4.0	10.8	748.2
139	41001	41	1	Baker County, Oregon	488410	Motor vehicle towing	48	3.2	15.2	285.4
142	41001	41	1	Baker County, Oregon	511110	Newspaper publishers	51	3.0	16.0	364.0
145	41001	41	1	Baker County, Oregon	517110	Wired telecommunications carriers	51	5.2	38.2	2138.6
147	41001	41	1	Baker County, Oregon	522110	Commercial banking	52	6.4	29.8	1437.6
152	41001	41	1	Baker County, Oregon	523120	Securities brokerage	52	2.8	3.8	247.2
154	41001	41	1	Baker County, Oregon	524210	Insurance agencies and brokerages	52	12.2	34.8	1425.4
155	41001	41	1	Baker County, Oregon	531110	Lessors of residential buildings and dwellings	53	1.6	0.2	6.4
159	41001	41	1	Baker County, Oregon	531210	Offices of real estate agents and brokers	53	5.8	8.4	305.8
164	41001	41	1	Baker County, Oregon	541110	Offices of lawyers	54	10.0	29.4	1049.6
