	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	41	999	Statewide	11	Crop harvesting, primarily by machine	41	115113	15.2	77.2	3407.0	127.2	6114.0	11.0
1	41	999	Statewide	11	Farm labor contractors and crew leaders	41	115115	35.6	790.2	19328.2	1194.2	31485.2	31.0
2	41	999	Statewide	11	Farm management services	41	115116	11.0	0.0	0.0	95.2	3541.8	7.0
3	41	999	Statewide	11	Finfish fishing	41	114111	122.70000000000002	94.2	6825.4	110.2	8096.2	119.6
4	41	999	Statewide	11	Forest nurseries and gathering of forest products	41	113210	14.133333333333333	0.0	0.0	100.8	4014.8	12.8
5	41	999	Statewide	11	Hunting and trapping	41	114210	6.0	0.0	0.0	8.0	143.0	4.0
6	41	999	Statewide	11	Logging	41	113310	657.6	5618.800000000001	258052.8	5797.0	261613.2	656.8
7	41	999	Statewide	11	Other marine fishing	41	114119	4.0	0.0	0.0	0.0	0.0	2.6
8	41	999	Statewide	11	Postharvest crop activities (except cotton ginning)	41	115114	40.2	334.6	11231.4	727.8	24129.0	37.2
9	41	999	Statewide	11	Shellfish fishing	41	114112	35.93333333333333	41.2	1482.0	51.2	2018.4	29.4
10	41	999	Statewide	11	Soil preparation, planting, and cultivating	41	115112	50.55	73.6	2752.6	193.4	5699.8	47.2
11	41	999	Statewide	11	Support activities for animal production	41	115210	98.7	85.0	2858.4	170.8	3542.4	91.8
12	41	999	Statewide	11	Support activities for forestry	41	115310	234.8	2560.4	110630.19999999998	2858.8	124795.2	234.2
13	41	999	Statewide	11	Timber tract operations	41	113110	36.7	38.6	3315.0	191.2	10393.0	33.2
14	41	999	Statewide	21	All other metal ore mining	41	212299	1.0	0.0	0.0	0.0	0.0	1.0
15	41	999	Statewide	21	All other nonmetallic mineral mining	41	212399	4.0	0.0	0.0	34.0	2302.2	3.4
16	41	999	Statewide	21	Clay and ceramic and refractory minerals mining	41	212325	1.0	0.0	0.0	0.0	0.0	1.0
17	41	999	Statewide	21	Construction sand and gravel mining	41	212321	46.6	85.0	4932.799999999998	536.4	28993.4	46.6
18	41	999	Statewide	21	Crude petroleum and natural gas extraction	41	211111	5.4	0.0	0.0	2.2	193.6	3.2
19	41	999	Statewide	21	Crushed and broken granite mining and quarrying	41	212313	8.4	0.0	0.0	32.8	1418.0	6.8
20	41	999	Statewide	21	Crushed and broken limestone mining and quarrying	41	212312	17.4	58.8	3987.8	171.4	16855.8	17.2
21	41	999	Statewide	21	Dimension stone mining and quarrying	41	212311	2.0	0.0	0.0	0.0	0.0	1.2
22	41	999	Statewide	21	Drilling oil and gas wells	41	213111	5.0	0.0	0.0	0.6	80.8	3.2
23	41	999	Statewide	21	Gold ore mining	41	212221	3.0	0.0	0.0	0.6	339.2	2.8
24	41	999	Statewide	21	Industrial sand mining	41	212322	4.0	0.0	0.0	0.0	0.0	3.2
25	41	999	Statewide	21	Lead ore and zinc ore mining	41	212231	1.0	0.0	0.0	0.0	0.0	1.0
