"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Quincy","","Greener Grass Farms","mi","9800 Youngs Rd.","eggs honey maple-products poultry fowl red-meat non-poultry-meat","","farm","www.greenergrassfarms.com","-84.8045536","41.9123800","49082"
"Ionia","","Hanulcik Farm Market","mi","1425 N. State Rd. (M-66) at the corner of Dildine","fresh-fruits fresh-vegetables","","farm","www.farm-grown.com","-85.075274","43.008938","48846"
"Lowell","facebook.com/happybuddhafarm","Happy Buddha Farm, LLC","mi","10423 Vergennes St","cut-flowers dry beans fresh-fruits fresh-vegetables maple-products","","farm","www.happybuddhafarm.com","-85.410060","42.958307","49331"
"Hickory Corners ","www.facebook.com/HickoryCornersHomestead","Hickory Corners Homestead","mi","12751 E Baseline Rd","eggs herbs fresh-vegetables grains flour honey maple-products soap body-care wild-harvested forest-products","","farm","www.hickorycornershomestead.com","-85.382163","42.419918","49060"
"Gwinn ","https://www.facebook.com/HomesteadHoneyFarm","Homestead Honey Farm","mi","175 Olsen Rd","honey","","farm","","-87.398745","46.405359","49841"
"Clare","https://www.facebook.com/MichiganFarmMarket","Honor Box Produce by Crawford Farms","mi","","baked-goods canned preserved crafts woodworking cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey maple-products","","farm","http://www.MichiganFarmFreshProduce.com","-84.768971","43.851510","48617"
"Stephenson","http://goo.gl/qlvwg","Immerfrost Farm","mi","N8536 Pelkey Rd K 3","bedding plants cut-flowers herbs fresh-fruits fresh-vegetables","https://www.twitter.com/ImmerfrostFarm","farm","ImmerfrostFarm.com","-87.547894","45.421889","49887"
"Lapeer","www.Facebook.com/IvesOrganics ","Ives Organics","mi","2060 Bladwin Road","fresh-fruits","","farm","","-83.340607","42.997927","48446"
"Hillsdale","https://www.facebook.com/pages/Ks-Acres-Orchard-A-North-Sand-lake-Fruit-and-Berry-farm/147653817831","K's Acres - A North Sand Lake Fruit and Berry Farm","mi","4680 Fitzpatrick Rd","bedding plants canned preserved fresh-fruits fresh-vegetables nursery-stock","","farm","K's Acres@facebook.com ","-84.701342","41.944006","49242"
"Three Oaks","https://www.facebook.com/KaminskiFarmsMeatsKaminski","Kaminski Farms Meats","mi","16682 Schwark Rd","honey poultry fowl red-meat non-poultry-meat","","farm","www.kaminskifarmsmeats.com","-86.6295918","41.8138326","49128"
"Kewadin","","Kastanu Farm","mi","4781 Powell Road","nuts","","farm","kastanufarm@aol.com","-85.332570","44.961640","49648"
"Bangor ","Kitipi Farm, llc","Kitipi Farm, llc","mi","130 Hastings Ct","crafts woodworking fresh-vegetables wild-harvested forest-products","","farm","","-86.106671","42.321930","49013"
"Greenville","www.facebook.com/klackleorchards","Klackle Orchards","mi","11466 W Carson City Rd.","baked-goods canned preserved coffee tea dairy products fresh-fruits fresh-vegetables honey juices ciders maple-products prepared-foods soap body-care","www.twitter.com/klackleorchards","farm","www.klackleorchards.com","-85.297866","43.177077","48838"
"Lyons","","KlineKrest Certified Organic Produce","mi","1067 Somer Road","baked-goods canned preserved cut-flowers herbs fresh-fruits fresh-vegetables juices ciders nuts wild-harvested forest-products","","farm","http://www.klinekrestcertifiedorganicproduce.com/","-84.980334","42.972623","48851"
"Casnovia","L&LBull ","L& L Bull","mi","16530 Hall Rd","eggs fresh-fruits fresh-vegetables","","farm","llbull","-85.8366985","43.2494138","49318"
"Niles","https://www.facebook.com/thelavenderhill","Lavender Hill Farm of Niles, MI LLC","mi","1219 Morris Dr. (lower level, rear)","cut-flowers honey nursery-stock soap body-care","","farm","www.thelavenderhill.com","-86.301255","41.839746","49120"
"New Era","https://www.facebook.com/LewisFarmMarket","Lewis Farm Market & Petting Farm","mi","4180 W. M-20 (stony Lake Road)","baked-goods canned preserved crafts woodworking dairy products fresh-fruits fresh-vegetables juices ciders maple-products prepared-foods","","farm","http://lewisfarmmarket.com/","-86.388669","43.558496","49446"
"St. Louis","http://www.facebook.com/madisonroadproduce","Madison Road Produce, LLC","mi","2290 E Madison Rd","fresh-fruits fresh-vegetables","","farm","http://www.madisonroadproduce.com","-84.565644","43.422010","48880"
"sidney","","Maia Organics","mi","","baked-goods bedding plants cut-flowers eggs herbs fresh-vegetables soap body-care","","farm","","-85.193087","43.257295",""
"Highland","https://m.facebook.com/profile.php?id=222802057812310&ref=bookmark","Maria & David Huff Farm Products","mi","1460 W Wardlow Rd","eggs fresh-vegetables poultry fowl red-meat non-poultry-meat wild-harvested forest-products","","farm","","-83.6356530","42.6555660","48357"
"Northville","","Michigan Flower Farm","mi","22460 Garfield Road","cut-flowers","","farm","http://michiganflowerfarm.com/flowers/index.php?main_page=","-83.5318160","42.4511380","48167"
"Pinckney","michigan garlic","Michigan Garlic Farm","mi","1048 Sarah Dr.","","","farm","www.michigangarlicfarm.com","-83.9208522","42.4257150","48169"
"Holly","","Mitchell Farm","mi","3404 Mitchell Road","bedding plants","","farm","www.mitchellfarm.biz","-83.630219","42.849441","48442"
"Grand Rapids","www.Facebook.com/MoelkerOrchards","Moelker Orchards & Farm Market LLC","mi","0-9265 Kenowa Ave SW","baked-goods canned preserved coffee tea dairy products fresh-fruits fresh-vegetables honey juices ciders maple-products","","farm","www.moelkerorchards.com","-85.7839190","42.9371423","49534"
"Omena","https://www.facebook.com/MI.Hop.Alliance","New Mission Organics","mi","5790 N. Omena Rise","","https://www.twitter.com/michiganhops","farm","http://www.newmissionorganics.com/","-85.600037","45.069524","49674"
"Saint Joseph","www.facebook.com/NyesAppleBarn","Nye's Apple Barn and Farms","mi","3151 Niles Avenue (M63)","baked-goods canned preserved fresh-fruits fresh-vegetables honey juices ciders maple-products","","farm","www.nyesapplebarn.com","-86.459915","42.060280","49085"
"New Era","https://www.facebook.com/pages/Oceana-Winery-Vineyard/180943698619727","Oceana Winery & Vineyard","mi","4980 South 52nd Avenue","wine spirits beer hard-cider","","farm","www.oceanawinery.com","-86.4275015","43.5553953","49446"
"Quincy","","Orchard Beach Farm","mi","130 Orchard Trail","fresh-fruits","","farm","www.farmermaps.com","-84.912234","41.890472","49082"
"Middleville","https://www.facebook.com/originshobbyfarm","Origins Hobby Farm","mi","6110 Robertson Rd","bedding plants canned preserved eggs herbs fresh-fruits fresh-vegetables honey poultry fowl soap body-care wild-harvested forest-products","https://www.twitter.com/originshf","farm","Www.orriginshobbyfarm.com","-85.4274459","42.7417363","49333"
"Mt. Pleasant","","Papaxe2x80x99s Pumpkin Patch","mi","3909 S Summerton Road","baked-goods bedding plants canned preserved coffee tea fresh-fruits fresh-vegetables honey juices ciders","","farm","papaspumpkinpatch@yahoo.com","-84.719181","43.571437","48858"
"Carp Lake","Peaceful Produce","Peaceful Produce","mi","3565 Elder Rd.","baked-goods bedding plants canned preserved coffee tea crafts woodworking cut-flowers eggs fish seafood herbs fresh-fruits fresh-vegetables mushrooms prepared-foods red-meat non-poultry-meat soap body-care wild-harvested forest-products","","farm","","-84.843103","45.709447","49718"
"Laingsburg","www.facebook.com/peacockroadtreefarm","Peacock Road Family Farm","mi","11854 Peacock Road","","","farm","www.peacockrff.com","-84.369377","42.844666","48848"
"Lansing","https://www.facebook.com/Peckham.Farms","Peckham Farms","mi","5408 W. Grand River Rd.","bedding plants cut-flowers fresh-fruits fresh-vegetables","","farm","http://www.peckham.org/Business-Operations/Peckham-Farms.aspx/","-84.628209","42.777257","48906"
"Saint Johns","https://www.facebook.com/PhillipsOrchards","Phillips Orchards & Cider Mill","mi","1174 W Gratiot County Line Rd","baked-goods canned preserved crafts woodworking fresh-fruits honey juices ciders maple-products soap body-care","https://twitter.com/phillipsorchard","farm","www.phillipsorchards.com","-84.622316","43.117405","48879"
"Benton Harbor","https://www.facebook.com/piggottsfarmmarketbakery","Piggott's Farm Market & Bakery","mi","3824 E. Napier Ave.","baked-goods bedding plants canned preserved coffee tea cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey juices ciders maple-products","https://twitter.com/piggottsproduce","farm","www.piggottsfarmmarket.com","-86.3656372","42.0906298","49022"
"Fennville","https://www.facebook.com/pages/Pleasant-Hill-Farm/82478554686?ref=hl","Pleasant Hill Farm","mi","5859 124th Ave.","eggs fresh-fruits honey maple-products","","farm","http://www.pleasanthillblueberryfarm.com/","-86.1198859","42.5942229","49408"
"Bellaire","https://www.facebook.com/pages/Ravens-Roost-Farm/244514162293833","Raven's Roost Farm","mi","2398 Vandermark Rd","maple-products poultry fowl red-meat non-poultry-meat","","farm","","-85.2418749","44.9987500","49615"
"South Haven","","Riverbend Farms","mi","44 72nd Street","canned preserved fresh-fruits maple-products nuts","","farm","greatberries.net","-86.2460946","42.4254424","49090"
"Iron River","","S&C Nelson Farm","mi","301 Nelson Road","","","farm","","-88.5334027","46.0944389","49935"
"Hudsonville","Salad Central","Salad Central","mi","4763 Baldwin St","baked-goods fresh-vegetables","","farm","","-85.900775","42.907060","49426"
"Shelby","","Satterlee Small Fruits","mi","3056 West Buchanan","fresh-fruits","","farm","","-86.3542400","43.6310020","49455"
"Sparta","https://www.facebook.com/pages/Schwalliers-Country-Basket/57481257124","Schwalliers Country Basket","mi","1185 9 Mile Rd. NW","baked-goods canned preserved fresh-fruits honey juices ciders maple-products soap body-care","","farm","","-85.697411","43.101815","49345"
"Holland","https://www.facebook.com/shadysidefarm","Shady Side Farm","mi","13275 Blair Street","crafts woodworking dry beans","","farm","http://www.shadysidefarm.com","-86.111787","42.892902","49424"
"Traverse City","","Shangrila Too","mi","12602 Center Road","baked-goods canned preserved eggs fresh-fruits fresh-vegetables honey","","farm","","-85.5152461","44.8701943","49686"
"Webberville","https://www.facebook.com/pages/Spartan-Country-Meats/213932578620907?sk=timeline&ref=page_internal","Spartan Country Meats","mi","4039 Dennis Rd.","eggs poultry fowl red-meat non-poultry-meat","https://www.twitter.com/spartancntrymts","farm","www.spartancountrymeats.com","-84.201761","42.616054","48892"
"Melvin","Speaker orchard","Speaker Lone Oak Orchard","mi","7353 Brockway Rd.","baked-goods canned preserved fresh-fruits honey juices ciders maple-products","","farm","speakerorchard.com","-82.801607","43.207260","48454"
"Mason","https://www.facebook.com/pages/Swallowtail-Farm/299185864935?ref_type=bookmark","Swallowtail Farm","mi","1633 Hagadorn Rd","canned preserved cut-flowers eggs fresh-fruits fresh-vegetables","","farm","http://www.swallowtailfarm.net/","-84.4585120","42.6305369","48854"
"North Branch","https://www.facebook.com/swoishfarms/","Swoish Farms","mi","4867 Swoish Road","poultry fowl red-meat non-poultry-meat","","farm","","-83.1602176","43.1868314","48461"
"paw apw","","tanstaafl farmstead","mi","39227 fisk lake road","","","farm","","-86.018937","42.2512872","49079"
"Marshall","","The Blue Barn","mi","16147 US HWY 27 N","eggs fresh-vegetables honey soap body-care","","farm","http://www.thebluebarninmarshall.com/","-84.964657","42.307229","49068"
"Benton Harbor","https://www.facebook.com/pages/The-Extraordinary-Berry/228277483856012","The Extraordinary Berry","mi","3091 Riverside Road","canned preserved fresh-fruits fresh-vegetables honey","","farm","Theextraordinaryberry.com","-86.397710","42.167229","49022"
"Chesaning","","Tomac Pumpkins and Farm Market","mi","19758 S Corunna Road","","","farm","","-84.1141690","43.1322360","48616"
"Lowell","https://www.facebook.com/TwoSparrowsFarm","Two Sparrows Farm LLC","mi","9436 Peck Lake Rd.","dairy products eggs honey maple-products poultry fowl red-meat non-poultry-meat","","farm","https://twosparrowsfarm.wordpress.com/","-85.261964","42.900684","49331"
"Caledonia","www.facebook.com/vpfarms","Vertical Paradise Farms","mi","7344 Hammond Ave.","fresh-vegetables","","farm","www.vpfarms.com","-85.5752534","42.8309000","49316"
"Milan","www.facebook.com/pages/Wasem-Fruit-Farm/255034514021","Wasem Fruit Farm, LLC","mi","6580 Judd Rd","baked-goods fresh-fruits","","farm","www.wasemfruitfarm.com","-83.626685","42.140496","48160"
"Milan","www.facebook.com/pages/Wasem-Fruit-Farm/255034514021","Wasem Fruit Farm, LLC","mi","6580 Judd Rd","baked-goods fresh-fruits","","farm","www.wasemfruitfarm.com","-83.626685","42.140496","48160"
"Milan","www.facebook.com/pages/Wasem-Fruit-Farm/255034514021","Wasem Fruit Farm, LLC","mi","6580 Judd Rd","baked-goods fresh-fruits","","farm","www.wasemfruitfarm.com","-83.626685","42.140496","48160"
"Milan","www.facebook.com/pages/Wasem-Fruit-Farm/255034514021","Wasem Fruit Farm, LLC","mi","6580 Judd Rd","baked-goods fresh-fruits","","farm","www.wasemfruitfarm.com","-83.626685","42.140496","48160"
"Grand Rapids","https://www.facebook.com/pages/Wells-Orchards/122028811170560?ref=ts","Wells Orchards","mi","O-8993 Kenowa Ave SW","canned preserved fresh-fruits fresh-vegetables honey juices ciders maple-products","","farm","www.wellsorchards.com","-85.783388","42.932177","49534"
"Mattawan","","Westview Farm","mi","60636 County Road 652","","","farm","","-85.784927","42.198224","49071"
"Clarkston","","Whitfield's Raw Honey","mi","9235 Windemere Court","honey","","farm","wwww.simplyrawhoney.com","-83.4724440","42.7733080","48348"
"Williamston","","Windswept Farm","mi","3649 E Sherwood Rd","","","farm","","-84.2269170","42.7171210","48895"
"Grass Lake","https://www.facebook.com/witamy.farm","Witamy Farm","mi","3230 Portage Rd N","eggs herbs fresh-vegetables poultry fowl","","farm","www.witamyfarm.com","-84.275871","42.282429","49240"
"Zeeland","","Woodland Enterprises Inc.","mi","10821 Pierce Street","","","farm","www.woodlandberries.com","-86.048985","42.957257","49464"
"Stockbridge","https://www.facebook.com/ZatkovichPasturesLLC","Zatkovich Pastures, LLC","mi","17050 Kane Rd","eggs poultry fowl red-meat non-poultry-meat","","farm","http://www.zatkovichpastures.com","-84.1431360","42.4932460","49285"
"Ada","https://www.facebook.com/adafarmersmarket","Ada Farmers' Market","mi","7239 Thornapple River Dr.","baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits mushrooms pet food","https://twitter.com/AdaFarmersMkt","market","http://www.adafarmersmarket.com","-85.4889683","42.9553715","49301"
"Adrian ","","Adrian Farmers Market","mi","115 Toledo Street","baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry soap fruits mushrooms wild","","market","","-84.034589","41.900169","49221"
"Albion","","Albion Farmer's Market","mi","211 Market Place","baked goods crafts flowers eggs herbs vegetables honey jams maple plants soap trees fruits","","market","http://greateralbionchamber.org","-84.751569","42.243544","49224"
"Harrisville","","Alcona Farmers Market","mi","320 S. State Steet   (US23)","baked goods crafts seafood herbs honey meat soap","","market","http://www.alconalocalfoods.org","-83.2973","44.6547","48740"
"Allegan","https://www.facebook.com/Allegan-Farmers-Market-146878898707147/","Allegan Farmers Market","mi","Water Street & Cutler Street","baked goods flowers eggs vegetables honey jams maple plants prepared-foods soap trees fruits juices","","market","","-85.849658","42.529649","49010"
"Lansing","https://www.facebook.com/AllenFarmersMarket/","Allen Farmers Market","mi","1629 E Kalamazoo","organic baked goods cheese crafts eggs herbs vegetables honey poultry prepared-foods coffee beans fruits grains","","market","http://allenneighborhoodcenter.org/food/market/","-84.5263803","42.7302387","48912"
"Alma","","Alma Farmers' Market","mi","Pine & Downie Streets","organic baked goods flowers eggs herbs vegetables honey maple plants fruits","","market","","-84.6569840","43.3802699","48801"
"Almont","","Almont Farmers' Market","mi","Van Dyke at School Street (northwest corner)","","","market","http://www.almontfarmersmarket.com","-83.0475","42.9216",""
"Alpena ","Friends of the Alpena Farmers Market","Alpena Farmers' Market","mi","208 N 1st Ave.","organic baked goods cheese crafts flowers eggs seafood herbs vegetables jams maple meat plants poultry prepared-foods soap coffee fruits mushrooms wild","","market","http://alpenafarmersmarket.org","-83.430998","45.061878","49707"
"Ann Arbor","https://www.facebook.com/a2market","Ann Arbor Farmers Market","mi","315 Detroit Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms pet food tofu wild","https://twitter.com/a2market","market","http://www.a2gov.org/market","-83.746653","42.283836","48104"
"Standish","","Arenac Conservation District Farmers Market","mi","107 N Main Street","baked goods crafts herbs vegetables honey nuts plants trees","","market","http://www.arenacconservationdistrict.com","-83.961296","43.983428","48658"
"Ann Arbor, Michigan, United States","https://www.facebook.com/argusfarmstop/","Argus Farm Stop - Packard","mi","1200 Packard Rd","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms tofu wild","https://twitter.com/ArgusFarmStop","market","http://www.argusfarmstop.com","-83.838671","42.2532638","48104"
"Bruce Township","https://www.facebook.com/macombcd","Artisan and Agriculture Market","mi","72955 Van Dyke Ave.","baked goods crafts flowers eggs herbs vegetables honey jams maple soap coffee fruits","https://twitter.com/macombcd1","market","http://www.MacombConservationDistrict.org","-83.020813","42.830852","48065"
"Athens","","Athens Farmers Market","mi","Wilson Park","baked goods crafts flowers eggs herbs vegetables honey jams maple plants soap fruits wild","","market","","-85.235417","42.091051","49011"
"Auburn Hills","","Auburn Hills Farmers Market","mi","Auburn and Squirrel Road","baked goods cheese crafts eggs vegetables honey meat plants prepared-foods soap fruits","","market","http://www.auburnhills.org/farmersmarket","-83.2204160","42.6337033","48326"
"Bangor","https://www.facebook.com/BangorFarmMarket","Bangor Farmers Market","mi","Center St. & Monroe St.","organic baked goods crafts flowers eggs herbs vegetables honey jams maple plants prepared-foods soap trees fruits","","market","","-86.1090777","42.3123539","49056"
"Bath","","Bath Farmers Market","mi","13751 Main St, Bath, MI 48808","","","market","http://www.bathtownship.us","-84.449093","42.816181","48808"
"Battle Creek","@BattleCreekFarmersMarketAssociation","Battle Creek Farmers Market","mi","25 S McCamly","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple plants prepared-foods soap wine beans fruits juices","","market","","-85.185107","42.319940","49034"
"Bay City","","Bay County Farmers Market","mi","105 Adams St","","","market","","-83.8881","43.5895","48708"
"St. Ignace","","Bayside Farmers Market","mi","13 S. State Street","baked goods crafts flowers eggs herbs vegetables honey jams maple plants soap fruits","","market","","-84.720967","45.867004","49781"
"Royal Oak","","Beaumont Hospital Royal Oak, Farmers Market","mi","3601 West Thirteen Mile Rd.","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants prepared-foods soap coffee beans fruits juices mushrooms pet food","","market","","-83.192119","42.514952","48073"
"Temperance ","https://www.facebook.com/bedfordmifarmersmarket/","Bedford Farmer's Market","mi","2000 W. Dean Rd","baked goods crafts eggs herbs honey jams maple poultry fruits pet food","","market","http://bedfordmifarmersmarket.org","-83.596275","41.765307","48182"
"Ortonville","https://www.facebook.com/beetsbeatseats","Beets, Beats, and Eats Farmers Market","mi","Crossman Park, 395 Mill Street","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap fruits","","market","http://www.downtownortonville.org/bbe","-83.443812","42.852734","48462"
"Belding","https://www.facebook.com/Belding-Beatnik-Bazaar-813935875369495/","Belding Beatnik Bazaar","mi","201 S Bridge Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple prepared-foods soap fruits","","market","","-85.228826","43.096859","48809"
"Bellaire","www.facebook.com/BellaireFarmersMarket","Bellaire Farmers Market","mi","102 Maple Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple plants poultry prepared-foods soap trees wine coffee fruits juices pet food","","market","","-85.205265","44.974831","49615"
"Belleville","","Belleville Farmers Market","mi","In the parking lot behind museum on Main Street","","","market","","-83.4907","42.2083","48111"
"Bellevue","","Bellevue Farmers Market","mi","Main St and Mill St","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts poultry prepared-foods soap fruits","","market","http://www.battlecreekfarmersmarket.com","-85.018644","42.445850","49021"
"Owosso","","Bennigton Township Farmers Market","mi","5849 S. M 52","","","market","http://www.bennington-township.org/","-84.1682","43.0829","48867"
"Benton Harbor","www.facebook.com/bentonharborfarmersmarket","Benton Harbor Farmers Market","mi","Pipestone and Main St","baked goods herbs vegetables fruits","","market","","-86.454635","42.115797","49022"
"Big Rapids","","Big Rapids Farmers' Market","mi","310 North Fourth Ave.","","","market","","-85.4752","43.7046","49307"
"Birch Run","https://www.facebook.com/birchrunfarmersmarket/","Birch Run Farmers' Market","mi","12245 S. Beyer Rd. A110","baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap fruits juices pet food","","market","http://www.organicworldspicemarket.com/new-events/","-83.777762","43.247801","48415"
"Birmingham ","https://www.facebook.com/BIRMINGHAMFARMERSMARKET","Birmingham Farmers Market","mi","660 North Old Woodward Avenue","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food wild","https://twitter.com/BhamFarmMkt","market","http://www.birminghamfarmersmarket.org","-83.217619","42.551570","48009"
"Bliss","","Bliss Farmer's Market","mi","Corner of Sturgeon Bay Rd. & Pleasantview Rd.","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee beans fruits grains pet food wild","","market","","-84.883123","45.681307","49718"
"St. Clair","","Blue Water Farmers Market","mi","Riverview Plzaz, north end, N. Riverside Street","","","market","","-82.483","42.8332","48079"
