	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	16	999	Statewide	11	Cotton ginning	16	115111	1.0	0.0	0.0	0.0	0.0	1.0
1	16	999	Statewide	11	Crop harvesting, primarily by machine	16	115113	10.6	6.4	417.8	47.2	2070.0	10.0
2	16	999	Statewide	11	Farm labor contractors and crew leaders	16	115115	12.65	0.0	0.0	0.0	0.0	7.8
3	16	999	Statewide	11	Farm management services	16	115116	14.8	0.0	0.0	44.4	1669.8	10.6
4	16	999	Statewide	11	Finfish fishing	16	114111	9.983333333333334	0.0	0.0	4.4	221.2	7.0
5	16	999	Statewide	11	Forest nurseries and gathering of forest products	16	113210	8.466666666666667	0.0	0.0	4.2	172.8	4.6
6	16	999	Statewide	11	Hunting and trapping	16	114210	5.75	0.0	0.0	0.6	20.8	3.4
7	16	999	Statewide	11	Logging	16	113310	232.9	1067.6	55102.4	1189.0	61107.4	232.4
8	16	999	Statewide	11	Postharvest crop activities (except cotton ginning)	16	115114	24.8	99.0	3479.600000000001	914.2	22255.8	23.2
9	16	999	Statewide	11	Shellfish fishing	16	114112	4.0	0.0	0.0	0.0	24.4	2.0
10	16	999	Statewide	11	Soil preparation, planting, and cultivating	16	115112	61.2	56.2	4030.35	112.2	6332.4	55.2
11	16	999	Statewide	11	Support activities for animal production	16	115210	44.98333333333333	56.2	2055.0	123.4	4017.0	41.6
12	16	999	Statewide	11	Support activities for forestry	16	115310	47.35	184.6	5786.6	294.6	11403.0	42.2
13	16	999	Statewide	11	Timber tract operations	16	113110	10.8	0.0	0.0	25.2	767.8	8.0
14	16	999	Statewide	21	All other metal ore mining	16	212299	5.0	0.0	0.0	0.0	0.0	1.6
15	16	999	Statewide	21	All other nonmetallic mineral mining	16	212399	6.2	0.0	0.0	97.0	4559.2	4.6
16	16	999	Statewide	21	Bituminous coal and lignite surface mining	16	212111	1.0	0.0	0.0	0.0	0.0	1.0
17	16	999	Statewide	21	Bituminous coal underground mining	16	212112	2.0	0.0	0.0	0.0	0.0	2.0
18	16	999	Statewide	21	Clay and ceramic and refractory minerals mining	16	212325	2.0	0.0	0.0	0.0	0.0	1.8
19	16	999	Statewide	21	Construction sand and gravel mining	16	212321	20.8	0.0	0.0	136.6	7902.6	18.2
20	16	999	Statewide	21	Crude petroleum and natural gas extraction	16	211111	5.666666666666668	0.0	0.0	2.6	222.6	2.8
21	16	999	Statewide	21	Crushed and broken granite mining and quarrying	16	212313	3.0	0.0	0.0	17.4	954.4	3.0
22	16	999	Statewide	21	Crushed and broken limestone mining and quarrying	16	212312	4.6	0.0	0.0	61.4	5862.4	4.6
23	16	999	Statewide	21	Dimension stone mining and quarrying	16	212311	7.199999999999998	0.0	81.6	6.4	602.2	6.4
24	16	999	Statewide	21	Drilling oil and gas wells	16	213111	10.133333333333333	0.0	0.0	9.8	531.0	5.8
25	16	999	Statewide	21	Gold ore mining	16	212221	10.2	0.2	195.6	29.0	2910.2	8.2
26	16	999	Statewide	21	Industrial sand mining	16	212322	4.0	0.0	0.0	0.0	0.0	2.0
27	16	999	Statewide	21	Lead ore and zinc ore mining	16	212231	5.0	0.0	0.0	0.0	0.0	4.2
28	16	999	Statewide	21	Natural gas liquid extraction	16	211112	1.0	0.0	0.0	0.0	0.0	1.0
29	16	999	Statewide	21	Other chemical and fertilizer mineral mining	16	212393	1.0	0.0	0.0	0.0	0.0	1.0
30	16	999	Statewide	21	Other crushed and broken stone mining and quarrying	16	212319	16.0	31.2	3352.2	160.8	13613.0	14.6
31	16	999	Statewide	21	Phosphate rock mining	16	212392	2.6	286.2	27231.0	286.2	27231.0	2.6
32	16	999	Statewide	21	Silver ore mining	16	212222	4.2	0.0	0.0	194.6	15233.6	4.2
33	16	999	Statewide	21	Support activities for coal mining	16	213113	3.0	0.0	0.0	0.0	0.0	1.6
34	16	999	Statewide	21	Support activities for metal mining	16	213114	13.8	20.6	889.8	150.8	12139.4	14.8
35	16	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	16	213115	7.583333333333332	0.0	0.0	6.8	729.2	4.8
36	16	999	Statewide	21	Support activities for oil and gas operations	16	213112	17.700000000000006	4.0	261.25	83.6	6993.8	13.0
37	16	999	Statewide	22	Biomass electric power generation	16	221117	1.0	0.0	0.0	0.0	0.0	1.0
38	16	999	Statewide	22	Electric bulk power transmission and control	16	221121	1.0	0.0	0.0	0.0	0.0	1.0
39	16	999	Statewide	22	Electric power distribution	16	221122	66.4	43.8	3132.4	897.2	93197.4	65.6
40	16	999	Statewide	22	Fossil fuel electric power generation	16	221112	9.0	0.0	0.0	0.0	0.0	9.0
41	16	999	Statewide	22	Geothermal electric power generation	16	221116	3.0	0.0	0.0	0.0	0.0	2.6
42	16	999	Statewide	22	Hydroelectric power generation	16	221111	29.3	1.4	60.2	90.8	8281.4	28.2
