	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	16	999	Statewide	11	Cotton ginning	16	115111	1.0	0.0	0.0
1	16	999	Statewide	11	Crop harvesting, primarily by machine	16	115113	10.6	6.3999999999999995	417.8
2	16	999	Statewide	11	Farm labor contractors and crew leaders	16	115115	12.65	0.0	0.0
3	16	999	Statewide	11	Farm management services	16	115116	14.799999999999999	0.0	0.0
4	16	999	Statewide	11	Finfish fishing	16	114111	9.983333333333334	0.0	0.0
5	16	999	Statewide	11	Forest nurseries and gathering of forest products	16	113210	8.466666666666667	0.0	0.0
6	16	999	Statewide	11	Hunting and trapping	16	114210	5.75	0.0	0.0
7	16	999	Statewide	11	Logging	16	113310	232.9	1067.6000000000001	55102.4
8	16	999	Statewide	11	Postharvest crop activities (except cotton ginning)	16	115114	24.799999999999997	99.0	3479.6000000000004
9	16	999	Statewide	11	Shellfish fishing	16	114112	4.0	0.0	0.0
10	16	999	Statewide	11	Soil preparation, planting, and cultivating	16	115112	61.2	56.2	4030.3500000000004
11	16	999	Statewide	11	Support activities for animal production	16	115210	44.98333333333333	56.199999999999996	2055.0
12	16	999	Statewide	11	Support activities for forestry	16	115310	47.349999999999994	184.60000000000002	5786.6
13	16	999	Statewide	11	Timber tract operations	16	113110	10.8	0.0	0.0
14	16	999	Statewide	21	All other metal ore mining	16	212299	5.0	0.0	0.0
15	16	999	Statewide	21	All other nonmetallic mineral mining	16	212399	6.2	0.0	0.0
16	16	999	Statewide	21	Bituminous coal and lignite surface mining	16	212111	1.0	0.0	0.0
17	16	999	Statewide	21	Bituminous coal underground mining	16	212112	2.0	0.0	0.0
18	16	999	Statewide	21	Clay and ceramic and refractory minerals mining	16	212325	2.0	0.0	0.0
19	16	999	Statewide	21	Construction sand and gravel mining	16	212321	20.799999999999997	0.0	0.0
20	16	999	Statewide	21	Crude petroleum and natural gas extraction	16	211111	5.666666666666667	0.0	0.0
21	16	999	Statewide	21	Crushed and broken granite mining and quarrying	16	212313	3.0	0.0	0.0
22	16	999	Statewide	21	Crushed and broken limestone mining and quarrying	16	212312	4.6	0.0	0.0
23	16	999	Statewide	21	Dimension stone mining and quarrying	16	212311	7.199999999999999	0.0	81.6
24	16	999	Statewide	21	Drilling oil and gas wells	16	213111	10.133333333333333	0.0	0.0
25	16	999	Statewide	21	Gold ore mining	16	212221	10.2	0.2	195.6
26	16	999	Statewide	21	Industrial sand mining	16	212322	4.0	0.0	0.0
27	16	999	Statewide	21	Lead ore and zinc ore mining	16	212231	5.0	0.0	0.0
28	16	999	Statewide	21	Natural gas liquid extraction	16	211112	1.0	0.0	0.0
29	16	999	Statewide	21	Other chemical and fertilizer mineral mining	16	212393	1.0	0.0	0.0
30	16	999	Statewide	21	Other crushed and broken stone mining and quarrying	16	212319	16.0	31.2	3352.2
31	16	999	Statewide	21	Phosphate rock mining	16	212392	2.6	286.2	27231.0
32	16	999	Statewide	21	Silver ore mining	16	212222	4.2	0.0	0.0
33	16	999	Statewide	21	Support activities for coal mining	16	213113	3.0	0.0	0.0
34	16	999	Statewide	21	Support activities for metal mining	16	213114	13.8	20.6	889.8
35	16	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	16	213115	7.583333333333333	0.0	0.0
36	16	999	Statewide	21	Support activities for oil and gas operations	16	213112	17.700000000000003	4.0	261.25
37	16	999	Statewide	22	Biomass electric power generation	16	221117	1.0	0.0	0.0
38	16	999	Statewide	22	Electric bulk power transmission and control	16	221121	1.0	0.0	0.0
39	16	999	Statewide	22	Electric power distribution	16	221122	66.4	43.8	3132.4
40	16	999	Statewide	22	Fossil fuel electric power generation	16	221112	9.0	0.0	0.0
41	16	999	Statewide	22	Geothermal electric power generation	16	221116	3.0	0.0	0.0
42	16	999	Statewide	22	Hydroelectric power generation	16	221111	29.299999999999997	1.4	60.199999999999996
43	16	999	Statewide	22	Natural gas distribution	16	221210	13.0	0.0	0.0
44	16	999	Statewide	22	Nuclear electric power generation	16	221113	1.0	0.0	0.0
45	16	999	Statewide	22	Other electric power generation	16	221118	4.0	0.0	0.0
46	16	999	Statewide	22	Sewage treatment facilities	16	221320	7.0	1.6	56.8
47	16	999	Statewide	22	Solar electric power generation	16	221114	1.0	0.0	0.0
48	16	999	Statewide	22	Water supply and irrigation systems	16	221310	72.80000000000001	100.0	3856.6
49	16	999	Statewide	22	Wind electric power generation	16	221115	2.75	0.0	0.0
50	16	999	Statewide	23	All other specialty trade contractors	16	238990	366.19999999999993	1220.6000000000004	48057.20000000001
51	16	999	Statewide	23	Commercial and institutional building construction	16	236220	288.0	2344.3999999999996	135053.6
52	16	999	Statewide	23	Drywall and insulation contractors	16	238310	237.95	1256.0000000000002	46735.6
53	16	999	Statewide	23	Electrical contractors and other wiring installation contractors	16	238210	541.8	3035.4000000000015	140046.19999999995
54	16	999	Statewide	23	Finish carpentry contractors	16	238350	216.45000000000002	717.4000000000001	27104.999999999996
55	16	999	Statewide	23	Flooring contractors	16	238330	132.8	299.6	8650.0
56	16	999	Statewide	23	Framing contractors	16	238130	207.49999999999997	900.6	28201.6
57	16	999	Statewide	23	Glass and glazing contractors	16	238150	27.4	109.6	4478.8
58	16	999	Statewide	23	Highway, street, and bridge construction	16	237310	103.73333333333333	1139.8	73778.00000000001
59	16	999	Statewide	23	Industrial building construction	16	236210	32.733333333333334	40.8	2805.3999999999996
60	16	999	Statewide	23	Land subdivision	16	237210	39.55	32.4	2250.6
61	16	999	Statewide	23	Masonry contractors	16	238140	161.86666666666665	552.0000000000001	22204.999999999996
62	16	999	Statewide	23	New housing for-sale builders	16	236117	168.4	453.5999999999999	23061.199999999993
63	16	999	Statewide	23	New multifamily housing construction (except for-sale builders)	16	236116	27.0	13.2	794.4
64	16	999	Statewide	23	New single-family housing construction (except for-sale builders)	16	236115	709.8499999999999	1729.7999999999997	67254.19999999998
65	16	999	Statewide	23	Oil and gas pipeline and related structures construction	16	237120	8.2	4.4	1319.4
66	16	999	Statewide	23	Other building equipment contractors	16	238290	41.85	108.39999999999998	6074.400000000001
67	16	999	Statewide	23	Other building finishing contractors	16	238390	28.53333333333333	35.800000000000004	1251.0
68	16	999	Statewide	23	Other foundation, structure, and building exterior contractors	16	238190	79.85	218.6	7883.8
69	16	999	Statewide	23	Other heavy and civil engineering construction	16	237990	36.733333333333334	121.8	5165.0
70	16	999	Statewide	23	Painting and wall covering contractors	16	238320	289.99999999999994	1003.9999999999999	31178.600000000002
71	16	999	Statewide	23	Plumbing, heating, and air-conditioning contractors	16	238220	673.5000000000001	4700.8	213720.19999999998
72	16	999	Statewide	23	Poured concrete foundation and structure contractors	16	238110	262.6500000000001	1173.2	46960.60000000001
73	16	999	Statewide	23	Power and communication line and related structures construction	16	237130	46.050000000000004	516.4	33654.799999999996
74	16	999	Statewide	23	Residential remodelers	16	236118	496.0	1187.6	38772.40000000001
75	16	999	Statewide	23	Roofing contractors	16	238160	154.64999999999998	626.5666666666666	25230.649999999998
76	16	999	Statewide	23	Siding contractors	16	238170	109.4	369.59999999999997	11721.4
77	16	999	Statewide	23	Site preparation contractors	16	238910	386.19999999999993	1974.9999999999998	93494.00000000003
78	16	999	Statewide	23	Structural steel and precast concrete contractors	16	238120	28.06666666666667	64.8	4116.0
79	16	999	Statewide	23	Tile and terrazzo contractors	16	238340	97.6	260.0	9752.4
80	16	999	Statewide	23	Water and sewer line and related structures construction	16	237110	112.5	586.4	32929.200000000004
81	16	999	Statewide	31	All other leather good and allied product manufacturing	16	316998	13.3	6.6	215.6
82	16	999	Statewide	31	All other miscellaneous food manufacturing	16	311999	7.0	1.0	53.0
83	16	999	Statewide	31	All other miscellaneous textile product mills	16	314999	14.366666666666667	0.0	0.0
84	16	999	Statewide	31	Animal (except poultry) slaughtering	16	311611	20.4	0.0	0.0
85	16	999	Statewide	31	Apparel accessories and other apparel manufacturing	16	315990	8.266666666666667	0.0	0.0
86	16	999	Statewide	31	Beet sugar manufacturing	16	311313	3.0	0.0	0.0
87	16	999	Statewide	31	Bottled water manufacturing	16	312112	2.0	0.0	0.0
88	16	999	Statewide	31	Breweries	16	312120	25.449999999999996	100.60000000000001	2435.8
89	16	999	Statewide	31	Broadwoven fabric mills	16	313210	2.2	0.0	0.0
90	16	999	Statewide	31	Cheese manufacturing	16	311513	15.2	0.0	0.0
91	16	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	16	311351	1.8	0.0	0.0
92	16	999	Statewide	31	Coffee and tea manufacturing	16	311920	5.2	0.0	0.0
93	16	999	Statewide	31	Commercial bakeries	16	311812	19.049999999999997	24.5	394.25
94	16	999	Statewide	31	Confectionery manufacturing from purchased chocolate	16	311352	10.6	41.6	1104.8
95	16	999	Statewide	31	Cookie and cracker manufacturing	16	311821	1.0	0.0	0.0
96	16	999	Statewide	31	Creamery butter manufacturing	16	311512	1.0	0.0	0.0
97	16	999	Statewide	31	Curtain and linen mills	16	314120	7.0	0.0	0.0
98	16	999	Statewide	31	Cut and sew apparel contractors	16	315210	14.0	0.6	31.2
99	16	999	Statewide	31	Distilleries	16	312140	4.0	0.0	0.0
100	16	999	Statewide	31	Dog and cat food manufacturing	16	311111	4.0	0.0	0.0
101	16	999	Statewide	31	Dried and dehydrated food manufacturing	16	311423	14.8	251.4	8642.0
102	16	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	16	311824	4.25	0.0	0.0
103	16	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	16	311514	5.0	0.0	0.0
104	16	999	Statewide	31	Fabric coating mills	16	313320	1.0	0.0	0.0
105	16	999	Statewide	31	Fiber, yarn, and thread mills	16	313110	2.0	0.0	0.0
106	16	999	Statewide	31	Flour milling	16	311211	4.0	0.0	0.0
107	16	999	Statewide	31	Fluid milk manufacturing	16	311511	6.0	0.0	0.0
108	16	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	16	311813	2.0	0.0	0.0
109	16	999	Statewide	31	Frozen fruit, juice, and vegetable manufacturing	16	311411	13.600000000000001	0.0	0.0
110	16	999	Statewide	31	Frozen specialty food manufacturing	16	311412	6.0	0.0	0.0
111	16	999	Statewide	31	Fruit and vegetable canning	16	311421	5.2	0.0	0.0
112	16	999	Statewide	31	Ice cream and frozen dessert manufacturing	16	311520	2.0	0.0	0.0
113	16	999	Statewide	31	Ice manufacturing	16	312113	3.2	0.0	0.0
114	16	999	Statewide	31	Knit fabric mills	16	313240	1.0	0.0	0.0
115	16	999	Statewide	31	Leather and hide tanning and finishing	16	316110	5.8	0.0	0.0
116	16	999	Statewide	31	Malt manufacturing	16	311213	4.2	0.0	0.0
117	16	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	16	311941	4.2	0.0	0.0
118	16	999	Statewide	31	Meat processed from carcasses	16	311612	20.2	4.6	285.8
119	16	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	16	315220	2.0	0.0	0.0
120	16	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	16	313220	1.0	0.0	0.0
121	16	999	Statewide	31	Nonchocolate confectionery manufacturing	16	311340	2.0	0.0	0.0
122	16	999	Statewide	31	Nonwoven fabric mills	16	313230	1.0	0.0	0.0
123	16	999	Statewide	31	Other animal food manufacturing	16	311119	21.6	93.8	6048.4
124	16	999	Statewide	31	Other apparel knitting mills	16	315190	1.0	0.0	0.0
125	16	999	Statewide	31	Other cut and sew apparel manufacturing	16	315280	2.2	0.0	0.0
126	16	999	Statewide	31	Other snack food manufacturing	16	311919	2.0	0.0	0.0
127	16	999	Statewide	31	Perishable prepared food manufacturing	16	311991	6.4	0.0	0.0
128	16	999	Statewide	31	Poultry processing	16	311615	5.2	0.0	0.0
129	16	999	Statewide	31	Rendering and meat byproduct processing	16	311613	2.0	0.0	0.0
130	16	999	Statewide	31	Retail bakeries	16	311811	20.8	48.6	785.2
131	16	999	Statewide	31	Rope, cordage, twine, tire cord, and tire fabric mills	16	314994	3.0	0.0	0.0
132	16	999	Statewide	31	Seafood product preparation and packaging	16	311710	5.2	0.0	0.0
