	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
172268	16001	16	1	Ada County, Idaho	113210	Forest nurseries and gathering of forest products	11	1.0	0.0	0.0
172269	16001	16	1	Ada County, Idaho	113310	Logging	11	2.0	2.0	35.6
172270	16001	16	1	Ada County, Idaho	114111	Finfish fishing	11	1.25	0.0	0.0
172271	16001	16	1	Ada County, Idaho	114112	Shellfish fishing	11	1.0	0.0	0.0
172272	16001	16	1	Ada County, Idaho	115112	Soil preparation, planting, and cultivating	11	1.0	0.0	0.0
172273	16001	16	1	Ada County, Idaho	115116	Farm management services	11	1.8	0.0	0.0
172274	16001	16	1	Ada County, Idaho	115210	Support activities for animal production	11	3.0	1.2	19.8
172275	16001	16	1	Ada County, Idaho	115310	Support activities for forestry	11	4.2	3.6	469.4
172276	16001	16	1	Ada County, Idaho	211111	Crude petroleum and natural gas extraction	21	1.0	0.0	0.0
172277	16001	16	1	Ada County, Idaho	212221	Gold ore mining	21	2.4	0.2	195.6
172278	16001	16	1	Ada County, Idaho	212231	Lead ore and zinc ore mining	21	1.0	0.0	0.0
172279	16001	16	1	Ada County, Idaho	212311	Dimension stone mining and quarrying	21	1.0	0.0	0.0
172280	16001	16	1	Ada County, Idaho	212312	Crushed and broken limestone mining and quarrying	21	1.0	0.0	0.0
172281	16001	16	1	Ada County, Idaho	212319	Other crushed and broken stone mining and quarrying	21	1.0	0.0	0.0
172282	16001	16	1	Ada County, Idaho	212321	Construction sand and gravel mining	21	1.0	0.0	0.0
172283	16001	16	1	Ada County, Idaho	212322	Industrial sand mining	21	1.0	0.0	0.0
172284	16001	16	1	Ada County, Idaho	212393	Other chemical and fertilizer mineral mining	21	1.0	0.0	0.0
172285	16001	16	1	Ada County, Idaho	213111	Drilling oil and gas wells	21	1.8	0.0	0.0
172286	16001	16	1	Ada County, Idaho	213112	Support activities for oil and gas operations	21	2.5	4.0	261.25
172287	16001	16	1	Ada County, Idaho	213114	Support activities for metal mining	21	3.0	20.6	889.8
172288	16001	16	1	Ada County, Idaho	213115	Support activities for nonmetallic minerals (except fuels) mining	21	1.25	0.0	0.0
172289	16001	16	1	Ada County, Idaho	221111	Hydroelectric power generation	22	3.0	0.0	0.0
172290	16001	16	1	Ada County, Idaho	221112	Fossil fuel electric power generation	22	1.0	0.0	0.0
172291	16001	16	1	Ada County, Idaho	221113	Nuclear electric power generation	22	1.0	0.0	0.0
172292	16001	16	1	Ada County, Idaho	221114	Solar electric power generation	22	1.0	0.0	0.0
172293	16001	16	1	Ada County, Idaho	221115	Wind electric power generation	22	1.0	0.0	0.0
172294	16001	16	1	Ada County, Idaho	221116	Geothermal electric power generation	22	2.0	0.0	0.0
172295	16001	16	1	Ada County, Idaho	221118	Other electric power generation	22	1.0	0.0	0.0
172296	16001	16	1	Ada County, Idaho	221122	Electric power distribution	22	10.2	0.0	0.0
172297	16001	16	1	Ada County, Idaho	221210	Natural gas distribution	22	4.0	0.0	0.0
172298	16001	16	1	Ada County, Idaho	221310	Water supply and irrigation systems	22	12.6	55.8	3118.4
172299	16001	16	1	Ada County, Idaho	221320	Sewage treatment facilities	22	2.6	1.6	56.8
172300	16001	16	1	Ada County, Idaho	236115	New single-family housing construction (except for-sale builders)	23	106.8	319.4	13387.0
172301	16001	16	1	Ada County, Idaho	236116	New multifamily housing construction (except for-sale builders)	23	5.2	5.8	381.0
172302	16001	16	1	Ada County, Idaho	236117	New housing for-sale builders	23	59.0	172.6	11583.8
172303	16001	16	1	Ada County, Idaho	236118	Residential remodelers	23	120.4	353.2	11237.0
172304	16001	16	1	Ada County, Idaho	236210	Industrial building construction	23	1.6	0.0	0.0
172305	16001	16	1	Ada County, Idaho	236220	Commercial and institutional building construction	23	95.2	1192.6	72302.6
172306	16001	16	1	Ada County, Idaho	237110	Water and sewer line and related structures construction	23	18.6	191.6	9989.0
172307	16001	16	1	Ada County, Idaho	237120	Oil and gas pipeline and related structures construction	23	1.0	0.0	0.0
172308	16001	16	1	Ada County, Idaho	237130	Power and communication line and related structures construction	23	10.8	382.4	23883.6
172309	16001	16	1	Ada County, Idaho	237210	Land subdivision	23	14.4	10.4	1127.4
172310	16001	16	1	Ada County, Idaho	237310	Highway, street, and bridge construction	23	14.0	681.6	46325.4
172311	16001	16	1	Ada County, Idaho	237990	Other heavy and civil engineering construction	23	5.0	4.2	381.0
172312	16001	16	1	Ada County, Idaho	238110	Poured concrete foundation and structure contractors	23	39.8	292.4	10340.0
172313	16001	16	1	Ada County, Idaho	238120	Structural steel and precast concrete contractors	23	6.6	47.0	3338.2
172314	16001	16	1	Ada County, Idaho	238130	Framing contractors	23	52.0	295.2	9161.6
172315	16001	16	1	Ada County, Idaho	238140	Masonry contractors	23	29.6	204.2	7262.8
172316	16001	16	1	Ada County, Idaho	238150	Glass and glazing contractors	23	8.0	81.0	3464.8
172317	16001	16	1	Ada County, Idaho	238160	Roofing contractors	23	42.6	195.4	8303.4
172318	16001	16	1	Ada County, Idaho	238170	Siding contractors	23	27.8	135.0	4555.2
172319	16001	16	1	Ada County, Idaho	238190	Other foundation, structure, and building exterior contractors	23	11.8	122.6	4287.0
172320	16001	16	1	Ada County, Idaho	238210	Electrical contractors and other wiring installation contractors	23	119.0	1144.4	54706.4
172321	16001	16	1	Ada County, Idaho	238220	Plumbing, heating, and air-conditioning contractors	23	169.0	1962.6	94963.4
172322	16001	16	1	Ada County, Idaho	238290	Other building equipment contractors	23	14.2	66.6	4276.6
172323	16001	16	1	Ada County, Idaho	238310	Drywall and insulation contractors	23	53.8	437.2	14445.4
172324	16001	16	1	Ada County, Idaho	238320	Painting and wall covering contractors	23	81.8	336.0	9238.0
172325	16001	16	1	Ada County, Idaho	238330	Flooring contractors	23	44.6	141.0	4432.2
172326	16001	16	1	Ada County, Idaho	238340	Tile and terrazzo contractors	23	37.8	190.8	7067.2
172327	16001	16	1	Ada County, Idaho	238350	Finish carpentry contractors	23	63.4	364.0	12222.0
172328	16001	16	1	Ada County, Idaho	238390	Other building finishing contractors	23	7.0	30.0	1070.8
172329	16001	16	1	Ada County, Idaho	238910	Site preparation contractors	23	52.2	486.8	20274.4
172330	16001	16	1	Ada County, Idaho	238990	All other specialty trade contractors	23	89.8	456.6	16615.4
172331	16001	16	1	Ada County, Idaho	311111	Dog and cat food manufacturing	31	1.0	0.0	0.0
172332	16001	16	1	Ada County, Idaho	311119	Other animal food manufacturing	31	1.0	0.0	0.0
172333	16001	16	1	Ada County, Idaho	311340	Nonchocolate confectionery manufacturing	31	1.0	0.0	0.0
172334	16001	16	1	Ada County, Idaho	311351	Chocolate and confectionery manufacturing from cacao beans	31	1.8	0.0	0.0
172335	16001	16	1	Ada County, Idaho	311352	Confectionery manufacturing from purchased chocolate	31	3.8	41.6	1104.8
172336	16001	16	1	Ada County, Idaho	311412	Frozen specialty food manufacturing	31	1.0	0.0	0.0
172337	16001	16	1	Ada County, Idaho	311421	Fruit and vegetable canning	31	1.0	0.0	0.0
172338	16001	16	1	Ada County, Idaho	311422	Specialty canning	31	1.4	0.0	0.0
172339	16001	16	1	Ada County, Idaho	311511	Fluid milk manufacturing	31	2.0	0.0	0.0
172340	16001	16	1	Ada County, Idaho	311611	Animal (except poultry) slaughtering	31	1.0	0.0	0.0
172341	16001	16	1	Ada County, Idaho	311612	Meat processed from carcasses	31	3.0	4.6	285.8
172342	16001	16	1	Ada County, Idaho	311613	Rendering and meat byproduct processing	31	1.0	0.0	0.0
172343	16001	16	1	Ada County, Idaho	311615	Poultry processing	31	1.0	0.0	0.0
172344	16001	16	1	Ada County, Idaho	311710	Seafood product preparation and packaging	31	1.0	0.0	0.0
172345	16001	16	1	Ada County, Idaho	311811	Retail bakeries	31	2.6	0.0	0.0
172346	16001	16	1	Ada County, Idaho	311812	Commercial bakeries	31	1.6	0.0	0.0
172347	16001	16	1	Ada County, Idaho	311824	Dry pasta, dough, and flour mixes manufacturing from purchased flour	31	1.25	0.0	0.0
172348	16001	16	1	Ada County, Idaho	311830	Tortilla manufacturing	31	1.0	0.0	0.0
172349	16001	16	1	Ada County, Idaho	311919	Other snack food manufacturing	31	1.0	0.0	0.0
172350	16001	16	1	Ada County, Idaho	311920	Coffee and tea manufacturing	31	1.0	0.0	0.0
172351	16001	16	1	Ada County, Idaho	311942	Spice and extract manufacturing	31	1.0	0.0	0.0
172352	16001	16	1	Ada County, Idaho	311991	Perishable prepared food manufacturing	31	2.4	0.0	0.0
172353	16001	16	1	Ada County, Idaho	311999	All other miscellaneous food manufacturing	31	1.0	0.0	0.0
172354	16001	16	1	Ada County, Idaho	312112	Bottled water manufacturing	31	1.0	0.0	0.0
172355	16001	16	1	Ada County, Idaho	312120	Breweries	31	6.6	89.2	2149.0
