	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Cotton ginning	56	115111	33	56033	Sheridan County, Wyoming	1.0	0.0	0.0	1.0
1	11	Crop harvesting, primarily by machine	56	115113	7	56007	Carbon County, Wyoming	1.0	0.0	0.0	1.0
2	11	Crop harvesting, primarily by machine	56	115113	37	56037	Sweetwater County, Wyoming	1.0	0.0	0.0	1.0
3	11	Farm labor contractors and crew leaders	56	115115	7	56007	Carbon County, Wyoming	1.0	0.0	40.1	1.0
4	11	Farm labor contractors and crew leaders	56	115115	13	56013	Fremont County, Wyoming	1.0	0.0	80.2	1.0
5	11	Farm labor contractors and crew leaders	56	115115	15	56015	Goshen County, Wyoming	1.0	0.0	139.0	1.0
6	11	Farm labor contractors and crew leaders	56	115115	21	56021	Laramie County, Wyoming	1.0	0.0	21.400000000000002	1.0
7	11	Farm labor contractors and crew leaders	56	115115	25	56025	Natrona County, Wyoming	1.0	0.5	48.875	1.0
8	11	Farm labor contractors and crew leaders	56	115115	31	56031	Platte County, Wyoming	1.0	0.5	48.875	1.0
9	11	Farm labor contractors and crew leaders	56	115115	33	56033	Sheridan County, Wyoming	1.0	0.0	0.0	1.0
10	11	Farm labor contractors and crew leaders	56	115115	35	56035	Sublette County, Wyoming	1.0	0.0	80.2	1.0
11	11	Farm labor contractors and crew leaders	56	115115	37	56037	Sweetwater County, Wyoming	1.0	0.3333333333333333	86.05	1.0
12	11	Farm labor contractors and crew leaders	56	115115	39	56039	Teton County, Wyoming	1.0	1.0	97.75	1.0
13	11	Farm labor contractors and crew leaders	56	115115	43	56043	Washakie County, Wyoming	1.0	0.0	139.0	1.0
14	11	Farm management services	56	115116	7	56007	Carbon County, Wyoming	1.0	2.625	86.25	1.0
15	11	Farm management services	56	115116	13	56013	Fremont County, Wyoming	1.0	2.4	83.36666666666666	1.0
16	11	Farm management services	56	115116	21	56021	Laramie County, Wyoming	1.6	3.75	132.23333333333332	1.0
17	11	Farm management services	56	115116	23	56023	Lincoln County, Wyoming	1.0	2.25	81.44444444444444	1.0
18	11	Farm management services	56	115116	33	56033	Sheridan County, Wyoming	1.0	2.0	62.33333333333333	1.0
19	11	Farm management services	56	115116	39	56039	Teton County, Wyoming	1.0	2.4166666666666665	78.27777777777777	1.0
20	11	Finfish fishing	56	114111	31	56031	Platte County, Wyoming	1.0	0.0	0.0	1.0
21	11	Finfish fishing	56	114111	39	56039	Teton County, Wyoming	1.0	0.0	0.0	1.0
22	11	Hunting and trapping	56	114210	1	56001	Albany County, Wyoming	1.0	0.1111111111111111	20.51190476190476	1.0
23	11	Hunting and trapping	56	114210	5	56005	Campbell County, Wyoming	1.0	0.0	19.357142857142858	1.0
24	11	Hunting and trapping	56	114210	7	56007	Carbon County, Wyoming	2.0	0.7301587301587301	51.533333333333324	1.0
25	11	Hunting and trapping	56	114210	9	56009	Converse County, Wyoming	1.0	0.36507936507936506	25.766666666666662	1.0
26	11	Hunting and trapping	56	114210	19	56019	Johnson County, Wyoming	3.0	3.2	97.2	0.0
27	11	Hunting and trapping	56	114210	23	56023	Lincoln County, Wyoming	3.0	2.155555555555556	60.80952380952381	0.4
28	11	Hunting and trapping	56	114210	29	56029	Park County, Wyoming	1.4	0.36507936507936506	33.509523809523806	1.0
29	11	Hunting and trapping	56	114210	33	56033	Sheridan County, Wyoming	2.0	0.7301587301587301	51.533333333333324	1.0
30	11	Hunting and trapping	56	114210	35	56035	Sublette County, Wyoming	1.0	0.36507936507936506	25.766666666666662	1.0
31	11	Hunting and trapping	56	114210	39	56039	Teton County, Wyoming	1.0	0.1111111111111111	20.51190476190476	1.0
32	11	Logging	56	113310	1	56001	Albany County, Wyoming	1.0	3.19981684981685	78.16838827838826	1.0
33	11	Logging	56	113310	3	56003	Big Horn County, Wyoming	1.3333333333333333	4.142857142857143	110.71825396825398	1.0
34	11	Logging	56	113310	7	56007	Carbon County, Wyoming	4.0	5.0	160.4	0.0
35	11	Logging	56	113310	9	56009	Converse County, Wyoming	2.0	6.3996336996337	156.33677655677653	1.0
36	11	Logging	56	113310	11	56011	Crook County, Wyoming	7.0	18.6	836.6	0.0
37	11	Logging	56	113310	13	56013	Fremont County, Wyoming	1.5	5.243589743589744	108.44358974358974	1.0
38	11	Logging	56	113310	19	56019	Johnson County, Wyoming	1.0	2.9642857142857144	76.74404761904762	1.0
39	11	Logging	56	113310	23	56023	Lincoln County, Wyoming	1.2	3.9331501831501834	91.94172161172159	1.0
40	11	Logging	56	113310	25	56025	Natrona County, Wyoming	1.0	3.19981684981685	78.16838827838826	1.0
41	11	Logging	56	113310	29	56029	Park County, Wyoming	1.6	5.118864468864468	122.63934065934063	1.0
42	11	Logging	56	113310	33	56033	Sheridan County, Wyoming	1.0	3.1247710622710625	76.60631868131867	1.0
43	11	Logging	56	113310	35	56035	Sublette County, Wyoming	1.0	3.1247710622710625	76.60631868131867	1.0
44	11	Logging	56	113310	39	56039	Teton County, Wyoming	1.0	3.4102564102564106	74.0102564102564	1.0
45	11	Logging	56	113310	45	56045	Weston County, Wyoming	2.6	8.216117216117215	202.86516483516482	1.0
46	11	Postharvest crop activities (except cotton ginning)	56	115114	3	56003	Big Horn County, Wyoming	1.0	4.46	82.83	1.0
47	11	Postharvest crop activities (except cotton ginning)	56	115114	5	56005	Campbell County, Wyoming	1.0	10.8	205.4	1.0
48	11	Postharvest crop activities (except cotton ginning)	56	115114	13	56013	Fremont County, Wyoming	1.0	10.8	205.4	1.0
49	11	Postharvest crop activities (except cotton ginning)	56	115114	21	56021	Laramie County, Wyoming	1.0	5.75	104.375	1.0
50	11	Postharvest crop activities (except cotton ginning)	56	115114	29	56029	Park County, Wyoming	1.2	6.62	123.91	1.0
51	11	Postharvest crop activities (except cotton ginning)	56	115114	31	56031	Platte County, Wyoming	1.0	3.8333333333333335	69.58333333333333	1.0
52	11	Shellfish fishing	56	114112	1	56001	Albany County, Wyoming	1.0	0.0	0.0	1.0
53	11	Shellfish fishing	56	114112	39	56039	Teton County, Wyoming	1.0	0.0	0.0	1.0
54	11	Soil preparation, planting, and cultivating	56	115112	1	56001	Albany County, Wyoming	1.0	3.8352272727272725	135.2215909090909	1.0
55	11	Soil preparation, planting, and cultivating	56	115112	3	56003	Big Horn County, Wyoming	1.0	0.6363636363636364	25.204545454545457	1.0
56	11	Soil preparation, planting, and cultivating	56	115112	5	56005	Campbell County, Wyoming	1.0	1.534090909090909	54.08863636363636	1.0
57	11	Soil preparation, planting, and cultivating	56	115112	7	56007	Carbon County, Wyoming	1.0	1.534090909090909	54.08863636363636	1.0
58	11	Soil preparation, planting, and cultivating	56	115112	13	56013	Fremont County, Wyoming	1.25	0.6363636363636364	25.204545454545457	1.0
59	11	Soil preparation, planting, and cultivating	56	115112	15	56015	Goshen County, Wyoming	1.0	1.534090909090909	54.08863636363636	1.0
60	11	Soil preparation, planting, and cultivating	56	115112	19	56019	Johnson County, Wyoming	1.0	2.5568181818181817	90.14772727272727	1.0
61	11	Soil preparation, planting, and cultivating	56	115112	21	56021	Laramie County, Wyoming	1.0	5.125	169.625	1.0
62	11	Soil preparation, planting, and cultivating	56	115112	23	56023	Lincoln County, Wyoming	1.0	1.2727272727272727	50.409090909090914	1.0
63	11	Soil preparation, planting, and cultivating	56	115112	25	56025	Natrona County, Wyoming	1.0	1.534090909090909	54.08863636363636	1.0
64	11	Soil preparation, planting, and cultivating	56	115112	29	56029	Park County, Wyoming	1.0	0.6363636363636364	25.204545454545457	1.0
65	11	Soil preparation, planting, and cultivating	56	115112	31	56031	Platte County, Wyoming	1.0	0.0	0.0	1.0
66	11	Soil preparation, planting, and cultivating	56	115112	35	56035	Sublette County, Wyoming	1.0	2.5568181818181817	90.14772727272727	1.0
67	11	Support activities for animal production	56	115210	1	56001	Albany County, Wyoming	2.0	3.504045407636739	99.11343653250773	1.0
68	11	Support activities for animal production	56	115210	13	56013	Fremont County, Wyoming	1.6666666666666667	2.764912280701754	77.41988304093566	1.0
69	11	Support activities for animal production	56	115210	15	56015	Goshen County, Wyoming	3.2	4.6	233.83157894736843	0.2
70	11	Support activities for animal production	56	115210	17	56017	Hot Springs County, Wyoming	1.0	2.2	56.86666666666667	1.0
71	11	Support activities for animal production	56	115210	19	56019	Johnson County, Wyoming	2.4	2.7250980392156863	118.82922600619194	0.8
72	11	Support activities for animal production	56	115210	21	56021	Laramie County, Wyoming	1.4	2.1414963880288957	66.11461300309597	1.0
73	11	Support activities for animal production	56	115210	23	56023	Lincoln County, Wyoming	1.0	1.9473684210526314	35.73684210526316	1.0
74	11	Support activities for animal production	56	115210	25	56025	Natrona County, Wyoming	1.0	2.0769005847953212	50.145614035087725	1.0
75	11	Support activities for animal production	56	115210	27	56027	Niobrara County, Wyoming	1.0	1.9473684210526314	35.73684210526316	1.0
76	11	Support activities for animal production	56	115210	29	56029	Park County, Wyoming	1.75	2.7932146542827656	86.52425180598556	1.0
77	11	Support activities for animal production	56	115210	31	56031	Platte County, Wyoming	1.25	2.2531862745098037	67.22835397316821	1.0
78	11	Support activities for animal production	56	115210	33	56033	Sheridan County, Wyoming	2.2	3.336594427244582	88.66559339525284	0.8
79	11	Support activities for animal production	56	115210	35	56035	Sublette County, Wyoming	1.8	2.9981630546955627	89.05461300309598	1.0
80	11	Support activities for animal production	56	115210	37	56037	Sweetwater County, Wyoming	1.2	2.1414963880288957	56.70408668730649	1.0
81	11	Support activities for animal production	56	115210	39	56039	Teton County, Wyoming	3.0	5.602476780185759	129.5300309597523	0.4
82	11	Support activities for animal production	56	115210	45	56045	Weston County, Wyoming	1.0	1.9473684210526314	35.73684210526316	1.0
83	11	Support activities for forestry	56	115310	1	56001	Albany County, Wyoming	1.0	0.9133333333333333	48.52333333333333	1.0
84	11	Support activities for forestry	56	115310	3	56003	Big Horn County, Wyoming	1.0	0.3333333333333333	37.041666666666664	1.0
85	11	Support activities for forestry	56	115310	13	56013	Fremont County, Wyoming	1.0	1.0333333333333334	59.016666666666666	1.0
86	11	Support activities for forestry	56	115310	21	56021	Laramie County, Wyoming	1.0	1.5222222222222221	62.67777777777778	1.0
87	11	Support activities for forestry	56	115310	25	56025	Natrona County, Wyoming	2.0	1.8266666666666667	97.04666666666667	1.0
88	11	Timber tract operations	56	113110	29	56029	Park County, Wyoming	1.0	0.0	0.0	1.0
89	11	Timber tract operations	56	113110	39	56039	Teton County, Wyoming	1.0	0.0	0.0	1.0
90	21	Bituminous coal and lignite surface mining	56	212111	3	56003	Big Horn County, Wyoming	1.0	190.475	16060.71875	1.0
91	21	Bituminous coal and lignite surface mining	56	212111	5	56005	Campbell County, Wyoming	10.0	5220.2	439756.4	0.0
92	21	Bituminous coal and lignite surface mining	56	212111	7	56007	Carbon County, Wyoming	1.0	190.53555555555553	16128.375	1.0
93	21	Bituminous coal and lignite surface mining	56	212111	9	56009	Converse County, Wyoming	2.0	381.07111111111107	32256.75	1.0
94	21	Bituminous coal and lignite surface mining	56	212111	23	56023	Lincoln County, Wyoming	1.4	262.6711111111111	22108.975	1.0
95	21	Bituminous coal and lignite surface mining	56	212111	25	56025	Natrona County, Wyoming	1.0	180.3388888888889	14951.5	1.0
96	21	Bituminous coal and lignite surface mining	56	212111	37	56037	Sweetwater County, Wyoming	2.8	531.9066666666665	44849.825	1.0
97	21	Bituminous coal and lignite surface mining	56	212111	41	56041	Uinta County, Wyoming	1.0	198.5	17676.5	1.0
98	21	Bituminous coal underground mining	56	212112	5	56005	Campbell County, Wyoming	1.0	0.0	0.0	1.0
99	21	Bituminous coal underground mining	56	212112	41	56041	Uinta County, Wyoming	1.0	0.0	0.0	1.0
