	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	27	999	Statewide	11	Crop harvesting, primarily by machine	27	115113	27.933333333333337	0.0	0.0
1	27	999	Statewide	11	Farm labor contractors and crew leaders	27	115115	14.8	0.0	0.0
2	27	999	Statewide	11	Farm management services	27	115116	34.4	0.6	39.2
3	27	999	Statewide	11	Finfish fishing	27	114111	9.25	0.0	0.0
4	27	999	Statewide	11	Forest nurseries and gathering of forest products	27	113210	10.866666666666667	0.0	0.0
5	27	999	Statewide	11	Hunting and trapping	27	114210	21.8	0.0	0.0
6	27	999	Statewide	11	Logging	27	113310	173.8	798.2	28627.799999999996
7	27	999	Statewide	11	Other marine fishing	27	114119	1.0	0.0	0.0
8	27	999	Statewide	11	Postharvest crop activities (except cotton ginning)	27	115114	32.400000000000006	0.0	0.0
9	27	999	Statewide	11	Shellfish fishing	27	114112	1.0	0.0	0.0
10	27	999	Statewide	11	Soil preparation, planting, and cultivating	27	115112	97.83333333333336	70.6	4346.0
11	27	999	Statewide	11	Support activities for animal production	27	115210	125.95000000000002	247.2	6576.2
12	27	999	Statewide	11	Support activities for forestry	27	115310	38.8	3.4	65.6
13	27	999	Statewide	11	Timber tract operations	27	113110	6.5	0.0	0.0
14	27	999	Statewide	21	All other metal ore mining	27	212299	2.25	0.0	0.0
15	27	999	Statewide	21	All other nonmetallic mineral mining	27	212399	7.0	0.0	0.0
16	27	999	Statewide	21	Construction sand and gravel mining	27	212321	67.2	55.8	6901.6
17	27	999	Statewide	21	Copper ore and nickel ore mining	27	212234	3.2	0.0	0.0
18	27	999	Statewide	21	Crude petroleum and natural gas extraction	27	211111	10.4	16.4	1397.0
19	27	999	Statewide	21	Crushed and broken granite mining and quarrying	27	212313	6.0	0.0	0.0
20	27	999	Statewide	21	Crushed and broken limestone mining and quarrying	27	212312	16.0	192.6	21876.2
21	27	999	Statewide	21	Dimension stone mining and quarrying	27	212311	8.2	0.0	0.0
22	27	999	Statewide	21	Drilling oil and gas wells	27	213111	12.1	0.0	0.0
23	27	999	Statewide	21	Industrial sand mining	27	212322	8.2	0.0	0.0
24	27	999	Statewide	21	Iron ore mining	27	212210	8.8	3430.2	322703.8
25	27	999	Statewide	21	Other crushed and broken stone mining and quarrying	27	212319	7.0	0.0	0.0
26	27	999	Statewide	21	Support activities for coal mining	27	213113	1.0	0.0	0.0
27	27	999	Statewide	21	Support activities for metal mining	27	213114	6.2	56.4	2682.8
28	27	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	27	213115	6.0	0.0	0.0
29	27	999	Statewide	21	Support activities for oil and gas operations	27	213112	16.333333333333332	0.0	0.0
30	27	999	Statewide	22	Biomass electric power generation	27	221117	3.0	0.0	0.0
31	27	999	Statewide	22	Electric bulk power transmission and control	27	221121	5.0	0.0	0.0
32	27	999	Statewide	22	Electric power distribution	27	221122	155.40000000000003	505.40000000000003	47292.600000000006
33	27	999	Statewide	22	Fossil fuel electric power generation	27	221112	39.5	166.0	21601.8
34	27	999	Statewide	22	Hydroelectric power generation	27	221111	9.2	0.0	0.0
35	27	999	Statewide	22	Natural gas distribution	27	221210	56.00000000000001	0.0	0.0
36	27	999	Statewide	22	Nuclear electric power generation	27	221113	2.0	0.0	0.0
37	27	999	Statewide	22	Other electric power generation	27	221118	30.866666666666667	0.0	0.0
38	27	999	Statewide	22	Sewage treatment facilities	27	221320	13.6	0.0	0.0
39	27	999	Statewide	22	Solar electric power generation	27	221114	3.8	1.8	233.8
40	27	999	Statewide	22	Steam and air-conditioning supply	27	221330	7.0	22.2	2613.8
41	27	999	Statewide	22	Water supply and irrigation systems	27	221310	23.0	0.8	76.2
42	27	999	Statewide	22	Wind electric power generation	27	221115	17.68333333333333	13.0	1550.2
43	27	999	Statewide	23	All other specialty trade contractors	27	238990	1312.9499999999998	3310.2000000000003	230473.9166666666
44	27	999	Statewide	23	Commercial and institutional building construction	27	236220	703.4999999999999	10402.600000000002	829971.2
45	27	999	Statewide	23	Drywall and insulation contractors	27	238310	486.9833333333334	3412.4	198590.40000000005
46	27	999	Statewide	23	Electrical contractors and other wiring installation contractors	27	238210	1548.6000000000001	13254.8	905688.2000000002
47	27	999	Statewide	23	Finish carpentry contractors	27	238350	619.0999999999999	1879.2666666666667	98537.66666666666
48	27	999	Statewide	23	Flooring contractors	27	238330	402.80000000000007	1579.7	77699.15000000002
49	27	999	Statewide	23	Framing contractors	27	238130	348.06666666666655	1489.8000000000002	65900.59999999999
50	27	999	Statewide	23	Glass and glazing contractors	27	238150	79.60000000000001	522.5999999999999	34512.200000000004
51	27	999	Statewide	23	Highway, street, and bridge construction	27	237310	290.40000000000003	1830.0000000000002	343829.5999999999
52	27	999	Statewide	23	Industrial building construction	27	236210	72.99999999999999	67.4	4531.4
53	27	999	Statewide	23	Land subdivision	27	237210	79.19999999999999	32.199999999999996	5546.0
54	27	999	Statewide	23	Masonry contractors	27	238140	529.6	2196.7999999999993	157871.0
55	27	999	Statewide	23	New housing for-sale builders	27	236117	274.59999999999997	1085.2	84221.6
56	27	999	Statewide	23	New multifamily housing construction (except for-sale builders)	27	236116	68.51666666666667	714.85	52016.299999999996
57	27	999	Statewide	23	New single-family housing construction (except for-sale builders)	27	236115	1146.4833333333338	2718.0	132563.6
58	27	999	Statewide	23	Oil and gas pipeline and related structures construction	27	237120	16.8	0.0	0.0
59	27	999	Statewide	23	Other building equipment contractors	27	238290	152.0	2448.2	183506.80000000002
60	27	999	Statewide	23	Other building finishing contractors	27	238390	209.1	1103.6000000000001	61147.60000000001
61	27	999	Statewide	23	Other foundation, structure, and building exterior contractors	27	238190	109.7166666666667	135.20000000000002	7779.599999999999
62	27	999	Statewide	23	Other heavy and civil engineering construction	27	237990	135.2	152.20000000000005	19129.199999999997
63	27	999	Statewide	23	Painting and wall covering contractors	27	238320	710.2833333333332	2997.8	157832.0
64	27	999	Statewide	23	Plumbing, heating, and air-conditioning contractors	27	238220	1745.3999999999987	15230.399999999998	1028442.3999999999
