	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	33	999	Statewide	11	Finfish fishing	33	114111	4.4	0.6	15.2
1	33	999	Statewide	11	Forest nurseries and gathering of forest products	33	113210	1.0	0.0	0.0
2	33	999	Statewide	11	Hunting and trapping	33	114210	1.0	0.0	0.0
3	33	999	Statewide	11	Logging	33	113310	96.8	355.20000000000005	16863.2
4	33	999	Statewide	11	Other marine fishing	33	114119	1.0	0.0	0.0
5	33	999	Statewide	11	Postharvest crop activities (except cotton ginning)	33	115114	1.0	0.0	0.0
6	33	999	Statewide	11	Shellfish fishing	33	114112	3.666666666666667	0.0	0.0
7	33	999	Statewide	11	Soil preparation, planting, and cultivating	33	115112	3.0	0.0	0.0
8	33	999	Statewide	11	Support activities for animal production	33	115210	21.800000000000004	18.2	475.79999999999995
9	33	999	Statewide	11	Support activities for forestry	33	115310	11.8	26.8	2194.6
10	33	999	Statewide	11	Timber tract operations	33	113110	3.6	0.0	0.0
11	33	999	Statewide	21	Construction sand and gravel mining	33	212321	28.799999999999997	63.400000000000006	4123.4
12	33	999	Statewide	21	Crude petroleum and natural gas extraction	33	211111	3.2	0.0	0.0
13	33	999	Statewide	21	Crushed and broken granite mining and quarrying	33	212313	1.0	0.0	0.0
14	33	999	Statewide	21	Crushed and broken limestone mining and quarrying	33	212312	1.4	0.0	0.0
15	33	999	Statewide	21	Dimension stone mining and quarrying	33	212311	3.0	0.0	0.0
16	33	999	Statewide	21	Drilling oil and gas wells	33	213111	3.0	0.0	0.0
17	33	999	Statewide	21	Other crushed and broken stone mining and quarrying	33	212319	5.8	21.4	2025.2
18	33	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	33	213115	1.0	0.0	0.0
19	33	999	Statewide	21	Support activities for oil and gas operations	33	213112	3.0	0.0	0.0
20	33	999	Statewide	22	Biomass electric power generation	33	221117	4.8	0.0	0.0
21	33	999	Statewide	22	Electric power distribution	33	221122	46.6	163.4	15572.999999999998
22	33	999	Statewide	22	Fossil fuel electric power generation	33	221112	6.7	28.2	2992.2
23	33	999	Statewide	22	Hydroelectric power generation	33	221111	23.400000000000002	29.0	2470.0
24	33	999	Statewide	22	Natural gas distribution	33	221210	10.600000000000001	16.4	1362.0
25	33	999	Statewide	22	Nuclear electric power generation	33	221113	1.8	0.0	0.0
26	33	999	Statewide	22	Other electric power generation	33	221118	4.2	0.0	0.0
27	33	999	Statewide	22	Sewage treatment facilities	33	221320	10.5	0.0	0.0
28	33	999	Statewide	22	Solar electric power generation	33	221114	1.0	0.0	0.0
29	33	999	Statewide	22	Steam and air-conditioning supply	33	221330	1.0	0.0	0.0
30	33	999	Statewide	22	Water supply and irrigation systems	33	221310	20.2	9.6	1109.2
31	33	999	Statewide	23	All other specialty trade contractors	33	238990	155.20000000000002	452.4	32642.4
32	33	999	Statewide	23	Commercial and institutional building construction	33	236220	144.00000000000003	1855.6	129726.8
33	33	999	Statewide	23	Drywall and insulation contractors	33	238310	161.0	1994.2000000000003	115289.8
34	33	999	Statewide	23	Electrical contractors and other wiring installation contractors	33	238210	493.99999999999994	2664.3999999999996	141572.6
35	33	999	Statewide	23	Finish carpentry contractors	33	238350	140.4	401.0	23357.399999999998
