	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	37	999	Statewide	11	Cotton ginning	37	115111	22.0	0.0	0.0	145.6	7399.4	22.0
1	37	999	Statewide	11	Crop harvesting, primarily by machine	37	115113	2.0	0.0	0.0	0.0	0.0	1.2
2	37	999	Statewide	11	Farm labor contractors and crew leaders	37	115115	11.0	0.0	0.0	15.4	1070.4	7.2
3	37	999	Statewide	11	Farm management services	37	115116	12.0	0.0	0.0	19.4	600.8	8.0
4	37	999	Statewide	11	Finfish fishing	37	114111	12.6	4.2	162.4	7.0	405.6	10.2
5	37	999	Statewide	11	Forest nurseries and gathering of forest products	37	113210	13.0	0.0	0.0	68.8	2644.4	10.2
6	37	999	Statewide	11	Hunting and trapping	37	114210	8.0	0.0	0.0	9.6	440.0	5.0
7	37	999	Statewide	11	Logging	37	113310	477.4	2251.4	96130.2	2812.0	106897.6	473.6
8	37	999	Statewide	11	Postharvest crop activities (except cotton ginning)	37	115114	22.000000000000004	0.0	0.0	439.2	15694.0	18.0
9	37	999	Statewide	11	Shellfish fishing	37	114112	8.8	1.2	58.2	6.6	386.8	6.2
10	37	999	Statewide	11	Soil preparation, planting, and cultivating	37	115112	41.4	6.4	200.8	199.0	5860.0	35.2
11	37	999	Statewide	11	Support activities for animal production	37	115210	123.48333333333332	213.8	6307.4	601.2	15973.4	113.0
12	37	999	Statewide	11	Support activities for forestry	37	115310	75.0	55.4	2754.8	247.0	9974.2	65.2
13	37	999	Statewide	11	Timber tract operations	37	113110	19.183333333333334	0.0	0.0	114.0	9614.0	15.6
14	37	999	Statewide	21	All other nonmetallic mineral mining	37	212399	14.6	0.0	0.0	345.2	21880.6	12.4
15	37	999	Statewide	21	Bituminous coal and lignite surface mining	37	212111	1.0	0.0	0.0	0.0	0.0	1.0
16	37	999	Statewide	21	Clay and ceramic and refractory minerals mining	37	212325	1.0	0.0	0.0	0.0	0.0	1.0
17	37	999	Statewide	21	Construction sand and gravel mining	37	212321	32.8	2.6	238.8	377.4	15415.4	31.8
18	37	999	Statewide	21	Crude petroleum and natural gas extraction	37	211111	6.0	0.0	0.0	23.0	3933.2	5.4
19	37	999	Statewide	21	Crushed and broken granite mining and quarrying	37	212313	79.6	181.0	11335.6	1389.6	75931.4	76.0
20	37	999	Statewide	21	Crushed and broken limestone mining and quarrying	37	212312	23.4	0.0	0.0	129.0	11290.8	21.6
21	37	999	Statewide	21	Dimension stone mining and quarrying	37	212311	8.0	36.2	996.8	28.2	1001.0	6.4
22	37	999	Statewide	21	Drilling oil and gas wells	37	213111	14.05	0.0	0.0	24.6	1276.2	11.4
23	37	999	Statewide	21	Gold ore mining	37	212221	3.0	0.0	0.0	0.0	0.0	1.6666666666666667
24	37	999	Statewide	21	Industrial sand mining	37	212322	8.0	0.0	0.0	39.8	2091.4	5.8
25	37	999	Statewide	21	Natural gas liquid extraction	37	211112	1.0	0.0	0.0	0.0	0.0	1.0
26	37	999	Statewide	21	Other crushed and broken stone mining and quarrying	37	212319	14.4	0.0	0.0	205.4	11690.4	10.8
27	37	999	Statewide	21	Support activities for coal mining	37	213113	2.0	0.0	0.0	0.0	0.0	1.3333333333333333
28	37	999	Statewide	21	Support activities for metal mining	37	213114	1.0	0.0	0.0	0.0	0.0	1.8
29	37	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	37	213115	10.0	0.0	0.0	31.8	1503.2	9.4
30	37	999	Statewide	21	Support activities for oil and gas operations	37	213112	14.2	0.0	0.0	21.6	1898.8	9.8
31	37	999	Statewide	22	Biomass electric power generation	37	221117	8.6	0.4	68.6	33.6	2118.8	6.2
32	37	999	Statewide	22	Electric bulk power transmission and control	37	221121	16.53333333333333	0.0	0.0	0.0	0.0	11.0
33	37	999	Statewide	22	Electric power distribution	37	221122	300.6	537.2	38984.2	12301.4	1137955.4	300.4
34	37	999	Statewide	22	Fossil fuel electric power generation	37	221112	45.71666666666666	0.0	0.0	312.8	39613.0	42.0
35	37	999	Statewide	22	Hydroelectric power generation	37	221111	16.2	0.0	0.0	24.2	2115.6	15.0
36	37	999	Statewide	22	Natural gas distribution	37	221210	51.2	0.0	0.0	0.0	0.0	51.2
37	37	999	Statewide	22	Nuclear electric power generation	37	221113	14.533333333333333	0.0	0.0	0.0	0.0	14.0
38	37	999	Statewide	22	Other electric power generation	37	221118	13.75	0.0	0.0	58.0	5955.4	5.0
39	37	999	Statewide	22	Sewage treatment facilities	37	221320	29.200000000000006	7.0	132.0	90.4	3711.8	23.6
40	37	999	Statewide	22	Solar electric power generation	37	221114	13.4	0.0	0.0	16.8	1184.6	6.4
41	37	999	Statewide	22	Steam and air-conditioning supply	37	221330	2.0	0.0	0.0	0.0	0.0	2.0
42	37	999	Statewide	22	Water supply and irrigation systems	37	221310	79.03333333333333	50.2	2067.0	637.8	26519.0	72.2
43	37	999	Statewide	23	All other specialty trade contractors	37	238990	782.8000000000002	4187.0	177417.86666666667	5431.2	217812.2	778.6
44	37	999	Statewide	23	Commercial and institutional building construction	37	236220	1064.4	10459.4	621377.0	11742.8	671718.0	1060.6
45	37	999	Statewide	23	Drywall and insulation contractors	37	238310	483.4666666666666	4071.0	167315.59999999998	4602.6	181358.2	476.0
46	37	999	Statewide	23	Electrical contractors and other wiring installation contractors	37	238210	2463.5999999999995	20726.800000000007	883864.3999999998	21368.0	898240.0	2462.0
47	37	999	Statewide	23	Finish carpentry contractors	37	238350	740.4666666666667	2250.4	90942.2	2768.0	99306.2	733.8
48	37	999	Statewide	23	Flooring contractors	37	238330	423.41666666666674	1597.6	66161.6	1906.8	72991.2	413.6
49	37	999	Statewide	23	Framing contractors	37	238130	328.8	722.4000000000002	27306.500000000004	1134.8	35160.0	318.8
50	37	999	Statewide	23	Glass and glazing contractors	37	238150	161.85000000000005	812.0	35343.0	1259.2	50418.0	159.0
51	37	999	Statewide	23	Highway, street, and bridge construction	37	237310	353.6	6459.5999999999985	317360.2000000001	9458.2	462227.4	349.2
52	37	999	Statewide	23	Industrial building construction	37	236210	88.03333333333335	275.8	17765.399999999998	1799.8	103845.6	83.4
53	37	999	Statewide	23	Land subdivision	37	237210	257.8	567.8	55715.60000000001	1265.8	73520.2	245.4
54	37	999	Statewide	23	Masonry contractors	37	238140	614.2666666666665	3487.599999999999	126302.0	4431.6	141097.8	608.2
55	37	999	Statewide	23	New housing for-sale builders	37	236117	773.8	4118.6500000000015	306612.10000000003	4656.2	317756.8	769.2
56	37	999	Statewide	23	New multifamily housing construction (except for-sale builders)	37	236116	89.39999999999998	576.2	40786.4	851.2	52375.8	83.6
57	37	999	Statewide	23	New single-family housing construction (except for-sale builders)	37	236115	2273.800000000001	5599.2	245915.20000000013	6360.6	250259.0	2270.6
58	37	999	Statewide	23	Oil and gas pipeline and related structures construction	37	237120	35.3	214.0	21572.8	902.0	56386.8	29.0
59	37	999	Statewide	23	Other building equipment contractors	37	238290	202.4333333333333	1983.0	121010.0	3216.8	178522.6	192.8
60	37	999	Statewide	23	Other building finishing contractors	37	238390	207.96666666666664	1273.4499999999996	51893.49999999999	1678.4	63530.2	195.2
61	37	999	Statewide	23	Other foundation, structure, and building exterior contractors	37	238190	184.2	594.8	28754.2	1416.2	74440.6	174.2
62	37	999	Statewide	23	Other heavy and civil engineering construction	37	237990	157.75	524.8	22805.6	1137.0	44013.8	143.4
63	37	999	Statewide	23	Painting and wall covering contractors	37	238320	884.0666666666666	3292.6000000000013	118018.39999999998	3941.2	130649.8	881.6
64	37	999	Statewide	23	Plumbing, heating, and air-conditioning contractors	37	238220	3212.800000000001	30242.4	1351275.0000000002	31373.0	1396352.8	3213.0
65	37	999	Statewide	23	Poured concrete foundation and structure contractors	37	238110	500.6	4115.0	173995.6	5129.4	209095.8	493.2
66	37	999	Statewide	23	Power and communication line and related structures construction	37	237130	277.30000000000007	3310.8	190771.4	11575.0	629581.0	272.0
67	37	999	Statewide	23	Residential remodelers	37	236118	2328.066666666667	6604.4000000000015	262768.55	7351.4	267333.2	2325.2
68	37	999	Statewide	23	Roofing contractors	37	238160	533.5166666666668	4142.5999999999985	176549.6	4833.6	198586.2	526.2
69	37	999	Statewide	23	Siding contractors	37	238170	300.5166666666665	613.1333333333333	24936.999999999996	1023.4	33830.8	291.2
70	37	999	Statewide	23	Site preparation contractors	37	238910	1112.0	8802.399999999998	391547.6	9899.0	429972.4	1110.6
71	37	999	Statewide	23	Structural steel and precast concrete contractors	37	238120	105.08333333333331	622.4	25658.200000000004	1993.2	89574.8	96.6
72	37	999	Statewide	23	Tile and terrazzo contractors	37	238340	241.74999999999991	1005.5333333333334	46983.93333333333	1339.8	54783.2	236.0
73	37	999	Statewide	23	Water and sewer line and related structures construction	37	237110	402.8000000000001	4244.000000000001	194020.6	5315.4	230516.0	397.6
74	37	999	Statewide	31	All other leather good and allied product manufacturing	37	316998	25.1	13.4	313.4	114.0	5408.0	15.8
75	37	999	Statewide	31	All other miscellaneous food manufacturing	37	311999	15.8	0.8	33.4	110.0	4333.8	10.8
76	37	999	Statewide	31	All other miscellaneous textile product mills	37	314999	116.83333333333336	1141.2666666666667	38332.4	2547.0	75780.6	109.6
77	37	999	Statewide	31	Animal (except poultry) slaughtering	37	311611	47.6	9.0	261.4	2781.2	105364.4	43.6
78	37	999	Statewide	31	Apparel accessories and other apparel manufacturing	37	315990	24.45	5.8	135.0	227.0	7945.4	23.0
79	37	999	Statewide	31	Bottled water manufacturing	37	312112	10.0	0.0	0.0	160.6	5647.6	8.2
80	37	999	Statewide	31	Breakfast cereal manufacturing	37	311230	2.0	0.0	0.0	0.0	0.0	1.2
81	37	999	Statewide	31	Breweries	37	312120	96.31666666666663	609.5333333333333	16918.866666666665	762.6	32021.2	77.4
82	37	999	Statewide	31	Broadwoven fabric mills	37	313210	38.00000000000001	311.8	10242.2	2636.2	95298.4	33.4
83	37	999	Statewide	31	Cane sugar manufacturing	37	311314	1.0	0.0	0.0	0.0	0.0	1.0
84	37	999	Statewide	31	Carpet and rug mills	37	314110	16.0	15.6	495.4	1451.0	49447.8	14.8
85	37	999	Statewide	31	Cheese manufacturing	37	311513	7.9	0.0	0.0	23.4	909.0	6.0
86	37	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	37	311351	5.4	0.0	0.0	0.0	0.0	2.4
87	37	999	Statewide	31	Coffee and tea manufacturing	37	311920	13.8	12.0	378.4	0.0	0.0	11.2
88	37	999	Statewide	31	Commercial bakeries	37	311812	83.10000000000002	822.0	25715.4	2978.6	127929.6	75.4
89	37	999	Statewide	31	Confectionery manufacturing from purchased chocolate	37	311352	20.2	9.2	371.0	159.4	3458.8	18.0
90	37	999	Statewide	31	Cookie and cracker manufacturing	37	311821	10.8	496.0	29399.6	1122.6	59909.2	9.2
91	37	999	Statewide	31	Creamery butter manufacturing	37	311512	1.0	0.0	0.0	0.0	0.0	1.0
92	37	999	Statewide	31	Curtain and linen mills	37	314120	100.25	817.5999999999998	27275.6	2437.0	65626.2	94.6
