"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Eufaula ","","Backyard Orchards","Alabama","6585 Highway 431 North","baked-goods canned preserved coffee tea cut-flowers dairy products fresh-fruits fresh-vegetables honey juices ciders nuts prepared foods soap body-care","","farm","www. Backyardorchards.com","-85.140352","32.073484","36027"
"Cullman ","bagwell blueberry farm","Bagwell Blueberry farm","Alabama","228 county road 721","fresh-fruits fresh-vegetables","","farm","","-86.773041","34.160014","35055"
"Millbrook","http://www.facebook.com/barberberryfarmupick","Barber Berry Farm, LLC","Alabama","2362 Alabama River Parkway","fresh-fruits fresh-vegetables honey","","farm","http://www.barberberryfarm.com","-86.324675","32.435541","36054"
"Dawson","","Bixler Farms","Alabama","358 County Road 204","","","farm","","-85.917537","34.33139","35963"
"Gallant","www.facebook.com/dayspringdairy","Dayspring Dairy, LLC","Alabama","212 Dogwood Drive","dairy products eggs","","farm","www.dayspringdairy.com","-86.260981","33.983689","35972"
"ROBERTSDALE","Gardners Berry Farm","GARDNER'S BERRY FARM","Alabama","21909 COUNTY ROAD 68 NORTH","fresh-fruits juices ciders","","farm","www.gardnersberryfarm.com","-87.6497090","30.6497850","36567"
"Cleveland","","Hill View Farms","Alabama","949 Phillips Rd","eggs herbs","","farm","","-86.608803","33.965800","35049"
"Fairhope","https://www.facebook.com/laberryfarms","LA Berry Farms Inc","Alabama","12562 Mary Ann Beach Road","cut-flowers fresh-fruits honey","","farm","www.weeksbayplantation.com","-87.8505969","30.4070580","36532"
"Robertsdale","https://www.facebook.com/memespoultryandquailsales","Meme's Poultry and Quail Sales","Alabama","21985 Koier Rd","eggs poultry fowl","","farm","www.memespoultry.com","-87.564760","30.545974","36567"
"Oneonta","","Moody Family Farm","Alabama","311 Ellen Street","","","farm","","-86.452663","33.962313","35121"
"Jemison","","Mountain View Orchards","Alabama","16045 County Road 29","","","farm","www.mountainvieworchards.com","-86.684533","32.966311","35085"
"Empire","https://www.facebook.com/northern.farm","Northern Lights Farm","Alabama","173 Fowler Road","","","farm","http://sites.google.com/site/Nlightsfarm","-86.999158","33.792266","35063"
"Equality","","Oakachoy Nursery and Blueberry Farm","Alabama","363 Coosa County Road 98","bedding plants fresh-fruits fresh-vegetables","","farm","www.facebook.com/OakachoyBlueberryFarm?fref=ts","-86.108406","32.761773","36026"
"Oneonta","https://www.facebook.com/pages/Old-Field-Farm-General-Store/115315242053","Old Field Farm General Store","Alabama","3142 State Highway 132","","","farm","www.suzysfarm.com","-86.4208527","33.9669593","35121"
"Flat Rock","https://www.facebook.com/pages/SheerLark-Farm/341548307271","SheerLark Farm","Alabama","367 County Road 327","crafts woodworking eggs herbs fresh-fruits fresh-vegetables red-meat non-poultry-meat","","farm","http://sheerlarkfarm.com/","-85.6753472","34.7662994","35966"
"Loxley","","Suberis Blueberry Farm","Alabama","27608 County Road 65","","","farm","","-87.7082425","30.6289090","36551"
"Dothan","","84 west farmers market (Dothan)","Alabama","","baked goods crafts vegetables honey jams prepared soap fruits","","market","","-85.449944","31.232252",""
"Abbeville ","https://www.facebook.com/pages/Abbeville-Farmers-Market/234180039938887","ABBEVILLE FARMERS MARKET","Alabama","Kirkland Street","","","market","","-85.250365","31.571271",""
"Gulf Shores","","Alabama Gulf Coast Market","Alabama","22250 Perdido Beach Boulevard","baked goods eggs vegetables honey jams soap fruits grains","","market","","-87.655850","30.250746","36542"
"ALBERTA","","ALBERTA FARMERS MARKET","Alabama","21724 Highway 5 ","","","market","","-87.4101","32.2319","36720"
"Athens","athenssaturdaymarket","Athens Saturday Market","Alabama","409 W Green Street","baked goods crafts flowers herbs vegetables honey jams meat prepared soap fruits","@AthensMarket","market","http://www.athenssaturdaymarket.com","-86.9735003","34.8013039","35611"
