"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Kittanning borough","Acorn Hollow Farm","Acorn Hollow Farm","pa","310 Kunkle Rd","cut-flowers fresh-fruits fresh-vegetables","","farm","www.acornhollowfarm.com","-79.379299","40.774383","16201"
"Oakdale","www.facebook/beccaris","Beccari's Farm Market","pa","5095 Thoms Run Road","baked-goods canned preserved cut-flowers dairy products eggs fresh-fruits fresh-vegetables honey juices ciders","","farm","beccaris.com","-80.1330934","40.3739713","15071"
"Thompson","https://www.facebook.com/homesteadinghobnobbery","Bialecki Farms","pa","3299 Wrighter Lake Rd","eggs herbs fresh-fruits fresh-vegetables wild-harvested forest-products","","farm","","-75.428190","41.851223","18465"
"Buckingham","https://www.facebook.com/BlueMoonAcresFarm","Blue Moon Acres: Certified Organic Farm and Market ","pa","2287 Durham Road","eggs herbs fresh-fruits fresh-vegetables mushrooms wild-harvested forest-products","https://twitter.com/bmacres","farm","http://bluemoonacres.com/contact-us/","-75.052641","40.318708","18912"
"East Nantmeal","https://www.facebook.com/blueslatefarm","Blue Slate Farm","pa","3669 Coventryville Road","bedding plants eggs herbs fresh-fruits fresh-vegetables poultry fowl wild-harvested forest-products","@blueslatefarm","farm","","-75.692628","40.160960","19465"
"Zelienople","https://www.facebook.com/BrencklesOrganicFarm","Brenckle's Organic Farm & Greenhouse","pa","768 Glen Eden Rd.","bedding plants canned preserved dairy products eggs herbs fresh-fruits fresh-vegetables honey maple-products","","farm","http://www.brencklesfarm.com/","-80.1535360","40.7249880","16063"
"Westfield","https://www.facebook.com/pages/Brookfield-Maple-Products/322566231113004","Brookfield Maple Products","pa","111 Plank Road","maple-products","","farm","www.brookfieldmapleproducts.com","-77.594692","41.955620","16950"
"Manheim","https://www.facebook.com/CreeksideFarmMarket","Creekside Farm Market LLC","pa","1436 Mount Joy Rd.","cut-flowers fresh-fruits fresh-vegetables","","farm","http://www.thecreeksidemarket.com","-76.427558","40.138632","17545"
"Enon Valley","https://www.facebook.com/enonvallleygarlic","Enon Valley Garlic","pa","214 Little Beaver Rd","eggs fresh-vegetables","","farm","www.EnonValleyGarlic.com","-80.490268","40.844265","16120"
"Nazareth","","Fairman Farm","pa","Snoopy Barn At 515 Knauss Rd.","bedding plants herbs fresh-vegetables","","farm","www.fairmanfarm.com","-75.350858","40.760277","18064"
"Glenville","https://www.facebook.com/pages/Firefly-Farm-PA/117241838301654","Firefly Farm PA","pa","5537 Wool Mill Road","eggs","","farm","","-76.8413680","39.7516830","17329"
"York","https://www.facebook.com/FlinchbaughsOrchard","Flinchbaughs Orchard and Farm Market","pa","110 Ducktown Road","baked-goods bedding plants canned preserved coffee tea crafts woodworking cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products nuts poultry fowl prepared-foods red-meat non-poultry-meat","https://twitter.com/FlinchsOrchard","farm","http://www.flinchbaughsorchard.com","-76.580711","40.008422","17347"
"Coopersburg","FlintHillFarmEducationalCenter, Inc.","Flint Hill Farm Educational Center, Inc","pa","1922 Flint Hill Road ","canned preserved dairy products eggs herbs honey","","farm","www.flinthillfarm.org","-75.349214","40.530732","18036"
"Pottstown","https://www.facebook.com/FourSistersFarmPA/","Four Sisters Farm","pa","3669 Coventryville Road","bedding plants canned preserved eggs fresh-fruits fresh-vegetables poultry fowl wild-harvested forest-products","https://twitter.com/4SistersFarm","farm","http://www.foursisters.farm","-75.692445","40.161075","19465"
"Bedford","","Foxtail Farmstead LLC","pa","1927 Cumberland Road","poultry fowl red-meat non-poultry-meat","","farm","www.foxtailfarmstead.com","-78.5509454","39.9776974","15522"
"Montrose","","Foxy Farms","pa","3147 Griffis Hill Road","cut-flowers eggs fresh-fruits fresh-vegetables grains flour maple-products","","farm","http://www.localharvest.org/foxy-farms-M38482","-75.995723","41.841607","18801"
"Fleetwood","www.facebook.com/gaukerfarms","Gauker Farms","pa","846 Fleetwood Lyons Rd","red-meat non-poultry-meat","","farm","www.gaukerfarms.com","-75.7970043","40.4716450","19522"
"DuBois","","Gilbert Hill Farm","pa","1395 Clear Run Road","baked-goods canned preserved crafts woodworking dairy products eggs herbs fresh-vegetables pet-food poultry fowl","","farm","","-78.7423890","41.1530840","15801"
"Waterford","troyersstrawberryacres","Glenn Troyer Farms","pa","13021 Flatts Rd.","","","farm","www.glenntroyerfarms.com","-79.9719584","41.9219327","16441"
"Claysburg","https://www.facebook.com/greeneracresfarm","Green""er"" Acres Farm","pa","747 Buttermilk Hollow Rd","eggs herbs fresh-fruits fresh-vegetables poultry fowl red-meat non-poultry-meat wild-harvested forest-products","","farm","","-78.488254","40.303651","16625"
"Honesdale","Hardlerfarms@facebook","Hardler Farms","pa","11 Hardler Farm Rd","baked-goods canned preserved dairy products eggs fresh-vegetables honey prepared-foods red-meat non-poultry-meat soap body-care","","farm","","-75.259646","41.697583","18431"
"Needmore","","Hartman's Oz Farm","pa","962 Martin Road","eggs fresh-vegetables mushrooms red-meat non-poultry-meat","","farm","","-78.127732","39.843541","17238"
"Pottstown","https://www.facebook.com/pages/Hill-Creek-Farm/145650775611864?ref=bookmarks","Hill Creek Farm","pa","75 Creamery Road","cut-flowers herbs fresh-fruits fresh-vegetables mushrooms wild-harvested forest-products","","farm","http://www.hillcreekfarmpa.com","-75.6073240","40.1896470","19465"
"Sugarloaf","","Hilliards Fruit Farm","pa","217 Rock Glen Rd.","fresh-fruits fresh-vegetables juices ciders","","farm","","-76.084909","40.986051","18249"
"Edinboro","Hulings Blueberries","Hulings Blueberries and Farm Market","pa","5095 old state rd","baked-goods bedding plants canned preserved cut-flowers dairy products dry beans eggs herbs fresh-fruits fresh-vegetables honey maple-products soap body-care","","farm","hulingsblueberries.com","-80.130026","41.932811","16412"
"Ligonier","https://www.facebook.com/jamboreefarm","Jamboree Farm","pa","270 Wilpen Rd","canned preserved eggs herbs fresh-fruits fresh-vegetables juices ciders poultry fowl red-meat non-poultry-meat wild-harvested forest-products","https://twitter.com/JamboreeFarm","farm","http://jamboreefarm.blogspot.com/","-79.203738","40.275947","15658"
"Apollo borough","https://www.facebook.com/pages/Kistaco-Farm/151290458223231?fref=ts ","Kistaco Farm Market","pa","3403 N. Balsiger Road","baked-goods bedding plants canned preserved coffee tea dairy products eggs herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products pet-food prepared-foods soap body-care","","farm","http://kistacofarm.com/ ","-79.503008","40.603351","15613"
"Coal Center","","Lowden Farm LLC","pa","136 California Drive","red-meat non-poultry-meat","","farm","","-79.9804745","40.1059950","15423"
"Solebury","https://www.facebook.com/manoffmarketgardens","Manoff Market Gardens","pa","3157 Comfort Road","baked-goods canned preserved cut-flowers eggs herbs fresh-fruits fresh-vegetables honey maple-products","","farm","www.manoffmarketgardens.com","-75.006565","40.395989","18963"
"Portersville","","Many Springs Farm","pa","171 Many Springs Farm Road","baked-goods crafts woodworking eggs honey soap body-care","","farm","","-80.1884470","40.9541520","16051"
"Kane","Maple Glen Farm","Maple Glen Farm","pa","543 Jo Jo Rd","bedding plants canned preserved cut-flowers nursery-stock","","farm","","-78.837090","41.643853","16735"
"Zelienople","Mazur's Greenhouse and Farm","Mazur's Greenhouse and Farm","pa","329 BenVenue Rd","baked-goods bedding plants canned preserved herbs fresh-fruits fresh-vegetables juices ciders nursery-stock","","farm","","-80.157104","40.786906","16123"
