STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
01,027,01027,Clay,Clay County,-85.8635254,33.2703999,Alabama,AL,606.001660056459,13378
01,091,01091,Marengo,Marengo County,-87.791091,32.2475911,Alabama,AL,982.671337124897,19538
01,049,01049,DeKalb,DeKalb County,-85.803992,34.460929,Alabama,AL,778.690109751404,71200
01,019,01019,Cherokee,Cherokee County,-85.6542417,34.0695153,Alabama,AL,599.9764144353,25853
01,065,01065,Hale,Hale County,-87.6230608,32.7527958,Alabama,AL,656.501312254754,14887
01,105,01105,Perry,Perry County,-87.2938269,32.6390053,Alabama,AL,723.879213278189,9486
01,033,01033,Colbert,Colbert County,-87.8014569,34.703112,Alabama,AL,623.517407313014,54495
01,063,01063,Greene,Greene County,-87.9642005,32.8444965,Alabama,AL,659.925164959453,8426
01,013,01013,Butler,Butler County,-86.6819689,31.751667,Alabama,AL,777.881506303821,20025
01,081,01081,Lee,Lee County,-85.3530477,32.6040644,Alabama,AL,615.848887825611,159287
01,097,01097,Mobile,Mobile County,-88.1965682,30.6845725,Alabama,AL,1644.05592955309,414659
01,057,01057,Fayette,Fayette County,-87.7642923,33.7161568,Alabama,AL,629.35587715008,16585
01,017,01017,Chambers,Chambers County,-85.3940321,32.9155039,Alabama,AL,603.113716680392,33826
01,125,01125,Tuscaloosa,Tuscaloosa County,-87.5227834,33.2902197,Alabama,AL,1351.25129066399,206213
01,131,01131,Wilcox,Wilcox County,-87.3049349,31.9900824,Alabama,AL,907.391364341027,10809
01,095,01095,Marshall,Marshall County,-86.3216681,34.3095637,Alabama,AL,623.179456331792,95145
01,053,01053,Escambia,Escambia County,-87.1684097,31.1222867,Alabama,AL,953.139583742823,37328
01,083,01083,Limestone,Limestone County,-86.9813995,34.8102387,Alabama,AL,607.187199959149,93052
01,009,01009,Blount,Blount County,-86.56644,33.9773575,Alabama,AL,650.628248325831,57645
01,099,01099,Monroe,Monroe County,-87.3832656,31.5803324,Alabama,AL,1034.39841776179,21512
01,093,01093,Marion,Marion County,-87.881551,34.1382194,Alabama,AL,743.571270983156,29965
01,085,01085,Lowndes,Lowndes County,-86.6505859,32.147888,Alabama,AL,725.070254710341,10236
01,037,01037,Coosa,Coosa County,-86.2434818,32.9314453,Alabama,AL,666.349851010467,10855
01,109,01109,Pike,Pike County,-85.9416035,31.7986508,Alabama,AL,672.970097766829,33403
01,119,01119,Sumter,Sumter County,-88.2000571,32.5974811,Alabama,AL,913.337787288272,12985
01,133,01133,Winston,Winston County,-87.3653458,34.1545665,Alabama,AL,631.868285262863,23875
01,121,01121,Talladega,Talladega County,-86.1759302,33.3693135,Alabama,AL,760.320522205793,80565
01,071,01071,Jackson,Jackson County,-85.9800556,34.764114,Alabama,AL,1126.76538277273,52094
01,003,01003,Baldwin,Baldwin County,-87.7460666,30.6592183,Alabama,AL,2027.26910602057,208107
01,011,01011,Bullock,Bullock County,-85.7172613,32.1017589,Alabama,AL,625.143519208878,10352
01,001,01001,Autauga,Autauga County,-86.6464395,32.5322367,Alabama,AL,604.369250370946,55200
01,087,01087,Macon,Macon County,-85.692887,32.3870267,Alabama,AL,613.207923949872,19054
01,115,01115,St. Clair,St. Clair County,-86.3156631,33.7129627,Alabama,AL,653.359812045763,87306
01,023,01023,Choctaw,Choctaw County,-88.2488894,31.9909539,Alabama,AL,920.859282220248,13075
01,043,01043,Cullman,Cullman County,-86.8692666,34.1319229,Alabama,AL,755.02119235052,82313
01,117,01117,Shelby,Shelby County,-86.6780894,33.2630428,Alabama,AL,809.521327092688,211261
01,047,01047,Dallas,Dallas County,-87.1143556,32.3335397,Alabama,AL,993.844175166459,40029
01,107,01107,Pickens,Pickens County,-88.0968631,33.2967933,Alabama,AL,890.125805577915,20298
01,077,01077,Lauderdale,Lauderdale County,-87.6509966,34.9041221,Alabama,AL,719.599907582398,92585
01,029,01029,Cleburne,Cleburne County,-85.5161261,33.6719637,Alabama,AL,561.013696468162,14938
01,005,01005,Barbour,Barbour County,-85.4051035,31.8702531,Alabama,AL,904.515183330596,25782
01,061,01061,Geneva,Geneva County,-85.8210224,31.0923822,Alabama,AL,578.950864798159,26491
01,045,01045,Dale,Dale County,-85.609476,31.4306536,Alabama,AL,562.677317882103,49255
01,123,01123,Tallapoosa,Tallapoosa County,-85.7996176,32.8633076,Alabama,AL,766.254123232562,40636
01,025,01025,Clarke,Clarke County,-87.8186244,31.6855211,Alabama,AL,1252.57424682864,24387
01,069,01069,Houston,Houston County,-85.2964111,31.1581831,Alabama,AL,581.677462461874,104352
01,129,01129,Washington,Washington County,-88.1975644,31.4052172,Alabama,AL,1088.5661071171,16643
01,089,01089,Madison,Madison County,-86.5510802,34.7642377,Alabama,AL,812.71517907282,357560
01,041,01041,Crenshaw,Crenshaw County,-86.3192219,31.7328256,Alabama,AL,610.945471970216,13865
01,015,01015,Calhoun,Calhoun County,-85.8279089,33.7705162,Alabama,AL,612.274044496571,115098
01,079,01079,Lawrence,Lawrence County,-87.3218651,34.529776,Alabama,AL,717.202815785543,33171
01,103,01103,Morgan,Morgan County,-86.8464021,34.4544844,Alabama,AL,599.050654838783,119122
01,075,01075,Lamar,Lamar County,-88.0874309,33.7870852,Alabama,AL,605.464317562197,13933
01,113,01113,Russell,Russell County,-85.1869798,32.2898113,Alabama,AL,647.191929137369,58213
01,059,01059,Franklin,Franklin County,-87.8428144,34.4419892,Alabama,AL,646.522456175502,31542
01,035,01035,Conecuh,Conecuh County,-86.9887221,31.4309257,Alabama,AL,852.760670927591,12514
01,051,01051,Elmore,Elmore County,-86.1427347,32.597229,Alabama,AL,657.040411933132,81212
01,073,01073,Jefferson,Jefferson County,-86.8965359,33.5534439,Alabama,AL,1124.09862355014,659892
01,127,01127,Walker,Walker County,-87.3010936,33.7915581,Alabama,AL,805.193239734675,64493
01,111,01111,Randolph,Randolph County,-85.4640679,33.2964753,Alabama,AL,584.134498511635,22574
01,101,01101,Montgomery,Montgomery County,-86.2044615,32.2028812,Alabama,AL,799.912019038392,226941
01,007,01007,Bibb,Bibb County,-87.1271475,33.0158929,Alabama,AL,626.168769652723,22527
01,055,01055,Etowah,Etowah County,-86.0342629,34.0476407,Alabama,AL,548.627911542403,102939
01,021,01021,Chilton,Chilton County,-86.7266071,32.8540514,Alabama,AL,700.802176103436,43930
01,031,01031,Coffee,Coffee County,-85.9896022,31.402258,Alabama,AL,680.49469422423,51288
01,039,01039,Covington,Covington County,-86.4487206,31.2439873,Alabama,AL,1043.77332016152,37351
01,067,01067,Henry,Henry County,-85.2399712,31.5169779,Alabama,AL,568.308986251536,17124
