	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Forest nurseries and gathering of forest products	35	1132	1	35001	Bernalillo County, New Mexico	1.0	0.0	0.0	0.8333333333333334
1	11	Hunting and trapping	35	1142	49	35049	Santa Fe County, New Mexico	1.0	0.0	0.0	0.3333333333333333
2	11	Hunting and trapping	35	1142	53	35053	Socorro County, New Mexico	1.0	0.0	0.0	0.7142857142857143
3	11	Logging	35	1133	1	35001	Bernalillo County, New Mexico	1.0	5.0	62.81818181818182	1.0
4	11	Logging	35	1133	3	35003	Catron County, New Mexico	1.0	3.179945054945055	86.03454878454879	1.0
5	11	Logging	35	1133	6	35006	Cibola County, New Mexico	1.0	3.0282738095238098	87.96924603174602	1.0
6	11	Logging	35	1133	7	35007	Colfax County, New Mexico	1.0	3.9196428571428568	86.04464285714286	1.0
7	11	Logging	35	1133	15	35015	Eddy County, New Mexico	1.0	3.0	92.66666666666666	1.0
8	11	Logging	35	1133	27	35027	Lincoln County, New Mexico	1.9230769230769231	5.920329670329671	163.86030636030637	1.0
9	11	Logging	35	1133	33	35033	Mora County, New Mexico	1.0	3.179945054945055	86.03454878454879	1.0
10	11	Logging	35	1133	35	35035	Otero County, New Mexico	1.0	3.1103896103896105	90.02326839826839	1.0
11	11	Logging	35	1133	39	35039	Rio Arriba County, New Mexico	7.6923076923076925	14.307692307692308	644.6153846153846	0.5384615384615384
12	11	Logging	35	1133	43	35043	Sandoval County, New Mexico	1.0	3.5625	64.0965909090909	1.0
13	11	Logging	35	1133	45	35045	San Juan County, New Mexico	1.0	5.0	62.81818181818182	1.0
14	11	Logging	35	1133	49	35049	Santa Fe County, New Mexico	1.0769230769230769	3.5645604395604398	90.86671661671662	1.0
15	11	Logging	35	1133	53	35053	Socorro County, New Mexico	1.0	5.0	62.81818181818182	1.0
16	11	Logging	35	1133	57	35057	Torrance County, New Mexico	1.0	3.0454545454545454	86.03271349862258	1.0
17	11	Support activities for animal production	35	1152	1	35001	Bernalillo County, New Mexico	4.105263157894737	10.460526315789474	176.55263157894737	0.7368421052631579
18	11	Support activities for animal production	35	1152	3	35003	Catron County, New Mexico	1.0	2.64970238095238	82.76160714285713	1.0
19	11	Support activities for animal production	35	1152	5	35005	Chaves County, New Mexico	1.1578947368421053	2.7909774436090213	91.7211779448621	1.0
20	11	Support activities for animal production	35	1152	6	35006	Cibola County, New Mexico	1.0	2.6830827067669163	81.14749373433581	1.0
21	11	Support activities for animal production	35	1152	9	35009	Curry County, New Mexico	2.0	5.366165413533833	162.29498746867162	1.0
22	11	Support activities for animal production	35	1152	13	35013	Doña Ana County, New Mexico	1.105263157894737	2.840977443609021	88.13170426065159	1.0
23	11	Support activities for animal production	35	1152	15	35015	Eddy County, New Mexico	2.0526315789473686	4.778446115288218	175.6195488721804	0.9473684210526315
24	11	Support activities for animal production	35	1152	17	35017	Grant County, New Mexico	1.0	2.6830827067669163	81.14749373433581	1.0
25	11	Support activities for animal production	35	1152	27	35027	Lincoln County, New Mexico	4.7368421052631575	8.157894736842104	201.78947368421052	0.6842105263157895
26	11	Support activities for animal production	35	1152	39	35039	Rio Arriba County, New Mexico	1.894736842105263	5.208270676691727	155.31077694235583	1.0
27	11	Support activities for animal production	35	1152	41	35041	Roosevelt County, New Mexico	1.0	-0.9500000000000001	68.2	1.0
28	11	Support activities for animal production	35	1152	43	35043	Sandoval County, New Mexico	1.0	2.8611111111111107	72.53888888888888	1.0
29	11	Support activities for animal production	35	1152	47	35047	San Miguel County, New Mexico	1.0	2.6830827067669163	81.14749373433581	1.0
30	11	Support activities for animal production	35	1152	49	35049	Santa Fe County, New Mexico	6.526315789473684	5.8	280.14736842105265	0.7368421052631579
31	11	Support activities for animal production	35	1152	53	35053	Socorro County, New Mexico	1.0	2.6830827067669163	81.14749373433581	1.0
32	11	Support activities for animal production	35	1152	57	35057	Torrance County, New Mexico	1.0	2.8849206349206336	81.86679894179892	1.0
33	11	Support activities for crop production	35	1151	1	35001	Bernalillo County, New Mexico	1.1578947368421053	6.962024020554246	267.45708148784564	1.0
34	11	Support activities for crop production	35	1151	5	35005	Chaves County, New Mexico	3.1578947368421053	21.537461300309605	788.2148606811148	0.7894736842105263
35	11	Support activities for crop production	35	1151	9	35009	Curry County, New Mexico	3.6842105263157894	5.632194521391197	193.79963065558633	0.7894736842105263
36	11	Support activities for crop production	35	1151	13	35013	Doña Ana County, New Mexico	8.894736842105264	47.578947368421055	1620.2105263157894	0.6842105263157895
37	11	Support activities for crop production	35	1151	15	35015	Eddy County, New Mexico	4.894736842105263	15.053862726992921	415.33610341643583	0.7894736842105263
