	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	13	999	Statewide	11	Fishing	13	1141	10.6	0.0	0.0	5.2	255.4	8.4
1	13	999	Statewide	11	Forest nurseries and gathering of forest products	13	1132	22.0	0.0	0.0	65.6	2213.8	14.6
2	13	999	Statewide	11	Hunting and trapping	13	1142	30.4	0.0	0.0	160.4	3530.4	25.2
3	13	999	Statewide	11	Logging	13	1133	507.73333333333335	2932.2	125184.79999999992	3878.0	157004.2	496.6
4	13	999	Statewide	11	Support activities for animal production	13	1152	107.6	50.8	1851.4	281.8	7057.6	92.8
5	13	999	Statewide	11	Support activities for crop production	13	1151	163.9	757.3999999999999	33862.4	2190.6	84138.6	150.8
6	13	999	Statewide	11	Support activities for forestry	13	1153	133.21666666666667	228.2	8145.200000000003	839.0	33390.4	118.0
7	13	999	Statewide	11	Timber tract operations	13	1131	54.9	4.6	144.2	153.8	7585.8	42.8
8	13	999	Statewide	21	Metal ore mining	13	2122	2.0	0.0	0.0	0.0	0.0	2.0
9	13	999	Statewide	21	Nonmetallic mineral mining and quarrying	13	2123	157.64999999999995	1107.2	66532.59999999999	4200.0	250073.0	151.4
10	13	999	Statewide	21	Oil and gas extraction	13	2111	8.0	0.0	0.0	7.0	242.2	3.2
11	13	999	Statewide	21	Support activities for mining	13	2131	41.65	85.8	2544.4	705.2	46658.4	37.0
12	13	999	Statewide	22	Electric power generation, transmission and distribution	13	2211	479.19999999999993	2672.0	270178.8	21297.2	1913928.0	482.2
13	13	999	Statewide	22	Natural gas distribution	13	2212	45.2	184.4	13303.0	0.0	0.0	42.8
14	13	999	Statewide	22	Water, sewage and other systems	13	2213	88.83333333333331	133.4	7120.8	726.2	32840.2	80.6
15	13	999	Statewide	23	Building equipment contractors	13	2382	4838.8499999999985	48896.39999999999	2416703.0000000005	50528.2	2463959.6	4835.8
16	13	999	Statewide	23	Building finishing contractors	13	2383	2365.849999999999	13981.199999999995	588377.4	14937.4	608671.4	2356.4
17	13	999	Statewide	23	Foundation, structure, and building exterior contractors	13	2381	1983.3833333333325	16767.89999999999	764613.9000000001	18482.4	816048.8	1977.2
