	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	13	999	Statewide	11	Fishing	13	1141	10.6	0.0	0.0
1	13	999	Statewide	11	Forest nurseries and gathering of forest products	13	1132	22.0	0.0	0.0
2	13	999	Statewide	11	Hunting and trapping	13	1142	30.4	0.0	0.0
3	13	999	Statewide	11	Logging	13	1133	507.7333333333334	2932.2	125184.79999999993
4	13	999	Statewide	11	Support activities for animal production	13	1152	107.6	50.800000000000004	1851.3999999999999
5	13	999	Statewide	11	Support activities for crop production	13	1151	163.9	757.3999999999999	33862.4
6	13	999	Statewide	11	Support activities for forestry	13	1153	133.21666666666667	228.20000000000002	8145.200000000002
7	13	999	Statewide	11	Timber tract operations	13	1131	54.9	4.6	144.2
8	13	999	Statewide	21	Metal ore mining	13	2122	2.0	0.0	0.0
9	13	999	Statewide	21	Nonmetallic mineral mining and quarrying	13	2123	157.64999999999995	1107.2	66532.59999999999
10	13	999	Statewide	21	Oil and gas extraction	13	2111	8.0	0.0	0.0
11	13	999	Statewide	21	Support activities for mining	13	2131	41.65	85.8	2544.3999999999996
12	13	999	Statewide	22	Electric power generation, transmission and distribution	13	2211	479.19999999999993	2672.0	270178.8
13	13	999	Statewide	22	Natural gas distribution	13	2212	45.2	184.4	13303.0
14	13	999	Statewide	22	Water, sewage and other systems	13	2213	88.83333333333333	133.4	7120.8
15	13	999	Statewide	23	Building equipment contractors	13	2382	4838.8499999999985	48896.39999999999	2416703.0000000005
16	13	999	Statewide	23	Building finishing contractors	13	2383	2365.849999999999	13981.199999999997	588377.4
17	13	999	Statewide	23	Foundation, structure, and building exterior contractors	13	2381	1983.3833333333325	16767.89999999999	764613.9000000001
18	13	999	Statewide	23	Highway, street, and bridge construction	13	2373	249.75	6042.0	339998.80000000005
19	13	999	Statewide	23	Land subdivision	13	2372	208.88333333333333	449.20000000000005	32708.600000000002
20	13	999	Statewide	23	Nonresidential building construction	13	2362	1384.5833333333337	16059.700000000004	1061845.7
21	13	999	Statewide	23	Other heavy and civil engineering construction	13	2379	111.5166666666667	730.8000000000001	38920.4
22	13	999	Statewide	23	Other specialty trade contractors	13	2389	1419.0000000000002	12023.199999999997	561510.4000000001
23	13	999	Statewide	23	Residential building construction	13	2361	3415.4500000000003	11849.400000000003	693203.9999999999
24	13	999	Statewide	23	Utility system construction	13	2371	658.0500000000002	9239.8	530958.0
25	13	999	Statewide	31	Animal food manufacturing	13	3111	61.599999999999994	368.99999999999994	17573.4
26	13	999	Statewide	31	Animal slaughtering and processing	13	3116	112.8	11296.4	336402.19999999995
27	13	999	Statewide	31	Apparel accessories and other apparel manufacturing	13	3159	15.1	0.8	52.0
28	13	999	Statewide	31	Apparel knitting mills	13	3151	3.0	0.0	0.0
29	13	999	Statewide	31	Bakeries and tortilla manufacturing	13	3118	227.3	6428.799999999999	285006.2
30	13	999	Statewide	31	Beverage manufacturing	13	3121	114.60000000000001	1373.3999999999999	77002.9
31	13	999	Statewide	31	Cut and sew apparel manufacturing	13	3152	91.65	206.60000000000002	6261.000000000001
32	13	999	Statewide	31	Dairy product manufacturing	13	3115	18.8	298.4	12921.6
33	13	999	Statewide	31	Fabric mills	13	3132	57.199999999999996	431.8	20529.2
34	13	999	Statewide	31	Fiber, yarn, and thread mills	13	3131	49.6	2184.6	79263.2
35	13	999	Statewide	31	Footwear manufacturing	13	3162	8.0	0.0	0.0
36	13	999	Statewide	31	Fruit and vegetable preserving and specialty food manufacturing	13	3114	26.51666666666667	0.0	323.0
