	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	54	999	Statewide	11	Forest nurseries and gathering of forest products	54	1132	1.0	0.0	0.0	0.0	0.0	1.0
1	54	999	Statewide	11	Hunting and trapping	54	1142	2.0	0.0	0.0	0.0	0.0	1.0
2	54	999	Statewide	11	Logging	54	1133	214.80000000000004	452.45	14955.45	740.0	22871.6	211.2
3	54	999	Statewide	11	Support activities for animal production	54	1152	14.4	12.6	408.6	39.2	1147.4	14.0
4	54	999	Statewide	11	Support activities for crop production	54	1151	3.0	0.0	0.0	0.0	0.0	2.2
5	54	999	Statewide	11	Support activities for forestry	54	1153	17.200000000000006	0.4	34.2	35.4	1772.8	14.6
6	54	999	Statewide	11	Timber tract operations	54	1131	7.5	0.0	0.0	3.0	128.4	4.4
7	54	999	Statewide	21	Coal mining	54	2121	178.73333333333332	9392.2	739555.6	19348.6	1483082.8	174.0
8	54	999	Statewide	21	Metal ore mining	54	2122	2.0	0.0	0.0	0.0	0.0	2.0
9	54	999	Statewide	21	Nonmetallic mineral mining and quarrying	54	2123	29.6	89.6	6276.6	654.0	38060.8	28.8
10	54	999	Statewide	21	Oil and gas extraction	54	2111	179.73333333333332	1391.6	113597.0	2597.8	224624.8	181.0
11	54	999	Statewide	21	Support activities for mining	54	2131	230.91666666666669	3659.95	229522.6	6185.0	402517.6	245.8
12	54	999	Statewide	22	Electric power generation, transmission and distribution	54	2211	129.60000000000002	175.0	16366.8	1704.8	159634.6	129.0
13	54	999	Statewide	22	Natural gas distribution	54	2212	54.0	76.60000000000002	4660.5999999999985	942.0	114317.6	53.2
14	54	999	Statewide	22	Water, sewage and other systems	54	2213	53.99999999999999	9.4	484.6	514.8	29202.6	52.4
15	54	999	Statewide	23	Building equipment contractors	54	2382	702.6499999999997	6009.2	308167.40000000014	6295.8	314206.2	701.6
16	54	999	Statewide	23	Building finishing contractors	54	2383	267.1	945.4	46729.8	1359.2	52026.6	264.8
17	54	999	Statewide	23	Foundation, structure, and building exterior contractors	54	2381	400.66666666666674	1831.2666666666669	72924.20000000001	2275.6	83431.8	396.6
18	54	999	Statewide	23	Highway, street, and bridge construction	54	2373	58.40000000000001	507.4	46393.4	1145.4	89551.4	58.2
19	54	999	Statewide	23	Land subdivision	54	2372	24.6	4.0	394.0	27.6	1317.2	20.6
20	54	999	Statewide	23	Nonresidential building construction	54	2362	205.26666666666668	1726.6	94379.6	2372.2	111589.8	201.2
21	54	999	Statewide	23	Other heavy and civil engineering construction	54	2379	24.4	1.6	33.0	319.8	20799.4	17.0
22	54	999	Statewide	23	Other specialty trade contractors	54	2389	504.00000000000006	3712.0	190420.2	4700.0	218171.4	503.6
23	54	999	Statewide	23	Residential building construction	54	2361	937.2999999999997	2772.9999999999995	83708.19999999997	3133.2	84953.6	936.0
24	54	999	Statewide	23	Utility system construction	54	2371	132.4	2126.8000000000006	179658.8	3200.0	248982.0	128.6
25	54	999	Statewide	31	Animal food manufacturing	54	3111	2.0	0.0	0.0	0.0	0.0	2.0
26	54	999	Statewide	31	Animal slaughtering and processing	54	3116	28.0	14.2	152.0	0.0	0.0	25.6
27	54	999	Statewide	31	Bakeries and tortilla manufacturing	54	3118	45.45	152.00000000000003	3384.0000000000014	624.8	15615.0	42.0
28	54	999	Statewide	31	Beverage manufacturing	54	3121	25.0	6.0	234.8	199.8	6201.2	21.6
29	54	999	Statewide	31	Cut and sew apparel manufacturing	54	3152	10.1	0.0	0.0	83.4	1449.2	7.6
30	54	999	Statewide	31	Dairy product manufacturing	54	3115	3.2	0.0	0.0	0.0	0.0	3.0
31	54	999	Statewide	31	Fabric mills	54	3132	2.0	0.0	0.0	0.0	0.0	2.0
32	54	999	Statewide	31	Fiber, yarn, and thread mills	54	3131	1.0	0.0	0.0	0.0	0.0	1.0
33	54	999	Statewide	31	Fruit and vegetable preserving and specialty food manufacturing	54	3114	9.0	0.0	0.0	57.6	1091.6	7.8
34	54	999	Statewide	31	Grain and oilseed milling	54	3112	1.0	0.0	0.0	0.0	0.0	1.0
35	54	999	Statewide	31	Other food manufacturing	54	3119	8.799999999999997	0.0	0.0	108.8	3194.4	7.8
36	54	999	Statewide	31	Other leather and allied product manufacturing	54	3169	2.0	0.0	0.0	0.0	0.0	1.6666666666666667
37	54	999	Statewide	31	Other textile product mills	54	3149	17.133333333333333	0.0	0.0	111.0	3917.2	12.4
38	54	999	Statewide	31	Seafood product preparation and packaging	54	3117	1.0	0.0	0.0	0.0	0.0	1.0
39	54	999	Statewide	31	Sugar and confectionery product manufacturing	54	3113	3.0	0.0	0.0	28.4	610.6	3.0
40	54	999	Statewide	31	Textile and fabric finishing and fabric coating mills	54	3133	6.0	0.0	0.0	2.8	186.8	3.4
