	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
8	10001	10	1	Kent County, Delaware	115210	Support activities for animal production	11	3.4	5.4	146.4
20	10001	10	1	Kent County, Delaware	236115	New single-family housing construction (except for-sale builders)	23	30.0	86.4	3250.4
22	10001	10	1	Kent County, Delaware	236117	New housing for-sale builders	23	10.6	53.6	3194.8
23	10001	10	1	Kent County, Delaware	236118	Residential remodelers	23	35.6	58.8	3493.6
24	10001	10	1	Kent County, Delaware	236220	Commercial and institutional building construction	23	14.8	96.2	4203.2
25	10001	10	1	Kent County, Delaware	237110	Water and sewer line and related structures construction	23	4.8	42.6	2223.0
27	10001	10	1	Kent County, Delaware	237130	Power and communication line and related structures construction	23	3.4	7.2	718.4
29	10001	10	1	Kent County, Delaware	237310	Highway, street, and bridge construction	23	5.2	304.4	16397.0
31	10001	10	1	Kent County, Delaware	238110	Poured concrete foundation and structure contractors	23	3.4	26.4	945.0
33	10001	10	1	Kent County, Delaware	238130	Framing contractors	23	7.6	27.6	1586.6
34	10001	10	1	Kent County, Delaware	238140	Masonry contractors	23	15.4	66.2	2647.2
35	10001	10	1	Kent County, Delaware	238150	Glass and glazing contractors	23	2.4	1.8	123.4
36	10001	10	1	Kent County, Delaware	238160	Roofing contractors	23	8.0	23.8	1095.6
37	10001	10	1	Kent County, Delaware	238170	Siding contractors	23	6.6	33.8	1693.4
39	10001	10	1	Kent County, Delaware	238210	Electrical contractors and other wiring installation contractors	23	38.8	296.4	15513.8
40	10001	10	1	Kent County, Delaware	238220	Plumbing, heating, and air-conditioning contractors	23	48.8	360.0	17537.8
42	10001	10	1	Kent County, Delaware	238310	Drywall and insulation contractors	23	6.2	15.6	771.8
43	10001	10	1	Kent County, Delaware	238320	Painting and wall covering contractors	23	8.6	12.6	448.2
44	10001	10	1	Kent County, Delaware	238330	Flooring contractors	23	11.0	19.0	1015.0
46	10001	10	1	Kent County, Delaware	238350	Finish carpentry contractors	23	7.2	40.2	1708.6
