	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
48554	10001	10	1	Kent County, Delaware	1133	Logging	11	1.0	0.0	0.0
48555	10001	10	1	Kent County, Delaware	1141	Fishing	11	2.0	0.0	0.0
48556	10001	10	1	Kent County, Delaware	1142	Hunting and trapping	11	1.0	0.0	0.0
48557	10001	10	1	Kent County, Delaware	1151	Support activities for crop production	11	3.2	9.0	476.4
48558	10001	10	1	Kent County, Delaware	1152	Support activities for animal production	11	3.4	5.4	146.4
48559	10001	10	1	Kent County, Delaware	2123	Nonmetallic mineral mining and quarrying	21	4.4	0.0	0.0
48560	10001	10	1	Kent County, Delaware	2131	Support activities for mining	21	1.2	0.0	0.0
48561	10001	10	1	Kent County, Delaware	2211	Electric power generation, transmission and distribution	22	3.4	24.0	2679.0
48562	10001	10	1	Kent County, Delaware	2212	Natural gas distribution	22	4.2	0.0	0.0
48563	10001	10	1	Kent County, Delaware	2213	Water, sewage and other systems	22	2.2	0.0	0.0
48564	10001	10	1	Kent County, Delaware	2361	Residential building construction	23	76.6	211.2	9950.8
48565	10001	10	1	Kent County, Delaware	2362	Nonresidential building construction	23	14.8	96.2	4203.2
48566	10001	10	1	Kent County, Delaware	2371	Utility system construction	23	11.0	120.8	10990.2
48567	10001	10	1	Kent County, Delaware	2372	Land subdivision	23	1.0	0.0	0.0
48568	10001	10	1	Kent County, Delaware	2373	Highway, street, and bridge construction	23	5.2	304.4	16397.0
48569	10001	10	1	Kent County, Delaware	2379	Other heavy and civil engineering construction	23	1.0	0.0	0.0
48570	10001	10	1	Kent County, Delaware	2381	Foundation, structure, and building exterior contractors	23	46.2	277.8	10667.0
48571	10001	10	1	Kent County, Delaware	2382	Building equipment contractors	23	88.8	664.6	33325.6
48572	10001	10	1	Kent County, Delaware	2383	Building finishing contractors	23	35.8	190.6	8140.6
48573	10001	10	1	Kent County, Delaware	2389	Other specialty trade contractors	23	33.2	154.4	6595.8
48574	10001	10	1	Kent County, Delaware	3114	Fruit and vegetable preserving and specialty food manufacturing	31	1.2	0.0	0.0
48575	10001	10	1	Kent County, Delaware	3115	Dairy product manufacturing	31	1.6666666666666667	0.0	0.0
48576	10001	10	1	Kent County, Delaware	3116	Animal slaughtering and processing	31	3.2	0.0	0.0
48577	10001	10	1	Kent County, Delaware	3118	Bakeries and tortilla manufacturing	31	2.6	0.0	0.0
48578	10001	10	1	Kent County, Delaware	3119	Other food manufacturing	31	2.2	0.0	0.0
48579	10001	10	1	Kent County, Delaware	3121	Beverage manufacturing	31	5.4	22.2	595.8
48580	10001	10	1	Kent County, Delaware	3133	Textile and fabric finishing and fabric coating mills	31	1.2	0.0	0.0
48581	10001	10	1	Kent County, Delaware	3141	Textile furnishings mills	31	1.0	0.0	0.0
48582	10001	10	1	Kent County, Delaware	3149	Other textile product mills	31	2.0	0.0	0.0
48583	10001	10	1	Kent County, Delaware	3151	Apparel knitting mills	31	1.0	0.0	0.0
48584	10001	10	1	Kent County, Delaware	3152	Cut and sew apparel manufacturing	31	1.0	0.0	0.0
48585	10001	10	1	Kent County, Delaware	3159	Apparel accessories and other apparel manufacturing	31	1.0	0.0	0.0
48586	10001	10	1	Kent County, Delaware	3169	Other leather and allied product manufacturing	31	1.0	0.0	0.0
48587	10001	10	1	Kent County, Delaware	3219	Other wood product manufacturing	32	2.4	0.0	0.0
48588	10001	10	1	Kent County, Delaware	3222	Converted paper product manufacturing	32	2.6	56.0	4179.6
48589	10001	10	1	Kent County, Delaware	3231	Printing and related support activities	32	5.6	40.6	1514.8
48590	10001	10	1	Kent County, Delaware	3241	Petroleum and coal products manufacturing	32	1.0	0.0	0.0
48591	10001	10	1	Kent County, Delaware	3251	Basic chemical manufacturing	32	1.0	0.0	0.0
48592	10001	10	1	Kent County, Delaware	3253	Pesticide, fertilizer, and other agricultural chemical manufacturing	32	3.8	39.4	3105.0
48593	10001	10	1	Kent County, Delaware	3254	Pharmaceutical and medicine manufacturing	32	2.0	1.0	65.0
48594	10001	10	1	Kent County, Delaware	3255	Paint, coating, and adhesive manufacturing	32	1.0	0.0	0.0
48595	10001	10	1	Kent County, Delaware	3256	Soap, cleaning compound, and toilet preparation manufacturing	32	1.2	0.0	0.0
48596	10001	10	1	Kent County, Delaware	3261	Plastics product manufacturing	32	2.2	0.0	0.0
48597	10001	10	1	Kent County, Delaware	3271	Clay product and refractory manufacturing	32	1.0	0.0	0.0
48598	10001	10	1	Kent County, Delaware	3272	Glass and glass product manufacturing	32	1.25	0.0	0.0
48599	10001	10	1	Kent County, Delaware	3273	Cement and concrete product manufacturing	32	3.0	0.0	0.0
48600	10001	10	1	Kent County, Delaware	3312	Steel product manufacturing from purchased steel	33	1.0	0.0	0.0
48601	10001	10	1	Kent County, Delaware	3323	Architectural and structural metals manufacturing	33	3.0	0.0	0.0
48602	10001	10	1	Kent County, Delaware	3324	Boiler, tank, and shipping container manufacturing	33	1.0	0.0	0.0
48603	10001	10	1	Kent County, Delaware	3325	Hardware manufacturing	33	1.0	0.0	0.0
48604	10001	10	1	Kent County, Delaware	3327	Machine shops; turned product; and screw, nut, and bolt manufacturing	33	7.4	11.0	386.2
48605	10001	10	1	Kent County, Delaware	3328	Coating, engraving, heat treating, and allied activities	33	1.8	0.0	0.0
48606	10001	10	1	Kent County, Delaware	3333	Commercial and service industry machinery manufacturing	33	1.0	0.0	0.0
48607	10001	10	1	Kent County, Delaware	3334	Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing	33	1.0	0.0	0.0
48608	10001	10	1	Kent County, Delaware	3335	Metalworking machinery manufacturing	33	1.0	0.0	0.0
48609	10001	10	1	Kent County, Delaware	3339	Other general purpose machinery manufacturing	33	1.0	0.0	0.0
48610	10001	10	1	Kent County, Delaware	3341	Computer and peripheral equipment manufacturing	33	1.0	0.0	0.0
48611	10001	10	1	Kent County, Delaware	3342	Communications equipment manufacturing	33	1.0	0.0	0.0
48612	10001	10	1	Kent County, Delaware	3351	Electric lighting equipment manufacturing	33	1.0	0.0	0.0
48613	10001	10	1	Kent County, Delaware	3359	Other electrical equipment and component manufacturing	33	1.0	0.0	0.0
48614	10001	10	1	Kent County, Delaware	3371	Household and institutional furniture and kitchen cabinet manufacturing	33	1.0	0.0	0.0
48615	10001	10	1	Kent County, Delaware	3372	Office furniture (including fixtures) manufacturing	33	1.8	0.0	0.0
48616	10001	10	1	Kent County, Delaware	3391	Medical equipment and supplies manufacturing	33	3.8	0.0	0.0
48617	10001	10	1	Kent County, Delaware	3399	Other miscellaneous manufacturing	33	2.6	0.0	0.0
48618	10001	10	1	Kent County, Delaware	4231	Motor vehicle and motor vehicle parts and supplies merchant wholesalers	42	10.2	52.6	3374.2
48619	10001	10	1	Kent County, Delaware	4232	Furniture and home furnishing merchant wholesalers	42	4.4	16.8	734.4
48620	10001	10	1	Kent County, Delaware	4233	Lumber and other construction materials merchant wholesalers	42	2.0	7.6	429.2
48621	10001	10	1	Kent County, Delaware	4234	Professional and commercial equipment and supplies merchant wholesalers	42	6.4	15.2	1785.8
48622	10001	10	1	Kent County, Delaware	4235	Metal and mineral (except petroleum) merchant wholesalers	42	2.2	0.0	0.0
48623	10001	10	1	Kent County, Delaware	4236	Household appliances and electrical and electronic goods merchant wholesalers	42	6.8	71.2	3494.6
48624	10001	10	1	Kent County, Delaware	4237	Hardware, plumbing and heating equipment and supplies merchant wholesalers	42	7.6	17.6	1450.0
48625	10001	10	1	Kent County, Delaware	4238	Machinery, equipment, and supplies merchant wholesalers	42	21.6	99.4	10414.6
48626	10001	10	1	Kent County, Delaware	4239	Miscellaneous durable goods merchant wholesalers	42	8.6	46.0	2663.8
48627	10001	10	1	Kent County, Delaware	4241	Paper and paper product merchant wholesalers	42	1.4	0.0	0.0
48628	10001	10	1	Kent County, Delaware	4242	Drugs and druggists' sundries merchant wholesalers	42	6.2	12.0	639.8
48629	10001	10	1	Kent County, Delaware	4243	Apparel, piece goods, and notions merchant wholesalers	42	1.25	0.0	0.0
48630	10001	10	1	Kent County, Delaware	4244	Grocery and related product merchant wholesalers	42	13.4	140.0	8757.0
48631	10001	10	1	Kent County, Delaware	4245	Farm product raw material merchant wholesalers	42	1.0	0.0	0.0
48632	10001	10	1	Kent County, Delaware	4246	Chemical and allied products merchant wholesalers	42	3.0	0.0	0.0
48633	10001	10	1	Kent County, Delaware	4247	Petroleum and petroleum products merchant wholesalers	42	3.2	0.0	0.0
48634	10001	10	1	Kent County, Delaware	4248	Beer, wine, and distilled alcoholic beverage merchant wholesalers	42	2.6	0.0	0.0
48635	10001	10	1	Kent County, Delaware	4249	Miscellaneous nondurable goods merchant wholesalers	42	8.2	87.4	4109.6
48636	10001	10	1	Kent County, Delaware	4251	Wholesale electronic markets and agents and brokers	42	15.6	19.0	1554.6
48637	10001	10	1	Kent County, Delaware	4411	Automobile dealers	44	39.0	1332.0	66972.2
48638	10001	10	1	Kent County, Delaware	4412	Other motor vehicle dealers	44	8.6	105.0	4462.0
48639	10001	10	1	Kent County, Delaware	4413	Automotive parts, accessories, and tire stores	44	30.8	296.8	8545.0
48640	10001	10	1	Kent County, Delaware	4421	Furniture stores	44	10.8	63.8	3051.8
48641	10001	10	1	Kent County, Delaware	4422	Home furnishings stores	44	5.6	30.0	985.8
48642	10001	10	1	Kent County, Delaware	4431	Electronics and appliance stores	44	25.4	92.8	4855.0
48643	10001	10	1	Kent County, Delaware	4441	Building material and supplies dealers	44	28.8	653.0	20504.0
48644	10001	10	1	Kent County, Delaware	4442	Lawn and garden equipment and supplies stores	44	14.0	166.0	6691.2
48645	10001	10	1	Kent County, Delaware	4451	Grocery stores	44	37.6	1101.0	19946.8
48646	10001	10	1	Kent County, Delaware	4452	Specialty food stores	44	8.6	34.4	924.2
48647	10001	10	1	Kent County, Delaware	4453	Beer, wine, and liquor stores	44	41.8	119.8	2073.8
48648	10001	10	1	Kent County, Delaware	4461	Health and personal care stores	44	49.6	577.2	19361.6
48649	10001	10	1	Kent County, Delaware	4471	Gasoline stations	44	48.2	336.6	5920.0
48650	10001	10	1	Kent County, Delaware	4481	Clothing stores	44	42.0	449.2	7968.6
48651	10001	10	1	Kent County, Delaware	4482	Shoe stores	44	10.0	56.2	1169.6
48652	10001	10	1	Kent County, Delaware	4483	Jewelry, luggage, and leather goods stores	44	11.0	70.4	1735.0
48653	10001	10	1	Kent County, Delaware	4511	Sporting goods, hobby, and musical instrument stores	45	13.8	180.8	2916.4
48654	10001	10	1	Kent County, Delaware	4512	Book stores and news dealers	45	3.8	21.8	278.0
48655	10001	10	1	Kent County, Delaware	4521	Department stores	45	7.0	835.2	13409.0
48656	10001	10	1	Kent County, Delaware	4529	Other general merchandise stores	45	25.6	535.4	21241.4
48657	10001	10	1	Kent County, Delaware	4531	Florists	45	5.0	37.8	641.4
48658	10001	10	1	Kent County, Delaware	4532	Office supplies, stationery, and gift stores	45	12.0	139.6	2015.8
48659	10001	10	1	Kent County, Delaware	4533	Used merchandise stores	45	12.0	91.8	1787.8
48660	10001	10	1	Kent County, Delaware	4539	Other miscellaneous store retailers	45	33.0	197.6	5484.8
48661	10001	10	1	Kent County, Delaware	4541	Electronic shopping and mail-order houses	45	19.2	61.2	3353.8
48662	10001	10	1	Kent County, Delaware	4542	Vending machine operators	45	2.0	0.0	0.0
48663	10001	10	1	Kent County, Delaware	4543	Direct selling establishments	45	23.8	98.0	6308.6
48664	10001	10	1	Kent County, Delaware	4811	Scheduled air transportation	48	1.0	0.0	0.0
48665	10001	10	1	Kent County, Delaware	4812	Nonscheduled air transportation	48	1.0	0.0	0.0
48666	10001	10	1	Kent County, Delaware	4831	Deep sea, coastal, and great lakes water transportation	48	1.6	0.0	0.0
48667	10001	10	1	Kent County, Delaware	4841	General freight trucking	48	16.6	1261.2	45642.4
48668	10001	10	1	Kent County, Delaware	4842	Specialized freight trucking	48	19.4	45.8	3600.0
48669	10001	10	1	Kent County, Delaware	4853	Taxi and limousine service	48	3.2	2.2	88.8
48670	10001	10	1	Kent County, Delaware	4854	School and employee bus transportation	48	22.2	481.2	5980.6
48671	10001	10	1	Kent County, Delaware	4859	Other transit and ground passenger transportation	48	7.2	16.2	488.0
48672	10001	10	1	Kent County, Delaware	4872	Scenic and sightseeing transportation, water	48	1.4	0.0	0.0
