"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"West Plains","","Lucky Falling Star Ranch LLC","mo","12465 ST RT JJ","eggs red-meat non-poultry-meat","","farm","www.luckyfallingstarranch.com ","-91.901681","36.591597","65775"
"Salem","https://www.facebook.com/pages/Meramec-Bison-Farm-LLC/195576180525013","Meramec Bison Farm, LLC","mo","603 South Main Street","","","farm","www.meramecbison.com","-91.535215","37.638961","65560"
"Louisiana","Meyer farm","Meyer farm","mo","17819 Hwy UU","cut-flowers herbs fresh-fruits fresh-vegetables honey prepared-foods","","farm","","-91.143758","39.411628","63353"
"La Grange ","www.facebook.com/MilesFarmsMarket","Miles Farms","mo","29286 State Highway C","baked-goods herbs fresh-fruits fresh-vegetables soap body-care","https://twitter.com/Miles_Farms","farm","","-91.591174","40.048545","63448"
"Marshfield","Millers Berry Farm","Millers Berry Farm","mo","11425 Street Highway KK","fresh-fruits","","farm","","-92.927052","37.294758","65706"
"Koshkonong","","Missouri's Best Beef Co-Op","mo","Rt. 81, Box 149","","","farm","www.mobest beef.com","-91.6456994","36.5958946","65692"
"Sullivan","https://www.facebook.com/pages/Northern-Prairie-Alpacas-LLC/122810441106955?ref=bookmarks","Northern Prairie Alpacas, LLC","mo","7470 Jakes Prairie Road","","","farm","http://www.northernprairiealpacas.com/","-91.2978842","38.2798417","63080"
"Granby","https://www.facebook.com/pages/OakWoods-Farm/260088397378669","OakWoods Farm","mo","1775 Old Hwy E","bedding plants canned preserved eggs herbs fresh-fruits fresh-vegetables mushrooms","https://twitter.com/oakwoodsfarm","farm","oakwoodsfarm.com","-94.2634316","36.9352568","64844"
"Leasburg","https://www.facebook.com/Berries.Bugs.Blooms","Ozark Berry Farm","mo","552 Lick Creek","fresh-fruits","","farm","Ozarkberryfarm.com","-91.308962","38.090853","65535"
"Pierce City","www.facebook.com/hatfieldtomatofarm","Ozark Country Creations","mo","30226 Holly Rd","fresh-vegetables","","farm","","-94.0961713","36.9292199","65723"
"Wright City","","Palme Acres Farms","mo","12650 State Highway M","red-meat non-poultry-meat","","farm","http://www.palmeacres.com","-91.012318","38.785607","63390"
"West Plains","","Peace Valley Poultry","mo","8290 CR 1980","pet-food poultry fowl soap body-care","","farm","www.freshchickenandturkey.com","-91.738379","36.846826","65775"
"Napoleon","https://www.facebook.com/PlayHavenFarm","PlayHaven Farm LLC","mo","3194 Oakwood Dr.","eggs poultry fowl red-meat non-poultry-meat","","farm","http://www.playhavenfarm.com/","-94.0485164","39.0615522","64074"
"Eagle Rock ","Prier Farms Grassfed #0389","Prier Farms Grassfed #0389","mo","25717 FR 1168","","","farm","","-93.7812378","36.5594726","65641"
"Highlandville","https://www.facebook.com/pages/Purple-Gate-Farm/566680560033305","Purple Gate Farm","mo","416 Poplar Drive","eggs poultry fowl","","farm","","-93.317071","36.901720","65669"
"Seymour","","Rachel's Goat & Chicken Farm","mo","624 Stringtown Rd","eggs fresh-fruits fresh-vegetables poultry fowl red-meat non-poultry-meat soap body-care","","farm","http://www.rachelsgoatfarm.com/","-92.7887619","37.2556817","65746"
"Monett","","Rausch's Blueberries","mo","21655 Hwy H","fresh-fruits","","farm","","-93.918396","36.960386","65708"
"Malden ","https://www.facebook.com/SarasProduce","Sara's Produce","mo","37013 State Highway 25 South","canned preserved eggs fresh-vegetables honey","","farm","","-89.971274","36.527500","63863"
"Hermann","https://www.facebook.com/Schneider-Farms-162860030399928","Schneider Farms LLC","mo","1784 Doll Road","eggs poultry fowl red-meat non-poultry-meat","","farm","www.schneiderfarmsllc.com","-91.4205244","38.5912056","65041"
"Clever","https://www.facebook.com/Serendipityacresevans/","Serendipity Acres, LLC","mo","1068 S Metzletein Rd","bedding plants canned preserved crafts woodworking cut-flowers eggs fresh-fruits fresh-vegetables honey maple-products mushrooms soap body-care","","farm","","-93.4996849","37.0244265","65631"
"Platte City","http://www.facebook.com/?ref=tn_tnmn#%21/SerendipityFarmOrchard","Serendipity Farm & Orchard","mo","12780 Jantzen Ln","baked-goods canned preserved cut-flowers eggs fresh-fruits fresh-vegetables","","farm","","-94.845979","39.321550","64079"
"Gray Summit","https://www.facebook.com/pages/Seven-Gables-Farm/618425231566963?sk=timeline","Seven Gables Farm","mo","4487 Elder Road Post Office Box 216","bedding plants canned preserved crafts woodworking cut-flowers dry beans eggs fresh-fruits fresh-vegetables mushrooms nursery-stock wine spirits beer hard-cider","","farm","sevengablesfarm.com","-90.862958","38.492664","63089"
"Dittmer","www.facebook.com/StoneLeadyFarms","Stone-Leady Farms","mo","8725 N Horseshoe Rd","dairy products fresh-vegetables red-meat non-poultry-meat soap body-care","","farm","www.stoneleadyfarms.com","-90.7561350","38.1978360","63023"
"Rolla","https://www.facebook.com/TheBlueHillCo/","The Blue Hill Company, LLC","mo","19410 State Route O","baked-goods canned preserved coffee tea honey nuts soap body-care","","farm","www.thebluehillco.com","-91.743907","37.815275","65401"
"Eolia","","Thistle Hill Plantation","mo","21505 Hwy OO","crafts woodworking eggs juices ciders maple-products red-meat non-poultry-meat","","farm","thistlehillplantation.com","-96.690674","36.544949","63344"
"Forsyth","https://www.facebook.com/pages/Tri-Lakes-Orchards-LLC/279365858871273","Tri-Lakes Orchards","mo","15920 US highway 160","fresh-vegetables","","farm","www.accounting-taxpros.com","-93.032275","36.729878","65653"
"Hermann","","Wil farm","mo","1002 Highway 19","bedding plants cut-flowers eggs fresh-fruits fresh-vegetables","","farm","wilfarm.org","-91.468241","38.773117","65041"
"New Melle","https://www.facebook.com/PickingUpdate?ref=ts","Wind Ridge Farm","mo","3511 Hwy F","fresh-vegetables","HTTPS://www.twitter.com/Pickingupdate","farm","Http://www.windridgefarm.net","-90.878906","38.708905","63365"
"Arnold","https://www.facebook.com/arnoldfarmersmarket/?ref=settings","Arnold Farmers Market","mo","2400 Bradley Beach Road","organic baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee beans fruits pet food wild","ArnoldFarmMarket","market","https://www.arnoldmo.org/government/departments/parks-recreation/arnold-farmers-market/","-90.353093","38.453275","63010"
"Aurora","Aurora Local Farmers Market","Aurora Local Farmer's Market - Summer Market","mo","2031 S. Elliott Ave.","baked goods crafts flowers eggs herbs vegetables jams plants prepared-foods soap fruits wild","","market","","-93.7201867","36.9489080","65605"
"Belton ","https://www.facebook.com/BeltonMoFarmersMarket/","Belton Farmers Market","mo","Memorial Park","baked goods crafts flowers eggs vegetables honey jams maple soap fruits","","market","","-94.525252","38.808556","64012"
"Boonville","@BoonvilleMOFarmersMarket","Boonville Farmers Market Inc","mo","1931 Boone Village Shopping Center","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry soap fruits mushrooms","@boonfarmmarket","market","https://boonvillemofarmersmarket.weebly.com/","-92.741591","38.955643","65233"
"Cape Girardeau","https://www.facebook.com/CapeRiverfrontMarket","Cape Riverfront Market","mo","35 S. Spanish St.","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants prepared-foods soap trees coffee beans fruits mushrooms pet food","","market","http://www.downtowncapegirardeau.com/cape-riverfront-market/","-89.519874","37.302699","63701"
"Carrollton","https://www.facebook.com/CarrolltonFarmersMarket","Carrollton Farmers Market","mo","Carrollton Uptown Square","organic baked goods crafts eggs herbs vegetables honey jams plants prepared-foods fruits","","market","","-93.496941","39.358097","64633"
"Columbia","https://www.facebook.com/ColumbiaFarmersMarket","Columbia Farmers Market","mo","1769 West Ash Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees coffee beans fruits juices mushrooms wild","https://twitter.com/comofarmers","market","http://columbiafarmersmarket.org","-92.364624","38.958293","65203"
"DeSoto","https://www.facebook.com/cultivatingfoodandcommunity/","De Soto Farmers' Market","mo","520 N. Main Street","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap fruits","","market","http://www.gethealthydesoto.org","-90.552184","38.143961","63020"
"Joplin","https://www.facebook.com/JoplinEmpireMarket","Empire Market","mo","931 E 4th St","organic baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits mushrooms","https://twitter.com/TheEmpireMarket","market","https://downtownjoplin.com/joplin-empire-market/","-94.502691","37.087883","64801"
"Springfield","https://www.facebook.com/FMOZARKS/","Farmers Market of the Ozarks","mo","2144 E Republic Rd","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey meat nuts plants poultry prepared-foods soap wine coffee fruits grains juices mushrooms wild","https://twitter.com/FMOzarks","market","http://www.LoveYourFarmer.com","-93.255076","37.136365","65804"
"Ferguson","https://www.facebook.com/FergusonFarmersMarket/","Ferguson Farmers' Market","mo","Plaza 501, 501 S. Florissant Rd.","organic baked goods crafts flowers eggs herbs vegetables honey plants prepared-foods soap wine coffee fruits grains","","market","http://fergusonfarmersmarket.com/","-90.3027133","38.7375795","63135"
"Joplin","","Freeman Health System, West - Farmers Market","mo","1102 W 32nd Street","baked goods flowers eggs vegetables honey jams meat poultry fruits","","market","","-94.5268459","37.0526877","64801"
"Gladstone","https://www.facebook.com/pages/Gladstone-Farmers-Market/107406389284555?fref=ts","Gladstone Farmers' Market","mo","602 NE 70th Street","baked goods crafts flowers eggs herbs vegetables honey jams meat plants beans fruits","","market","http://www.gladstone.mo.us/farmersmarket/","-94.5730016","39.2214548","64118"
"Hillsboro","","Hillsboro Farmers Market","mo","5137 Glade Chapel Road","baked goods vegetables honey jams meat plants poultry soap trees fruits juices mushrooms","","market","http://www.kressfarm.org","-90.566655","38.232278","63050"
"Holden","https://www.facebook.com/holdenmarket","Holden MO Farmer's Market","mo","101 S Market St.","baked goods crafts vegetables jams plants prepared-foods soap fruits pet food wild","","market","","-93.9908869","38.7186566","64040"
"Independence ","","INDEPENDENCE UPTOWN MARKET","mo","211 W. Truman Rd.","baked goods crafts flowers eggs vegetables honey jams meat nuts plants soap fruits","","market","http://independenceuptownmarket.com","-94.418179","39.093845","64050"
"Jackson ","Jackson Farmers Market","Jackson (MO) Farmers Market","mo","252 E. Jackson Blvd.","baked goods crafts eggs herbs vegetables honey jams maple nuts plants soap fruits","","market","","-89.6659726","37.3778137","63755"
"Kirksville","Kirksville Kiwanis Farmers' Market","Kirksville Kiwanis Farmers' Market","mo","100 North Elson Street","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees fruits juices","","market","","-92.584293","40.195114","63501"
"Seymour","https://www.facebook.com/PleasantValleyFamilyFarm/","Little Farm Store Market","mo","520 Lucky Road","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap coffee fruits mushrooms","","market","","-92.680159","37.118045","65746"
"Louisiana ","Louisiana Community Betterment Farmers Market","Louisiana Community Betterment Farmer's Market","mo","Sunset Park, Georgia Street","baked goods crafts flowers eggs herbs vegetables honey jams maple nuts plants prepared-foods soap fruits juices","","market","","-91.062659","39.441188","63353"
"University City","https://www.facebook.com/Midtown-Farmers-Market-655879797806495/","Midtown Farmers Market","mo","6655 Delmar Blvd, Back Lot","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food wild","https://twitter.com/MidtownFmsMkt","market","http://www.midwestfarmersmarkets.org/markets/midtown-farmers-market/","-90.307251","38.656378","63130"
"Downtown Neosho","https://www.facebook.com/NeoshoFarmersMarket","Neosho Farmers Market","mo","Spring & Jefferson St","baked goods cheese crafts flowers eggs herbs vegetables honey meat plants poultry prepared-foods soap trees coffee fruits juices","","market","http://neoshofarmersmarket@gmail.com","-94.370028","36.870009","64850"
"Parkville","https://www.facebook.com/pages/Parkville-Farmers-Market","Parkville Farmers' Market","mo","English Landing Park, off Hwy 9 in Parkville MO","baked goods crafts flowers eggs herbs vegetables honey jams meat plants prepared-foods soap coffee fruits wild","","market","http://www.parkvillefarmersmarket.com","-94.683086","39.187828",""
"Rogersville","https://www.facebook.com/rogersvillefriendsofthepark/","Rogersville Farmer's Market","mo","270 County Line Road","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food","","market","","-93.066381","37.115153","65741"
"Sedalia, MO","https://www.facebook.com/SedaliaFarmersMarket/","Sedalia Area Farmers' Market","mo","2233 W 16th St","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee beans fruits grains juices mushrooms pet food wild","","market","http://www.sedaliaareafarmersmarket.com/","-93.255481","38.698011","65301"
"St. Joseph ","Southside Junction Farmers Market","South St. Joseph Farmers Market at the Junction","mo","Lake & Illinois Avenues","baked goods crafts flowers eggs herbs vegetables honey jams nuts plants prepared-foods soap fruits juices mushrooms pet food wild","","market","","-94.865955","39.718654","64504"
"Nevada","Nevada Vernon County Farmers Market","Vernon County Farmers Market","mo","PO Box 873","baked goods flowers eggs herbs vegetables honey jams meat plants poultry soap fruits pet food","","market","","-94.340102","37.843772","64772"
"West Plains","www.facebook.com/WestPlainsAreaFarmersMarket/","West Plains Area Farmers' Market","mo","1380 Bill Virdon Blvd.","organic baked goods crafts eggs herbs vegetables honey jams plants poultry soap fruits","","market","","-91.835774","36.723987","65775"
