Name,MetroArea,Description,Address,Latitude,Longitude,Website,Phone,Delivery
Wing Zone,Atlanta,"Dinner,Late Night,Wings","549 8th St NW, Atlanta",33.7798212,-84.4053428,https://www.grubhub.com/restaurant/wing-zone-549-8th-st-nw-atlanta/337273,(404) 400-7791,checked
Wingnuts,Atlanta,"Dessert,Dinner,Gyro,Hamburgers,Lunch,Lunch Specials,Sandwiches","768 Marietta St NW, Atlanta",33.7730832,-84.4040112,https://www.grubhub.com/restaurant/wingnuts-768-marietta-st-nw-atlanta/259023,(678) 846-3579,checked
Wings & Things,Atlanta,"American,Breakfast,Chicken,Fast Food,Wings","567 Courtland St NE, Atlanta",33.770061,-84.383841,https://www.grubhub.com/restaurant/wings--things-567-courtland-st-ne-atlanta/1419529,,checked
Wisteria,Atlanta,"American,Dessert,Dinner,Gluten-Free,Salads,Soup","471 North Highland Avenue Northeast, Atlanta",33.7668183,-84.3528288,https://www.grubhub.com/restaurant/wisteria-471-north-highland-avenue-northeast-atlanta/1720628,(404) 525-3363,checked
Wonderkid,Atlanta,"Breakfast,Coffee and Tea,Diner,Hamburgers,Ice Cream,Salads,Sandwiches","777 Memorial Dr SE, Atlanta",33.7463381,-84.3618801,https://www.grubhub.com/restaurant/wonderkid-777-memorial-dr-se-atlanta/2011409,(404) 331-0909,checked
Woods Chapel,Atlanta,,"85 Georgia Ave SE, Atlanta, GA 30312, USA",33.7365629,-84.3849847,http://woodschapelbbq.com/,(404) 522-3000,checked
Woodys CheeseSteaks,Atlanta,"Cheesesteaks,Dessert,Dinner,Lunch Specials,Shakes","981 Monroe Dr NE, Atlanta",33.7809418,-84.3687241,https://www.grubhub.com/restaurant/woodys-cheesesteaks-981-monroe-dr-ne-atlanta/392029,(404) 876-1939,checked
Woofs Sports Bar,Atlanta,Take out Food & Alcohol,494 Plasters Ave STE 200 Atlanta GA 30324,33.8115859,-84.3726459,www.woofsatlanta.com,(404) 869-9422,
Wrecking Bar,Atlanta,,"292 Moreland Ave NE, Atlanta, GA 30307, USA",33.762327,-84.3497478,http://www.wreckingbarbrewpub.com/,(404) 221-2600,
Xocolatl Chocolate,Atlanta,,"99 Krog St NE, Atlanta, GA 30307, USA",33.7567769,-84.3639806,http://www.xocolatlchocolate.com/,(404) 604-9642,
YEAH! Burger,Atlanta,,"1168 Howell Mill Rd E, Atlanta, GA 30318, USA",33.7852776,-84.4120529,http://www.yeahburger.com/,(404) 496-4393,checked
Yumbii,Atlanta,,"1927 Peachtree Rd, Atlanta, GA 30309, USA",33.8147824,-84.3917592,http://www.yumbii.com/,(404) 975-3444,checked
Zesto,Atlanta,"Chicken,Frozen Yogurt,Hamburgers,Ice Cream,Sandwiches,Wings","377 Moreland Avenue Northeast, Atlanta",33.7647257,-84.3489262,https://www.grubhub.com/restaurant/zesto-377-moreland-avenue-northeast-atlanta/1330087,,checked
Zesto's,Atlanta,"Breakfast,Dessert,Fast Food,Ice Cream,Lunch","1181 United Avenue Southeast, Atlanta",33.72386,-84.3497478,https://www.grubhub.com/restaurant/zestos-1181-united-avenue-southeast-atlanta/1489910,,checked
