"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Willow Spring","https://www.facebook.com/pages/Adams-Vineyard-And-Winery/157209567677328","Adams Vineyards","nc","3390 John Adams Road","canned preserved fresh-fruits wine spirits beer hard-cider","","farm","marketing@adamsvineyards.com","-78.676316","35.583117","27592"
"Stanley","","Apple Orchard Farm","nc","640 Mariposa Road","eggs honey red-meat non-poultry-meat","","farm","appleorchardfarmnc.com","-81.0885170","35.3848569","28164"
"Julian","Barn Door Nursery and Produce","Barn Door Nursery and Produce","nc","6709 Liberty Road","bedding plants herbs fresh-fruits fresh-vegetables honey nursery-stock wild-harvested forest-products","","farm","","-79.6526990","35.9050400","27283"
"Greensboro","https://www.facebook.com/pages/Bernies-Berries/102612806495165","Bernies Berries and Produce","nc","6126 Jonquil Drive","fresh-fruits fresh-vegetables honey","","farm","Bernies Berries. com","-79.880202","35.958562","27407"
"Norwood","","Berry Busy Farm LLC","nc","8796 Cottonville Road","canned preserved fresh-fruits fresh-vegetables honey","","farm","","-80.1803630","35.2200460","28128"
"Sherrills Ford","","BirdBrain Ostrich Ranch Inc.","nc","6691 Little Mountain Road","crafts woodworking eggs poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.birdbrainranch.com","-81.030019","35.595735","28673"
"Gibconville","https://www.facebook.com/pages/Blueberry-Thrill-Farm/553052434714755","Blueberry Thrill Farm","nc","6938 Eaglesfield Rd","cut-flowers","","farm","www.blueberrythrillfarm.com ","-79.578009","36.140093","27249"
"Germanton","https://www.facebook.com/BuffaloCreekFarmAndCreameryLLC","Buffalo Creek Farm and Creamery, LLC","nc","3241 Buffalo Creek Farm Road","canned preserved crafts woodworking dairy products eggs herbs honey juices ciders mushrooms nuts red-meat non-poultry-meat soap body-care","https://twitter.com/bcfarmcreamery","farm","http://www.buffalocreekfarmandcreamery.com","-80.237223","36.256532","27019"
"Pittsboro ","BUSY BEE FARM Pittsboro nc","Busy Bee Farm","nc","1092 Dewitt Smith Rd.","fresh-vegetables honey","","farm","chathamcountybeeman@yahoo.com","-79.276152","35.654036","27312"
"Burlington","https://www.facebook.com/pages/Buttermilk-Creek-Farm/116714891672770","Buttermilk Creek Farm","nc","1905 Gwyn Road","fresh-fruits","","farm","www.buttermilkcreek.net","-79.4616800","36.2079770","27217"
"cedar Grove","https://www.facebook.com/CaptainJohnSPopesFarm","Captain John's Lamb LLC","nc","6909 Efland-Cedar Grove Rd","","","farm","http://www.dorperscedargrovenc.com/","-79.1657420","36.1987310",""
"Salisbury","","Cauble Creek Vineyard","nc","700 Cauble Farm Road","fresh-fruits juices ciders nuts soap body-care wine spirits beer hard-cider","","farm","www.caublecreekvineyard.com","-80.574481","35.663271","28147"
"Liberty","","Cedar View Farm","nc","7466 Richland Church Road","fresh-fruits fresh-vegetables honey","","farm","7466 Richland Ch. RD.","-79.550016","35.897453","27298"
"Pittsboro","Cohen Farm","Cohen Farm","nc","688 Van Thomas Rd","dry beans eggs","","farm","www.cohenfarm.com","-79.327858","35.826227","27312"
"Maple","www.facebook.com/coinjockcreek","Coinjock Creek Farms","nc","194 Maple Road","eggs fresh-fruits fresh-vegetables","www.twitter.com/coinjockcreek","farm","www.coinjockcreek.com/","-76.011026","36.411586","27956"
"Selma","Creekside Farm","Creekside Farm","nc","300 Pine Tree Road","canned preserved fresh-fruits fresh-vegetables honey juices ciders","","farm","www.creeksidefarmberries.com","-78.2991790","35.6856420","27576"
"Lowgap ","https://www.facebook.com/Davis-Boxwood-Daylily-Nursery","Davis Boxwood & Daylily Nursery","nc","136 Sunset Ridge Trail","nursery-stock","","farm","http://davisdaylilynursery.com","-80.874308","36.525269","27024"
"Reidsville,","","Devil Dog Orchard","nc","771 Hwy 150","fresh-fruits","","farm","","-79.603397","36.260555","27320"
"Monroe","","Flag Branch Farm","nc","","poultry fowl red-meat non-poultry-meat","","farm","","-80.550290","34.988821",""
"Whitsett","","Foust Family Farms","nc","3625 Old Julian Rd","bedding plants crafts woodworking eggs herbs fresh-fruits fresh-vegetables honey nuts","","farm","www.FoustFamilyFarms.com","-79.624879","36.000752","27377"
"Tabor City","","Fowler Farms Fresh Produce","nc","669 Wright Road","crafts woodworking cut-flowers eggs fresh-fruits fresh-vegetables nuts","","farm","","-78.8084934","34.0945770","28463"
"Iron Station","Gilcrest Natural Farm","Gilcrest Natural Far","nc","1164 Lowes Lane","fresh-vegetables pet-food poultry fowl red-meat non-poultry-meat","","farm","www.gilcrestnc.com","-81.0667409","35.4384950","28080"
"Hendersonville","","Grandads apples","nc","2951 chimney rock rd","baked-goods canned preserved coffee tea fresh-fruits fresh-vegetables honey juices ciders maple-products","","farm","Www.grandadsapples.com","-82.4122390","35.3648170","28792"
"Mill Spring","","Green River Farm Millspring","nc","10103 Highway 108 E","fresh-fruits","","farm","","-82.075981","35.325402","28756"
"Gibsonville","https://www.facebook.com/pages/Grove-Winery-Vineyards/54085131096","Grove Winery","nc","7360 Brooks Bridge Rd","canned preserved fresh-fruits fresh-vegetables wine spirits beer hard-cider","https://www.twitter.com/GroveWinery","farm","GroveWinery.com ","-79.554995","36.218335","27249"
"Roanoke Rapids","https://www.facebook.com/pages/Happy-Acres-Farm/227602303939750","Happy Acres Farm","nc","210 Wright Rd.","fresh-fruits nursery-stock","","farm","http://www.happyacresfarm.net","-77.775615","36.393834","27870"
"Red Springs ","https://www.facebook.com/HawkeyeIndianCulturalCenterRedSpringsNC","Hawkeye Farms","nc","","herbs fresh-fruits fresh-vegetables","","farm","http://hawkeyeindianculturalcenter.com","-79.206190","34.895259",""
"Vale","","Helms Christmas Tree Farm","nc","6345 Christmas Tree Ln.","fresh-fruits","","farm","www.HelmsChristmasTreeFarm","-81.417835","35.514165","28168"
"Durham","https://www.facebook.com/HerndonHillsFarm","Herndon Hills Farm","nc","7110 Massey Chapel Road (Barbee Road)","fresh-fruits","","farm","","-78.932214","35.900638","27713"
"Angier","https://www.facebook.com/intheoryfarm","In Theory Farm","nc","","dairy products eggs pet-food poultry fowl red-meat non-poultry-meat soap body-care","","farm","http://www.intheoryfarm.com/","-78.716179","35.512589","27501"
"Raleigh","https://www.facebook.com/InterFaithFoodShuttle","Inter-Faith Food Shuttle Tryon Road Farm Stand","nc","4505 Tryon Road","cut-flowers eggs herbs fresh-vegetables","https://twitter.com/FoodShuttle","farm","http://foodshuttle.org/","-78.715832","35.748489","27606"
"Granite Falls","https://www.facebook.com/pages/Johnny-Wilson-farm/205491109522790","Johnny Wilson Farm LLC","nc","2547 Dry Ponds Rd","eggs honey","","farm","johnnywilsonfarm.com","-81.493406","35.799054","28630"
"Carthage","https://www.facebook.com/johnsonfamilyproduceandgeneralstore","Johnson Family Produce and General Store","nc","407 US Hwy 15 501","baked-goods canned preserved coffee tea dairy products dry beans eggs fresh-fruits fresh-vegetables grains flour honey juices ciders nuts poultry fowl prepared-foods red-meat non-poultry-meat soap body-care","","farm","johnsonfamilyproduce.com","-79.288952","35.377614","28327"
"Hendersonville","https://www.facebook.com/pages/Justus-Orchard/119052544801944","Justus Orchard","nc","187 Garren Road","baked-goods canned preserved coffee tea cut-flowers fresh-fruits fresh-vegetables honey juices ciders prepared-foods soap body-care","","farm","www.justusorchard.com","-82.380306","35.397792","28792"
"Carthage ","https://www.facebook.com/pages/Karefree-Produce","Karefree Produce","nc","4680 US HWY 15-501","baked-goods bedding plants canned preserved crafts woodworking eggs fresh-fruits fresh-vegetables honey maple-products nursery-stock nuts poultry fowl prepared-foods","","farm","www.karefreeproduce.com","-79.4117750","35.3219800","28327"
"Elizabethtown","","Lu Mil Vineyard","nc","438 Suggs-Taylor Road","","","farm","","-78.713877","34.668223","28337"
"Shelby ","Martins' Charolais Farm","Martins' Charolais Farm","nc","4408 Fallston Rd","","","farm","","-81.498988","35.420490","28150"
"Albemarle ","","Muddy Boots Farms","nc","20750 NC 73 Hwy","","","farm","www.muddybootsfarms.com","-80.3184642","35.3816927","28001"
"Pollocksville","Parkerfarm1@hotmail.com","Parker Farm","nc","230 Goshen Rd","","","farm","","-77.2373731","35.0129475","28573"
