STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
51,775,51775,Salem,Salem city,-80.0552407,37.2853329,Virginia,VA
51,121,51121,Montgomery,Montgomery County,-80.3877913,37.1755344,Virginia,VA
51,735,51735,Poquoson,Poquoson city,-76.3035337,37.1283599,Virginia,VA
51,095,51095,James City,James City County,-76.7778878,37.3248367,Virginia,VA
51,179,51179,Stafford,Stafford County,-77.4513342,38.4132608,Virginia,VA
51,181,51181,Surry,Surry County,-76.8801717,37.1197611,Virginia,VA
51,085,51085,Hanover,Hanover County,-77.4913168,37.7602149,Virginia,VA
51,167,51167,Russell,Russell County,-82.0959342,36.9334198,Virginia,VA
51,089,51089,Henry,Henry County,-79.7592313,36.7814785,Virginia,VA
51,510,51510,Alexandria,Alexandria city,-77.0836695,38.8192511,Virginia,VA
51,540,51540,Charlottesville,Charlottesville city,-78.4853806,38.0376579,Virginia,VA
51,097,51097,King and Queen,King and Queen County,-76.9055814,37.7177719,Virginia,VA
51,820,51820,Waynesboro,Waynesboro city,-78.9014197,38.0671571,Virginia,VA
51,063,51063,Floyd,Floyd County,-80.3502662,36.9314331,Virginia,VA
51,119,51119,Middlesex,Middlesex County,-76.5280819,37.6069753,Virginia,VA
51,595,51595,Emporia,Emporia city,-77.5359753,36.696182,Virginia,VA
51,157,51157,Rappahannock,Rappahannock County,-78.1688241,38.6845215,Virginia,VA
51,009,51009,Amherst,Amherst County,-79.1546672,37.6293036,Virginia,VA
51,580,51580,Covington,Covington city,-79.9854337,37.7810603,Virginia,VA
51,057,51057,Essex,Essex County,-76.9418713,37.9394802,Virginia,VA
51,027,51027,Buchanan,Buchanan County,-82.0381508,37.2681198,Virginia,VA
51,005,51005,Alleghany,Alleghany County,-80.008669,37.7879048,Virginia,VA
51,133,51133,Northumberland,Northumberland County,-76.3796872,37.8569736,Virginia,VA
51,045,51045,Craig,Craig County,-80.2310507,37.4736031,Virginia,VA
51,029,51029,Buckingham,Buckingham County,-78.5291687,37.573928,Virginia,VA
51,073,51073,Gloucester,Gloucester County,-76.5235051,37.4035413,Virginia,VA
51,760,51760,Richmond,Richmond city,-77.4760085,37.531399,Virginia,VA
51,145,51145,Powhatan,Powhatan County,-77.9128553,37.5494041,Virginia,VA
51,610,51610,Falls Church,Falls Church city,-77.1756027,38.884722,Virginia,VA
51,075,51075,Goochland,Goochland County,-77.9176263,37.7188141,Virginia,VA
51,137,51137,Orange,Orange County,-78.0096224,38.250193,Virginia,VA
51,079,51079,Greene,Greene County,-78.4701629,38.2979805,Virginia,VA
51,141,51141,Patrick,Patrick County,-80.286413,36.6671385,Virginia,VA
51,101,51101,King William,King William County,-77.0910539,37.7082604,Virginia,VA
51,113,51113,Madison,Madison County,-78.2769614,38.4120586,Virginia,VA
51,111,51111,Lunenburg,Lunenburg County,-78.2405281,36.9455547,Virginia,VA
51,770,51770,Roanoke,Roanoke city,-79.9581739,37.278458,Virginia,VA
51,550,51550,Chesapeake,Chesapeake city,-76.3017884,36.6793761,Virginia,VA
51,037,51037,Charlotte,Charlotte County,-78.6585682,37.0090421,Virginia,VA
51,093,51093,Isle of Wight,Isle of Wight County,-76.7075688,36.9014184,Virginia,VA
51,061,51061,Fauquier,Fauquier County,-77.8215005,38.7440956,Virginia,VA
51,750,51750,Radford,Radford city,-80.5591473,37.1201194,Virginia,VA
51,600,51600,Fairfax,Fairfax city,-77.2990252,38.8531833,Virginia,VA
51,087,51087,Henrico,Henrico County,-77.6519216,37.6312689,Virginia,VA
51,620,51620,Franklin,Franklin city,-76.9413956,36.6840142,Virginia,VA
51,660,51660,Harrisonburg,Harrisonburg city,-78.8733028,38.4362547,Virginia,VA
51,530,51530,Buena Vista,Buena Vista city,-79.3581337,37.7293448,Virginia,VA
51,067,51067,Franklin,Franklin County,-79.8827149,36.9911862,Virginia,VA
51,127,51127,New Kent,New Kent County,-76.9993262,37.510158,Virginia,VA
51,019,51019,Bedford,Bedford County,-79.5272234,37.3122568,Virginia,VA
51,077,51077,Grayson,Grayson County,-81.215324,36.6522288,Virginia,VA
51,143,51143,Pittsylvania,Pittsylvania County,-79.3985019,36.8217206,Virginia,VA
51,071,51071,Giles,Giles County,-80.698321000000007,37.3180719,Virginia,VA
51,197,51197,Wythe,Wythe County,-81.0830007,36.8998674,Virginia,VA
51,153,51153,Prince William,Prince William County,-77.4795791,38.7011187,Virginia,VA
51,169,51169,Scott,Scott County,-82.6136238,36.7127756,Virginia,VA
51,036,51036,Charles City,Charles City County,-77.05417,37.3610537,Virginia,VA
51,685,51685,Manassas Park,Manassas Park city,-77.448767,38.7689451,Virginia,VA
51,013,51013,Arlington,Arlington County,-77.1007034,38.8783374,Virginia,VA
51,035,51035,Carroll,Carroll County,-80.7278307,36.7319632,Virginia,VA
51,700,51700,Newport News,Newport News city,-76.5219802,37.0761357,Virginia,VA
51,017,51017,Bath,Bath County,-79.7312032,38.0683679,Virginia,VA
51,840,51840,Winchester,Winchester city,-78.1763562,39.1738688,Virginia,VA
51,183,51183,Sussex,Sussex County,-77.2597319,36.9266454,Virginia,VA
51,049,51049,Cumberland,Cumberland County,-78.2528364,37.5201891,Virginia,VA
51,173,51173,Smyth,Smyth County,-81.5397861,36.8423183,Virginia,VA
51,191,51191,Washington,Washington County,-81.9503218,36.7478138,Virginia,VA
51,161,51161,Roanoke,Roanoke County,-79.9439958,37.3435877,Virginia,VA
51,015,51015,Augusta,Augusta County,-79.1475571,38.1719106,Virginia,VA
51,590,51590,Danville,Danville city,-79.4080707,36.5833337,Virginia,VA
51,670,51670,Hopewell,Hopewell city,-77.2989443,37.2910098,Virginia,VA
51,083,51083,Halifax,Halifax County,-78.9396142,36.766461,Virginia,VA
51,740,51740,Portsmouth,Portsmouth city,-76.3569725,36.8593388,Virginia,VA
51,171,51171,Shenandoah,Shenandoah County,-78.5739867,38.856204,Virginia,VA
51,678,51678,Lexington,Lexington city,-79.4443196,37.7823316,Virginia,VA
51,001,51001,Accomack,Accomack County,-75.7578073,37.7659435,Virginia,VA
51,003,51003,Albemarle,Albemarle County,-78.5535056,38.0241841,Virginia,VA
51,043,51043,Clarke,Clarke County,-77.9907479,39.1153068,Virginia,VA
51,081,51081,Greensville,Greensville County,-77.5602774,36.6803363,Virginia,VA
51,053,51053,Dinwiddie,Dinwiddie County,-77.6354922,37.0734984,Virginia,VA
51,710,51710,Norfolk,Norfolk city,-76.2446413,36.9230149,Virginia,VA
51,155,51155,Pulaski,Pulaski County,-80.7134439,37.0633853,Virginia,VA
51,051,51051,Dickenson,Dickenson County,-82.3492199,37.1367011,Virginia,VA
51,007,51007,Amelia,Amelia County,-77.9774619,37.3319271,Virginia,VA
51,520,51520,Bristol,Bristol city,-82.1575641,36.6169541,Virginia,VA
51,023,51023,Botetourt,Botetourt County,-79.7975457,37.5654822,Virginia,VA
51,720,51720,Norton,Norton city,-82.625996,36.9315489,Virginia,VA
51,790,51790,Staunton,Staunton city,-79.0618761,38.1579778,Virginia,VA
51,830,51830,Williamsburg,Williamsburg city,-76.7081925,37.269481,Virginia,VA
51,139,51139,Page,Page County,-78.4918718,38.6232085,Virginia,VA
51,193,51193,Westmoreland,Westmoreland County,-76.8039326,38.109311,Virginia,VA
51,163,51163,Rockbridge,Rockbridge County,-79.4477537,37.8145174,Virginia,VA
51,125,51125,Nelson,Nelson County,-78.8834397,37.7890795,Virginia,VA
51,135,51135,Nottoway,Nottoway County,-78.0538655,37.1411668,Virginia,VA
51,690,51690,Martinsville,Martinsville city,-79.8636475,36.6835269,Virginia,VA
51,011,51011,Appomattox,Appomattox County,-78.8109404,37.3707253,Virginia,VA
51,065,51065,Fluvanna,Fluvanna County,-78.2834938,37.830584,Virginia,VA
51,195,51195,Wise,Wise County,-82.6215601,36.9745607,Virginia,VA
51,630,51630,Fredericksburg,Fredericksburg city,-77.4866583,38.2992718,Virginia,VA
51,115,51115,Mathews,Mathews County,-76.2688078,37.4253479,Virginia,VA
51,099,51099,King George,King George County,-77.1626355,38.2771799,Virginia,VA
51,147,51147,Prince Edward,Prince Edward County,-78.4329574,37.2248813,Virginia,VA
51,640,51640,Galax,Galax city,-80.9143083,36.6656397,Virginia,VA
51,031,51031,Campbell,Campbell County,-79.0954282,37.2101515,Virginia,VA
51,680,51680,Lynchburg,Lynchburg city,-79.1954582,37.3990161,Virginia,VA
51,109,51109,Louisa,Louisa County,-77.959795,37.9727041,Virginia,VA
51,021,51021,Bland,Bland County,-81.1258532,37.1306124,Virginia,VA
51,730,51730,Petersburg,Petersburg city,-77.3923681,37.2047302,Virginia,VA
51,175,51175,Southampton,Southampton County,-77.1038135,36.7200678,Virginia,VA
51,800,51800,Suffolk,Suffolk city,-76.6347808,36.6971573,Virginia,VA
51,059,51059,Fairfax,Fairfax County,-77.2732524,38.8295203,Virginia,VA
51,105,51105,Lee,Lee County,-83.1301117,36.7017206,Virginia,VA
51,185,51185,Tazewell,Tazewell County,-81.5629237,37.1253949,Virginia,VA
51,107,51107,Loudoun,Loudoun County,-77.6388976,39.0812,Virginia,VA
51,199,51199,York,York County,-76.5616481,37.2190813,Virginia,VA
