	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	48	999	Statewide	11	Cotton ginning	48	115111	52.95	44.40000000000001	2630.7	326.6	16718.2	49.4
1	48	999	Statewide	11	Crop harvesting, primarily by machine	48	115113	40.4	0.0	86.0	33.8	1872.4	27.4
2	48	999	Statewide	11	Farm labor contractors and crew leaders	48	115115	49.35	12.6	592.1999999999998	221.2	4633.2	33.6
3	48	999	Statewide	11	Farm management services	48	115116	38.8	14.8	82.4	85.4	4766.6	28.4
4	48	999	Statewide	11	Finfish fishing	48	114111	15.2	1.0	159.4	8.6	551.0	13.2
5	48	999	Statewide	11	Forest nurseries and gathering of forest products	48	113210	5.0	0.0	0.0	0.0	0.0	1.8
6	48	999	Statewide	11	Hunting and trapping	48	114210	62.66666666666667	10.6	859.6	98.8	5397.4	49.4
7	48	999	Statewide	11	Logging	48	113310	207.35	892.5999999999998	43845.8	1181.8	48818.0	192.0
8	48	999	Statewide	11	Postharvest crop activities (except cotton ginning)	48	115114	83.93333333333334	1053.6	28950.4	2273.8	71384.6	71.8
9	48	999	Statewide	11	Shellfish fishing	48	114112	60.68333333333334	61.55	2943.4500000000007	65.8	4606.0	55.6
10	48	999	Statewide	11	Soil preparation, planting, and cultivating	48	115112	213.98333333333335	276.79999999999995	14155.600000000002	1050.4	42156.0	190.6
11	48	999	Statewide	11	Support activities for animal production	48	115210	304.0999999999999	506.00000000000006	18718.800000000007	1295.6	49724.6	282.4
12	48	999	Statewide	11	Support activities for forestry	48	115310	54.8	47.4	2961.600000000001	193.8	7300.4	44.4
13	48	999	Statewide	11	Timber tract operations	48	113110	18.6	1.2	19.0	63.6	2779.8	14.4
14	48	999	Statewide	21	All other nonmetallic mineral mining	48	212399	17.8	0.0	0.0	48.0	4982.6	12.8
15	48	999	Statewide	21	Anthracite mining	48	212113	1.0	0.0	0.0	0.0	0.0	1.0
16	48	999	Statewide	21	Bituminous coal and lignite surface mining	48	212111	24.6	0.0	0.0	2285.0	190391.8	20.0
17	48	999	Statewide	21	Bituminous coal underground mining	48	212112	6.75	0.0	0.0	3.2	280.6	4.2
18	48	999	Statewide	21	Clay and ceramic and refractory minerals mining	48	212325	11.0	48.6	2873.4	89.0	3874.2	8.4
19	48	999	Statewide	21	Construction sand and gravel mining	48	212321	169.45000000000005	1040.4	55857.80000000001	2197.2	112254.8	156.2
20	48	999	Statewide	21	Crude petroleum and natural gas extraction	48	211111	3044.8833333333337	41159.15	6336796.300000002	51427.6	7496090.8	3069.4
21	48	999	Statewide	21	Crushed and broken granite mining and quarrying	48	212313	8.4	0.0	0.0	27.2	1092.4	5.8
22	48	999	Statewide	21	Crushed and broken limestone mining and quarrying	48	212312	85.4	551.2	31166.2	1781.8	97808.6	79.8
23	48	999	Statewide	21	Dimension stone mining and quarrying	48	212311	43.86666666666666	358.4000000000001	14244.4	638.0	24710.4	35.6
24	48	999	Statewide	21	Drilling oil and gas wells	48	213111	773.1833333333333	26716.35000000001	2731795.0999999987	41495.4	3795416.0	752.8
25	48	999	Statewide	21	Gold ore mining	48	212221	3.0	0.0	0.0	0.0	0.0	1.2
26	48	999	Statewide	21	Industrial sand mining	48	212322	25.0	321.0	18015.0	884.2	50337.8	22.4
27	48	999	Statewide	21	Iron ore mining	48	212210	3.0	0.0	0.0	0.0	737.0	2.2
28	48	999	Statewide	21	Kaolin and ball clay mining	48	212324	4.0	0.0	0.0	31.8	2424.4	2.8
29	48	999	Statewide	21	Lead ore and zinc ore mining	48	212231	1.0	0.0	0.0	0.0	0.0	1.0
30	48	999	Statewide	21	Natural gas liquid extraction	48	211112	162.98333333333338	584.2	62667.2	3015.0	301481.2	136.6
31	48	999	Statewide	21	Other chemical and fertilizer mineral mining	48	212393	5.8	0.0	0.0	0.0	743.2	3.2
32	48	999	Statewide	21	Other crushed and broken stone mining and quarrying	48	212319	37.6	0.0	0.0	231.4	15349.2	31.2
33	48	999	Statewide	21	Phosphate rock mining	48	212392	1.0	0.0	0.0	0.0	0.0	1.0
34	48	999	Statewide	21	Potash, soda, and borate mineral mining	48	212391	3.6	0.0	0.0	0.0	0.0	3.4
35	48	999	Statewide	21	Silver ore mining	48	212222	1.0	0.0	0.0	0.0	0.0	1.0
36	48	999	Statewide	21	Support activities for coal mining	48	213113	36.55	49.8	4107.2	223.8	15332.0	22.0
37	48	999	Statewide	21	Support activities for metal mining	48	213114	9.0	0.0	0.0	92.8	5872.4	7.0
38	48	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	48	213115	24.8	0.0	0.0	116.6	6151.6	16.0
39	48	999	Statewide	21	Support activities for oil and gas operations	48	213112	4147.6500000000015	96472.6	7641772.4	127040.8	10901000.2	4164.6
40	48	999	Statewide	21	Uranium-radium-vanadium ore mining	48	212291	6.6	0.0	210.4	84.0	3734.2	6.6
41	48	999	Statewide	22	Biomass electric power generation	48	221117	13.3	3.6	347.8	29.8	2903.0	8.0
42	48	999	Statewide	22	Electric bulk power transmission and control	48	221121	43.8	128.8	23504.2	1643.4	173984.4	39.8
