	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	48	999	Statewide	11	Cotton ginning	48	115111	52.949999999999996	44.400000000000006	2630.7
1	48	999	Statewide	11	Crop harvesting, primarily by machine	48	115113	40.4	0.0	86.0
2	48	999	Statewide	11	Farm labor contractors and crew leaders	48	115115	49.349999999999994	12.6	592.1999999999999
3	48	999	Statewide	11	Farm management services	48	115116	38.8	14.8	82.4
4	48	999	Statewide	11	Finfish fishing	48	114111	15.2	1.0	159.4
5	48	999	Statewide	11	Forest nurseries and gathering of forest products	48	113210	5.0	0.0	0.0
6	48	999	Statewide	11	Hunting and trapping	48	114210	62.66666666666667	10.6	859.6
7	48	999	Statewide	11	Logging	48	113310	207.35	892.5999999999999	43845.799999999996
8	48	999	Statewide	11	Postharvest crop activities (except cotton ginning)	48	115114	83.93333333333334	1053.6000000000001	28950.4
9	48	999	Statewide	11	Shellfish fishing	48	114112	60.68333333333334	61.55	2943.4500000000003
10	48	999	Statewide	11	Soil preparation, planting, and cultivating	48	115112	213.98333333333338	276.79999999999995	14155.600000000002
11	48	999	Statewide	11	Support activities for animal production	48	115210	304.0999999999999	506.00000000000006	18718.800000000003
12	48	999	Statewide	11	Support activities for forestry	48	115310	54.8	47.4	2961.6000000000004
13	48	999	Statewide	11	Timber tract operations	48	113110	18.599999999999998	1.2	19.0
14	48	999	Statewide	21	All other nonmetallic mineral mining	48	212399	17.8	0.0	0.0
15	48	999	Statewide	21	Anthracite mining	48	212113	1.0	0.0	0.0
16	48	999	Statewide	21	Bituminous coal and lignite surface mining	48	212111	24.6	0.0	0.0
17	48	999	Statewide	21	Bituminous coal underground mining	48	212112	6.75	0.0	0.0
18	48	999	Statewide	21	Clay and ceramic and refractory minerals mining	48	212325	11.0	48.6	2873.4
19	48	999	Statewide	21	Construction sand and gravel mining	48	212321	169.45000000000002	1040.4	55857.80000000001
20	48	999	Statewide	21	Crude petroleum and natural gas extraction	48	211111	3044.883333333334	41159.149999999994	6336796.300000001
21	48	999	Statewide	21	Crushed and broken granite mining and quarrying	48	212313	8.4	0.0	0.0
22	48	999	Statewide	21	Crushed and broken limestone mining and quarrying	48	212312	85.4	551.2	31166.2
23	48	999	Statewide	21	Dimension stone mining and quarrying	48	212311	43.86666666666666	358.40000000000003	14244.400000000001
24	48	999	Statewide	21	Drilling oil and gas wells	48	213111	773.1833333333332	26716.350000000006	2731795.0999999987
25	48	999	Statewide	21	Gold ore mining	48	212221	3.0	0.0	0.0
26	48	999	Statewide	21	Industrial sand mining	48	212322	25.0	321.0	18015.0
27	48	999	Statewide	21	Iron ore mining	48	212210	3.0	0.0	0.0
28	48	999	Statewide	21	Kaolin and ball clay mining	48	212324	4.0	0.0	0.0
29	48	999	Statewide	21	Lead ore and zinc ore mining	48	212231	1.0	0.0	0.0
30	48	999	Statewide	21	Natural gas liquid extraction	48	211112	162.98333333333335	584.2	62667.2
31	48	999	Statewide	21	Other chemical and fertilizer mineral mining	48	212393	5.8	0.0	0.0
32	48	999	Statewide	21	Other crushed and broken stone mining and quarrying	48	212319	37.6	0.0	0.0
33	48	999	Statewide	21	Phosphate rock mining	48	212392	1.0	0.0	0.0
34	48	999	Statewide	21	Potash, soda, and borate mineral mining	48	212391	3.6	0.0	0.0
35	48	999	Statewide	21	Silver ore mining	48	212222	1.0	0.0	0.0
36	48	999	Statewide	21	Support activities for coal mining	48	213113	36.55	49.800000000000004	4107.2
37	48	999	Statewide	21	Support activities for metal mining	48	213114	9.0	0.0	0.0
38	48	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	48	213115	24.8	0.0	0.0
39	48	999	Statewide	21	Support activities for oil and gas operations	48	213112	4147.650000000001	96472.6	7641772.4
40	48	999	Statewide	21	Uranium-radium-vanadium ore mining	48	212291	6.6	0.0	210.4
41	48	999	Statewide	22	Biomass electric power generation	48	221117	13.3	3.6	347.8
42	48	999	Statewide	22	Electric bulk power transmission and control	48	221121	43.800000000000004	128.8	23504.199999999997
43	48	999	Statewide	22	Electric power distribution	48	221122	708.7999999999997	14046.199999999997	1386332.6000000003
44	48	999	Statewide	22	Fossil fuel electric power generation	48	221112	157.00000000000003	2239.2000000000003	440553.6
45	48	999	Statewide	22	Geothermal electric power generation	48	221116	4.0	0.0	0.0
46	48	999	Statewide	22	Hydroelectric power generation	48	221111	8.2	0.0	0.0
47	48	999	Statewide	22	Natural gas distribution	48	221210	312.6833333333333	5009.8	622785.7999999999
48	48	999	Statewide	22	Nuclear electric power generation	48	221113	5.0	0.0	0.0
49	48	999	Statewide	22	Other electric power generation	48	221118	41.8	11.8	1202.2
50	48	999	Statewide	22	Sewage treatment facilities	48	221320	72.35	87.2	10633.600000000002
51	48	999	Statewide	22	Solar electric power generation	48	221114	12.55	0.0	0.0
52	48	999	Statewide	22	Steam and air-conditioning supply	48	221330	8.4	0.0	0.0
53	48	999	Statewide	22	Water supply and irrigation systems	48	221310	640.5999999999998	2589.9999999999995	120904.80000000003
54	48	999	Statewide	22	Wind electric power generation	48	221115	37.73333333333333	462.2	55564.0
55	48	999	Statewide	23	All other specialty trade contractors	48	238990	2189.516666666665	29327.933333333338	1387002.266666667
56	48	999	Statewide	23	Commercial and institutional building construction	48	236220	3122.3833333333328	41876.95	2716941.7999999993
57	48	999	Statewide	23	Drywall and insulation contractors	48	238310	974.4666666666669	16817.86666666667	694073.1999999998
58	48	999	Statewide	23	Electrical contractors and other wiring installation contractors	48	238210	4625.083333333336	64472.86666666664	3508968.733333333
59	48	999	Statewide	23	Finish carpentry contractors	48	238350	1085.783333333333	6089.200000000002	260439.2
60	48	999	Statewide	23	Flooring contractors	48	238330	548.8166666666666	3443.7999999999993	187987.39999999997
61	48	999	Statewide	23	Framing contractors	48	238130	468.55000000000007	2551.6000000000004	100476.80000000003
62	48	999	Statewide	23	Glass and glazing contractors	48	238150	404.13333333333327	4010.7500000000005	186611.35
63	48	999	Statewide	23	Highway, street, and bridge construction	48	237310	716.2333333333337	24646.200000000008	1284445.2000000002
64	48	999	Statewide	23	Industrial building construction	48	236210	298.98333333333323	5140.4	368641.60000000003
65	48	999	Statewide	23	Land subdivision	48	237210	631.8999999999999	3587.999999999999	286562.1999999999
66	48	999	Statewide	23	Masonry contractors	48	238140	866.45	10190.399999999998	396335.8000000001
67	48	999	Statewide	23	New housing for-sale builders	48	236117	905.2500000000002	12278.399999999998	1224847.0000000002
68	48	999	Statewide	23	New multifamily housing construction (except for-sale builders)	48	236116	200.23333333333338	1412.7333333333333	123606.85
69	48	999	Statewide	23	New single-family housing construction (except for-sale builders)	48	236115	2878.1333333333337	9214.199999999999	534035.6
70	48	999	Statewide	23	Oil and gas pipeline and related structures construction	48	237120	587.8666666666667	39266.40000000001	3069119.7500000005
71	48	999	Statewide	23	Other building equipment contractors	48	238290	553.6333333333333	10459.000000000007	713862.9999999999
72	48	999	Statewide	23	Other building finishing contractors	48	238390	462.7333333333335	4216.8	186386.59999999995
73	48	999	Statewide	23	Other foundation, structure, and building exterior contractors	48	238190	677.4166666666664	5048.033333333332	290463.1333333333
74	48	999	Statewide	23	Other heavy and civil engineering construction	48	237990	333.09999999999997	3187.9000000000005	198872.90000000002
75	48	999	Statewide	23	Painting and wall covering contractors	48	238320	1277.4833333333333	12111.199999999995	527110.2
76	48	999	Statewide	23	Plumbing, heating, and air-conditioning contractors	48	238220	6910.399999999997	76127.0	3920119.3999999985
77	48	999	Statewide	23	Poured concrete foundation and structure contractors	48	238110	1322.2666666666662	22022.15	957262.1000000001
