STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
40,001,40001,Adair,Adair County,-94.6510258,35.8980428,Oklahoma,OK,577.281461820034,22113
40,135,40135,Sequoyah,Sequoyah County,-94.7507569,35.5024345,Oklahoma,OK,714.058502165114,41359
40,017,40017,Canadian,Canadian County,-97.9798891,35.5433544,Oklahoma,OK,905.51101899111,136710
40,095,40095,Marshall,Marshall County,-96.770533,34.0270068,Oklahoma,OK,426.98036959177,16376
40,059,40059,Harper,Harper County,-99.6628052,36.8003504,Oklahoma,OK,1040.61441743499,3847
40,003,40003,Alfalfa,Alfalfa County,-98.3234449,36.7297032,Oklahoma,OK,881.447842383673,5857
40,081,40081,Lincoln,Lincoln County,-96.8813917,35.7031175,Oklahoma,OK,965.777760083838,34854
40,063,40063,Hughes,Hughes County,-96.2511829,35.0529339,Oklahoma,OK,814.68999247018,13460
40,101,40101,Muskogee,Muskogee County,-95.3839106,35.6175506,Oklahoma,OK,840.013845821057,69084
40,115,40115,Ottawa,Ottawa County,-94.8026814,36.8357635,Oklahoma,OK,484.606357808723,31566
40,131,40131,Rogers,Rogers County,-95.6013835,36.3777941,Oklahoma,OK,711.491276974616,90814
40,015,40015,Caddo,Caddo County,-98.3810447,35.1679202,Oklahoma,OK,1290.14707195898,29342
40,097,40097,Mayes,Mayes County,-95.2356382,36.303804,Oklahoma,OK,683.509980485726,40980
40,029,40029,Coal,Coal County,-96.288039,34.5828612,Oklahoma,OK,521.435063085601,5618
40,019,40019,Carter,Carter County,-97.2879273,34.2518484,Oklahoma,OK,833.781392713763,48406
40,055,40055,Greer,Greer County,-99.5529675,34.9338533,Oklahoma,OK,643.589380793398,5943
40,033,40033,Cotton,Cotton County,-98.3734379,34.290676,Oklahoma,OK,641.898473107184,5929
40,089,40089,McCurtain,McCurtain County,-94.7660863,34.1170728,Oklahoma,OK,1902.59620615794,32966
40,005,40005,Atoka,Atoka County,-96.0365577,34.3924691,Oklahoma,OK,989.843123284062,13874
40,111,40111,Okmulgee,Okmulgee County,-95.9659468,35.6435003,Oklahoma,OK,702.44787814988,38889
40,147,40147,Washington,Washington County,-95.9061545,36.7043803,Oklahoma,OK,424.354349590804,52001
40,133,40133,Seminole,Seminole County,-96.6028575,35.1583657,Oklahoma,OK,640.525448999465,25071
40,151,40151,Woods,Woods County,-98.863649,36.7269843,Oklahoma,OK,1289.98790916825,9127
40,057,40057,Harmon,Harmon County,-99.8441936,34.745971,Oklahoma,OK,538.725433992858,2721
40,071,40071,Kay,Kay County,-97.1438616,36.8148851,Oklahoma,OK,944.917140061181,44880
40,011,40011,Blaine,Blaine County,-98.4289343,35.877782,Oklahoma,OK,938.856699863309,9634
40,123,40123,Pontotoc,Pontotoc County,-96.691971,34.7214461,Oklahoma,OK,725.266302747042,38358
40,037,40037,Creek,Creek County,-96.3797931,35.9077324,Oklahoma,OK,969.514986726426,71160
