	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
86	01001	1	1	Autauga County, Alabama	1133	Logging	11	6.0	54.8	2611.2
87	01001	1	1	Autauga County, Alabama	1151	Support activities for crop production	11	1.0	0.0	0.0
88	01001	1	1	Autauga County, Alabama	1153	Support activities for forestry	11	1.0	0.0	0.0
89	01001	1	1	Autauga County, Alabama	2123	Nonmetallic mineral mining and quarrying	21	2.6	48.0	1830.6
90	01001	1	1	Autauga County, Alabama	2211	Electric power generation, transmission and distribution	22	7.8	179.6	16997.2
91	01001	1	1	Autauga County, Alabama	2213	Water, sewage and other systems	22	1.0	0.0	0.0
92	01001	1	1	Autauga County, Alabama	2361	Residential building construction	23	13.2	22.4	751.4
93	01001	1	1	Autauga County, Alabama	2362	Nonresidential building construction	23	6.0	50.4	2205.8
94	01001	1	1	Autauga County, Alabama	2371	Utility system construction	23	3.0	3.6	316.2
95	01001	1	1	Autauga County, Alabama	2372	Land subdivision	23	3.0	0.0	0.0
96	01001	1	1	Autauga County, Alabama	2373	Highway, street, and bridge construction	23	1.0	0.0	0.0
97	01001	1	1	Autauga County, Alabama	2379	Other heavy and civil engineering construction	23	2.0	0.0	0.0
98	01001	1	1	Autauga County, Alabama	2381	Foundation, structure, and building exterior contractors	23	9.8	26.0	748.4
99	01001	1	1	Autauga County, Alabama	2382	Building equipment contractors	23	18.6	91.2	3481.2
100	01001	1	1	Autauga County, Alabama	2383	Building finishing contractors	23	8.6	53.0	2861.6
101	01001	1	1	Autauga County, Alabama	2389	Other specialty trade contractors	23	7.4	15.4	1334.2
102	01001	1	1	Autauga County, Alabama	3116	Animal slaughtering and processing	31	1.0	0.0	0.0
103	01001	1	1	Autauga County, Alabama	3118	Bakeries and tortilla manufacturing	31	1.0	0.0	0.0
104	01001	1	1	Autauga County, Alabama	3133	Textile and fabric finishing and fabric coating mills	31	1.0	0.0	0.0
105	01001	1	1	Autauga County, Alabama	3149	Other textile product mills	31	2.0	0.0	0.0
106	01001	1	1	Autauga County, Alabama	3219	Other wood product manufacturing	32	1.4	0.0	0.0
107	01001	1	1	Autauga County, Alabama	3221	Pulp, paper, and paperboard mills	32	1.0	0.0	0.0
108	01001	1	1	Autauga County, Alabama	3231	Printing and related support activities	32	2.2	0.0	0.0
109	01001	1	1	Autauga County, Alabama	3261	Plastics product manufacturing	32	1.4	0.0	0.0
110	01001	1	1	Autauga County, Alabama	3273	Cement and concrete product manufacturing	32	1.0	0.0	0.0
111	01001	1	1	Autauga County, Alabama	3323	Architectural and structural metals manufacturing	33	2.0	0.0	0.0
112	01001	1	1	Autauga County, Alabama	3327	Machine shops; turned product; and screw, nut, and bolt manufacturing	33	2.8	3.2	257.2
113	01001	1	1	Autauga County, Alabama	3329	Other fabricated metal product manufacturing	33	1.0	0.0	0.0
114	01001	1	1	Autauga County, Alabama	3331	Agriculture, construction, and mining machinery manufacturing	33	1.0	0.0	0.0
