	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	55	999	Statewide	11	Crop harvesting, primarily by machine	55	115113	15.5	0.0	0.0
1	55	999	Statewide	11	Farm labor contractors and crew leaders	55	115115	8.833333333333332	0.0	0.0
2	55	999	Statewide	11	Farm management services	55	115116	12.2	0.0	0.0
3	55	999	Statewide	11	Finfish fishing	55	114111	9.85	0.4	81.8
4	55	999	Statewide	11	Forest nurseries and gathering of forest products	55	113210	4.0	0.0	0.0
5	55	999	Statewide	11	Hunting and trapping	55	114210	12.0	0.0	0.0
6	55	999	Statewide	11	Logging	55	113310	279.4	427.6000000000001	18854.2
7	55	999	Statewide	11	Postharvest crop activities (except cotton ginning)	55	115114	24.25	9.6	385.4
8	55	999	Statewide	11	Soil preparation, planting, and cultivating	55	115112	51.849999999999994	46.0	3000.3999999999996
9	55	999	Statewide	11	Support activities for animal production	55	115210	143.59999999999997	441.80000000000007	21400.399999999998
10	55	999	Statewide	11	Support activities for forestry	55	115310	36.133333333333326	1.6	129.20000000000002
11	55	999	Statewide	11	Timber tract operations	55	113110	5.0	0.0	0.0
12	55	999	Statewide	21	Construction sand and gravel mining	55	212321	56.53333333333334	250.33333333333331	19680.733333333334
13	55	999	Statewide	21	Crude petroleum and natural gas extraction	55	211111	6.0	0.0	0.0
14	55	999	Statewide	21	Crushed and broken granite mining and quarrying	55	212313	7.2	51.0	3385.8
15	55	999	Statewide	21	Crushed and broken limestone mining and quarrying	55	212312	53.4	357.4	18518.0
16	55	999	Statewide	21	Dimension stone mining and quarrying	55	212311	8.2	0.0	0.0
17	55	999	Statewide	21	Drilling oil and gas wells	55	213111	8.0	0.0	0.0
18	55	999	Statewide	21	Industrial sand mining	55	212322	24.799999999999997	169.2	12184.4
19	55	999	Statewide	21	Kaolin and ball clay mining	55	212324	1.0	0.0	0.0
20	55	999	Statewide	21	Other crushed and broken stone mining and quarrying	55	212319	6.0	0.0	0.0
21	55	999	Statewide	21	Support activities for metal mining	55	213114	1.0	0.0	0.0
22	55	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	55	213115	8.0	0.0	0.0
23	55	999	Statewide	21	Support activities for oil and gas operations	55	213112	11.95	0.0	0.0
24	55	999	Statewide	22	Biomass electric power generation	55	221117	2.0	0.0	0.0
25	55	999	Statewide	22	Electric bulk power transmission and control	55	221121	7.0	0.0	0.0
26	55	999	Statewide	22	Electric power distribution	55	221122	154.99999999999994	382.2	29294.0
27	55	999	Statewide	22	Fossil fuel electric power generation	55	221112	35.949999999999996	0.0	0.0
28	55	999	Statewide	22	Hydroelectric power generation	55	221111	47.0	0.0	0.0
29	55	999	Statewide	22	Natural gas distribution	55	221210	60.2	6.0	724.0
30	55	999	Statewide	22	Nuclear electric power generation	55	221113	2.8	0.0	0.0
31	55	999	Statewide	22	Other electric power generation	55	221118	2.0	0.0	0.0
32	55	999	Statewide	22	Sewage treatment facilities	55	221320	7.0	0.0	0.0
33	55	999	Statewide	22	Solar electric power generation	55	221114	1.0	0.0	0.0
34	55	999	Statewide	22	Steam and air-conditioning supply	55	221330	2.2	0.0	0.0
35	55	999	Statewide	22	Water supply and irrigation systems	55	221310	10.0	0.0	0.0
36	55	999	Statewide	22	Wind electric power generation	55	221115	5.0	0.0	0.0
37	55	999	Statewide	23	All other specialty trade contractors	55	238990	550.2333333333333	1484.2000000000003	139989.90000000002
38	55	999	Statewide	23	Commercial and institutional building construction	55	236220	553.0999999999999	10687.600000000002	790554.6000000003
39	55	999	Statewide	23	Drywall and insulation contractors	55	238310	393.66666666666663	2798.2000000000007	137467.73333333334
40	55	999	Statewide	23	Electrical contractors and other wiring installation contractors	55	238210	1339.6000000000006	12304.199999999999	728528.3999999999
41	55	999	Statewide	23	Finish carpentry contractors	55	238350	600.7833333333333	2185.7999999999993	99712.60000000002
42	55	999	Statewide	23	Flooring contractors	55	238330	323.04999999999995	1054.5999999999997	49667.600000000006
43	55	999	Statewide	23	Framing contractors	55	238130	276.1	875.6000000000001	36150.05
