"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Spencer","www.facebook.com/BakerMountainFarm","Apples and More Baker Mountain Farm","Tennessee","351 Pioneer Lane","baked-goods canned preserved crafts woodworking eggs fresh-fruits honey juices ciders maple-products prepared foods","","farm","www.BakerMountainFarm.com","-85.5082440","35.6268090","38585"
"Lewisburg","https://www.facebook.com/beesweetberryfarm","Bee Sweet Berry Farm","Tennessee","1442 Globe Road","","","farm","www.beesweetberryfarm.com","-86.8713695","35.4242822","37091"
"Granville","https://www.facebook.com/pages/Bell-Point-Farms/430747496942129","Bell Point Farms","Tennessee","5374 Granville Highway","canned preserved herbs fresh-vegetables","","farm","http://bellpointfarms.weebly.com","-85.756980","36.275492","38564"
"Lawrenceburg","","Blueberries on the Buffalo Farm","Tennessee","78 Cemetery Road","fresh-fruits","","farm","http://www.localharvest.org/blueberries-on-the-buffalo-farm-M11313","-87.4014521","35.4021592","38464"
"Dandridge","https://www.facebook.com/brewersmushrooms","Brewers Mushrooms","Tennessee","850 Hide A Way Road","mushrooms","","farm","www.brewersmushrooms.com","-83.538797","35.999641","37725"
"Corryton","https://www.facebook.com/clearspringsfarm","Clear Springs Farm","Tennessee","8411 Thompson School Rd.","","","farm","Clearspringsfarm.org","-83.8779050","36.1429509","37721"
"Jonesborough","","Clover Creek Farm","Tennessee","529 Harmony Road","eggs poultry fowl","","farm","clovercreekhairsheep.com","-82.5698770","36.3583110","37659"
"Clarksville","","Cook's Ranch Beef","Tennessee","3509 Shady Grove Rd.","red-meat non-poultry-meat","","farm","http://www.cooksranchbeef.com/","-87.200488","36.476291","37043"
"New Market","","Country Lane Farm","Tennessee","351 Kearney Road","eggs herbs fresh-vegetables honey","","farm","","-83.535384","36.067779","37820"
"Athens","","Country Meadows Farm","Tennessee","111 county road 663","","","farm","","-84.578432","35.408838","37303"
"Cottage Grove ","","Crum Farms Market","Tennessee","7865 Jones Bend Rd","baked-goods canned preserved coffee tea dairy products dry beans eggs herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.crumfarms.com","-88.4500470","36.3407380","38224"
"Morrison","https://www.facebook.com/FarmerBrowns","Farmer Brown's Hydroponics","Tennessee","678 Arch Cope Road","baked-goods canned preserved prepared foods","","farm","www.mcminnville.locallygrown.net","-85.856623","35.642861","37357"
"Alexandria","","Folsom Farms","Tennessee","930 County Line Road","crafts woodworking eggs","","farm","folsomfarms.com","-86.0661790","36.0742679","37012"
"nashville","https://www.facebook.com/GreenDoorGourmet","Green Door Gourmet","Tennessee","7011 River Road Pike","","","farm","http://www.greendoorgourmet.com/","-86.9367487","36.1406280",""
"Franklin","","Herron Family Pastures","Tennessee","1810 Farmington Drive","eggs poultry fowl","Twitter.com/herronpastures ","farm","http://herronfamilypastures.com","-86.8759640","35.9842070","37069"
"Mount Juliet","https://www.facebook.com/pages/Hickory-Bluff-Alpaca-Store/113452238708465","Hickory Bluff Alpaca Farms","Tennessee","7236 Lebanon Road","crafts woodworking soap body-care","","farm","www.hickorybluffalpacas@comcast.net","-86.4456030","36.2262720","37122"
"Cookeville","","Hidden Springs Orchard","Tennessee","2204 Spring Creek Road","fresh-fruits","","farm","http://www.hiddenspringsorchard.com/Hidden_Springs_Orchard/Home.html","-85.511189","36.321966","38501"
"Loudon","","Honeys Blueberry Farm","Tennessee","4333 Kingston Hwy","fresh-fruits honey","","farm","","-84.381906","35.838957","37774"
"Southside","https://www.facebook.com/pages/JJ-Century-Farm/119301329270","J&J Century Farm","Tennessee","1219 Saint Michael Rd","eggs fish seafood herbs fresh-fruits fresh-vegetables prepared foods","","farm","jandjcenturyfarm.com","-87.320000","36.317353","37171"
"Rutledge ","https://www.facebook.com/JohnMixonFarms","John Mixon Farms","Tennessee","10499 Lakeshore Drive","","","farm","","-83.4406510","36.2389460",""
"Jonesborough","","Larry Thompson Farm","Tennessee","236 Charlie Carsom Road","fresh-vegetables","","farm","","-82.506812","36.188927","37659"
"Cookeville","little creek produce","Little Creek Produce","Tennessee","3500 Gainesboro Grade","bedding plants eggs fresh-fruits fresh-vegetables honey","","farm","www.littlecreekproduce.com","-85.550841","36.204314","38501"
"Antioch","facebook.com/locallivingfarm","Local Living Farm","Tennessee","5318 Hickory Hollow Parkway","bedding plants canned preserved herbs fresh-fruits fresh-vegetables","@LocalLivingFarm","farm","www.locallivingfarm.com","-86.653208","36.046995","37013"
"Millington","","Rosemark Vinyards","Tennessee","8605 Kerrville-Rosemark","","","farm","","-89.7757990","35.3622159","38053"
"Tellico Plains","https://www.facebook.com/grampysanta?ref=hl","Santa's Berry Farm","Tennessee","620 Towee Falls Road","baked-goods canned preserved coffee tea crafts woodworking eggs fresh-vegetables honey","","farm","","-84.390989","35.272781","37385"
"Monterey","","Schrock Honeyacres","Tennessee","154 Schrock Lane","honey","","farm","","-85.130135","36.200363","38574"
"Jackson","","Scott Apiaries","Tennessee","3318 Beech Bluff Rd","","","farm","","-88.704793","35.612607","38301"
"Adams","","Sunbright Farm","Tennessee","4575 Goodman Rd","","","farm","","-87.0901020","36.5341940","37010"
"Cross Plains","none","The Orchard","Tennessee","6900 Blackberry Lane","fresh-fruits fresh-vegetables","","farm","the0rchard13@yahoo.com","-86.7505520","36.5423980","37049"
"Spring City","","Thedfords Blueberry Patch","Tennessee","100 John Deere Dr.","","","farm","www.facebook.com/pages/Thedfords-Blueberries/215898395115204","-84.865813","35.665743","37381"
"Santa Fe","","Trace View Farm","Tennessee","5985 Fly Hollow Road","fresh-fruits fresh-vegetables","","farm","","-87.180602","35.813344","38482"
