	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	45	999	Statewide	11	Fishing	45	1141	8.6	0.0	0.0
1	45	999	Statewide	11	Forest nurseries and gathering of forest products	45	1132	5.0	0.0	0.0
2	45	999	Statewide	11	Hunting and trapping	45	1142	9.0	0.0	0.0
3	45	999	Statewide	11	Logging	45	1133	305.6	2262.6000000000004	95101.19999999998
4	45	999	Statewide	11	Support activities for animal production	45	1152	58.74999999999999	63.8	2605.0
5	45	999	Statewide	11	Support activities for crop production	45	1151	46.800000000000004	40.8	1480.4
6	45	999	Statewide	11	Support activities for forestry	45	1153	63.400000000000006	205.8	8153.2
7	45	999	Statewide	11	Timber tract operations	45	1131	29.800000000000004	0.0	37.4
8	45	999	Statewide	21	Coal mining	45	2121	2.0	0.0	0.0
9	45	999	Statewide	21	Metal ore mining	45	2122	2.25	0.0	0.0
10	45	999	Statewide	21	Nonmetallic mineral mining and quarrying	45	2123	63.400000000000006	465.0	23635.800000000003
11	45	999	Statewide	21	Oil and gas extraction	45	2111	3.0	0.0	0.0
12	45	999	Statewide	21	Support activities for mining	45	2131	18.799999999999997	5.6	410.8
13	45	999	Statewide	22	Electric power generation, transmission and distribution	45	2211	285.80000000000007	666.8	83702.40000000001
14	45	999	Statewide	22	Natural gas distribution	45	2212	12.399999999999999	0.0	0.0
15	45	999	Statewide	22	Water, sewage and other systems	45	2213	51.949999999999996	94.8	5335.2
16	45	999	Statewide	23	Building equipment contractors	45	2382	2493.6	22322.000000000004	954343.3999999999
17	45	999	Statewide	23	Building finishing contractors	45	2383	1293.4500000000005	6306.599999999999	224677.39999999994
18	45	999	Statewide	23	Foundation, structure, and building exterior contractors	45	2381	1090.3999999999999	7432.999999999999	268233.8
19	45	999	Statewide	23	Highway, street, and bridge construction	45	2373	134.03333333333336	2479.7999999999997	135249.8
20	45	999	Statewide	23	Land subdivision	45	2372	125.90000000000002	543.8	27549.800000000003
