"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Avoca","https://www.facebook.com/BloomWhereYourePlantedFarm","Bloom Where You're Planted Farm and Pumpkin Patch","ne","911-108th St.","baked-goods crafts woodworking fresh-vegetables prepared-foods","","farm","www.BloomPumpkinPatch.com","-96.083143","40.823423","68307"
"Unadilla","https://www.facebook.com/chisholmfamilyfarm","Chisholm Family Farm's Orchard Hill Creamery","ne","1875 D Road","canned preserved coffee tea crafts woodworking dairy products eggs herbs fresh-vegetables grains flour honey poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.chisholmfamilyfarm.com","-96.2863203","40.7406126","68454"
"Columbus","Country Lane Gardens","Country Lane Gardens","ne","5132 E. 8th Street","bedding plants canned preserved cut-flowers eggs fresh-vegetables honey poultry fowl","","farm","countrylanegardens.org","-97.262156","41.423775","68601"
"Ceresco","https://www.facebook.com/darbyspringsfarm","Darby Springs Farm","ne","414 County Rd 15","dairy products eggs herbs fresh-fruits fresh-vegetables poultry fowl wild-harvested forest-products","https://www.twitter.com/DarbySpringFarm","farm","http://darbysprings.wordpress.com/","-96.582894","41.060047","68017"
"Omaha","https://www.facebook.com/hiddenrootsfarm/?ref=hl","Sun Natural Open Air Market","ne","3010 Vane Street","baked-goods bedding plants canned preserved crafts woodworking cut-flowers dry beans herbs fresh-vegetables honey","https://twitter.com/SunOmaha","farm","http://www.sunnatural.org","-95.9573130","41.3230760","68111"
"Scottsbluff","https://www.facebook.com/ScottsbluffFarmersMarket","18th Street Farmer's Market","ne","18th and Broadway","organic baked goods cheese crafts flowers eggs herbs vegetables honey meat plants poultry prepared-foods coffee beans fruits","","market","","-103.662538","41.864268","69361"
"Alliance","","Alliance Farmers Market","ne","3rd & Box Butte Ave.","","","market","","-102.871","42.0971","69301"
"Alma","","Alma Farmers Market","ne","City Auditorium on Main Street, Downtown","","","market","","-99.3625","40.1008","68920"
"Omaha","","Bancroft Street Farmers Market","ne","2702 S 10th St.","","","market","","-95.93","41.2339","68114"
"Beatrice","https://www.facebook.com/BeatriceFarmersMarket/","Beatrice Farmers' Market","ne","801 Court Street","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants soap fruits wild","","market","http://www.mainstreetbeatrice.org/","-96.743830","40.265715","68310"
"Harrisburg","https://www.facebook.com/BeeHavenFarmRoadsideMarket","BeeHaven Farm Roadside Market","ne","855 Highway 71","cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry soap coffee pet food","","market","http://beehaven-farm.com","-103.651789","41.442823","69345"
"Bellevue","https://www.facebook.com/bellevuenebraskafarmersmarket","Bellevue Farmers' Market","ne","20th & Franklin","organic baked goods crafts eggs herbs vegetables honey jams poultry prepared-foods soap fruits","","market","http://www.bellevuenebraskafarmersmarket.com","-95.8936715","41.1396043","68005"
"Bennet","","Bennet Farmers' Market","ne","Elm and Harrison","organic baked goods crafts flowers eggs herbs vegetables jams meat nuts plants poultry soap trees fruits","","market","http://www.bennetfarmersmarket.com/","-96.503262","40.680612","68317"
"Omaha","Benson Farmers Market","Benson Farmers Market","ne","4343 North 52nd Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams plants soap trees coffee fruits juices","","market","http://www.bensonfarmersmarket.org","-95.995047","41.299388","68104"
"Blair","","Blair Farmers Market","ne","103 South 12th Street","","","market","","-96.1296","41.5437","68008"
"Bridgeport","https://www.facebook.com/BridgeportFarmersMarket","Bridgeport Farmers' Market","ne","409 N Main St","baked goods crafts flowers eggs herbs vegetables honey jams soap fruits","","market","","-103.099660","41.671723","69336"
"Broken Bow ","","Broken Bow Farmers Market","ne","East Highway 2 ","baked goods cheese flowers eggs herbs vegetables meat nuts plants prepared-foods soap coffee fruits pet food","","market","","-99.623299","41.402405","68822"
"Burwell","","Burwell Farmers Market","ne","Congregational Church","","","market","","-99.1332","41.7817",""
"Chadron","","Chadron Farmers Market","ne","Courthouse lawn, 400 Main St.","","","market","http://www.chadron.com","-103.001","42.8278","69337"
"Valentine ","","Cherry County Farmer's Market","ne","710 E. Hwy 20","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap fruits","","market","","-100.5420414","42.8667549","69201"
"Sidney","","Cheyenne County Farmers Market","ne","10th & Jackson Street","","","market","","-102.977","41.1305","69162"
"Papillion ","https://www.facebook.com/papillionfarmersmarket","City of Papillion, Farmers Market","ne","","baked goods crafts flowers eggs vegetables honey jams prepared-foods soap trees coffee fruits pet food","","market","http://www.papillionfarmersmarket.com","-96.043954","41.154774","68046"
"Lincoln","Facebook.com/college.view.nebraska","College View Farmers Market","ne","4801 Prescott","organic crafts eggs vegetables honey jams meat plants poultry prepared-foods","","market","http://collegeviewlincoln.org","-96.653789","40.772566","68506"
