	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	53	999	Statewide	11	Fishing	53	1141	454.6	1690.2	138303.8	2135.2	152023.8	451.8
1	53	999	Statewide	11	Forest nurseries and gathering of forest products	53	1132	16.8	8.0	417.2	36.6	2397.4	13.8
2	53	999	Statewide	11	Hunting and trapping	53	1142	4.6	0.0	0.0	13.2	469.4	3.2
3	53	999	Statewide	11	Logging	53	1133	471.73333333333335	3439.2	194739.6	3719.4	198949.2	469.4
4	53	999	Statewide	11	Support activities for animal production	53	1152	159.33333333333337	277.99999999999994	10273.2	473.2	16254.0	156.6
5	53	999	Statewide	11	Support activities for crop production	53	1151	166.6	4791.4	178935.00000000003	5328.0	198404.4	164.2
6	53	999	Statewide	11	Support activities for forestry	53	1153	134.39999999999998	855.8	32787.8	1012.8	38993.8	132.2
7	53	999	Statewide	11	Timber tract operations	53	1131	23.95	16.2	699.0	103.0	7304.8	19.4
8	53	999	Statewide	21	Coal mining	53	2121	3.0	0.0	0.0	0.0	0.0	2.6
9	53	999	Statewide	21	Metal ore mining	53	2122	15.333333333333336	10.2	2313.8	436.2	47334.0	11.6
10	53	999	Statewide	21	Nonmetallic mineral mining and quarrying	53	2123	119.00000000000004	946.4	59478.4	1717.4	99001.8	118.2
11	53	999	Statewide	21	Oil and gas extraction	53	2111	7.6	0.0	0.0	13.0	1837.0	6.6
12	53	999	Statewide	21	Support activities for mining	53	2131	40.65	41.4	3496.600000000001	223.6	17785.6	39.2
13	53	999	Statewide	22	Electric power generation, transmission and distribution	53	2211	137.6	547.8000000000002	54139.8	3187.0	366356.4	136.8
14	53	999	Statewide	22	Natural gas distribution	53	2212	16.2	7.0	1949.0	137.2	27939.8	16.2
15	53	999	Statewide	22	Water, sewage and other systems	53	2213	148.2	455.6	21174.800000000007	697.8	29622.8	148.2
16	53	999	Statewide	23	Building equipment contractors	53	2382	3871.0	39806.8	2626523.0000000005	39958.0	2628473.0	3870.8
17	53	999	Statewide	23	Building finishing contractors	53	2383	3922.549999999999	22061.399999999994	1002721.4	22223.6	1003280.4	3921.6
18	53	999	Statewide	23	Foundation, structure, and building exterior contractors	53	2381	2911.0000000000005	19791.4	1022120.6	20029.4	1025604.8	2912.6
19	53	999	Statewide	23	Highway, street, and bridge construction	53	2373	267.99999999999994	6239.4	528080.0	6880.6	566962.2	268.2
20	53	999	Statewide	23	Land subdivision	53	2372	169.2	607.4000000000002	47855.0	728.6	50746.4	165.4
21	53	999	Statewide	23	Nonresidential building construction	53	2362	929.5333333333334	13266.999999999998	1059347.6	13651.4	1075288.6	928.8
22	53	999	Statewide	23	Other heavy and civil engineering construction	53	2379	109.64999999999998	1625.2	159927.80000000002	2211.6	200645.4	107.0
23	53	999	Statewide	23	Other specialty trade contractors	53	2389	1868.2	12926.600000000002	760340.0000000001	13569.0	797215.4	1867.4
24	53	999	Statewide	23	Residential building construction	53	2361	6190.0	21208.0	1024879.6000000002	21414.6	1025151.2	6189.6
25	53	999	Statewide	23	Utility system construction	53	2371	474.2000000000001	8840.800000000001	650896.8	9873.6	736179.2	474.4
26	53	999	Statewide	31	Animal food manufacturing	53	3111	44.0	413.6	18436.4	601.0	26430.6	42.0
27	53	999	Statewide	31	Animal slaughtering and processing	53	3116	78.60000000000002	796.6	49800.8	4939.4	188863.6	76.8
28	53	999	Statewide	31	Apparel accessories and other apparel manufacturing	53	3159	18.4	8.0	181.0	113.2	3307.0	16.4
29	53	999	Statewide	31	Apparel knitting mills	53	3151	5.8	0.0	0.0	7.8	312.4	3.8
30	53	999	Statewide	31	Bakeries and tortilla manufacturing	53	3118	245.45	4695.000000000001	182298.65	5426.4	206604.6	242.2
