	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	21	999	Statewide	11	Crop harvesting, primarily by machine	21	115113	2.0	0.0	0.0
1	21	999	Statewide	11	Farm labor contractors and crew leaders	21	115115	7.0	0.0	0.0
2	21	999	Statewide	11	Farm management services	21	115116	3.0	0.0	0.0
3	21	999	Statewide	11	Finfish fishing	21	114111	2.0	0.0	0.0
4	21	999	Statewide	11	Forest nurseries and gathering of forest products	21	113210	1.0	0.0	0.0
5	21	999	Statewide	11	Hunting and trapping	21	114210	3.0	0.0	0.0
6	21	999	Statewide	11	Logging	21	113310	74.8	63.5	1877.1000000000001
7	21	999	Statewide	11	Postharvest crop activities (except cotton ginning)	21	115114	5.2	0.0	0.0
8	21	999	Statewide	11	Shellfish fishing	21	114112	1.0	0.0	0.0
9	21	999	Statewide	11	Soil preparation, planting, and cultivating	21	115112	13.2	2.0	116.8
10	21	999	Statewide	11	Support activities for animal production	21	115210	140.18333333333334	855.9	31659.0
11	21	999	Statewide	11	Support activities for forestry	21	115310	13.0	0.0	0.0
12	21	999	Statewide	11	Timber tract operations	21	113110	2.0	0.0	0.0
13	21	999	Statewide	21	All other nonmetallic mineral mining	21	212399	1.0	0.0	0.0
14	21	999	Statewide	21	Anthracite mining	21	212113	4.0	0.0	0.0
15	21	999	Statewide	21	Bituminous coal and lignite surface mining	21	212111	102.99999999999999	2184.45	157380.55
16	21	999	Statewide	21	Bituminous coal underground mining	21	212112	104.11666666666666	3310.3999999999996	226679.2666666667
17	21	999	Statewide	21	Clay and ceramic and refractory minerals mining	21	212325	1.0	0.0	0.0
18	21	999	Statewide	21	Construction sand and gravel mining	21	212321	11.0	0.0	0.0
19	21	999	Statewide	21	Crude petroleum and natural gas extraction	21	211111	83.05	198.0	14711.0
20	21	999	Statewide	21	Crushed and broken granite mining and quarrying	21	212313	1.0	0.0	0.0
21	21	999	Statewide	21	Crushed and broken limestone mining and quarrying	21	212312	74.60000000000001	482.4	29597.0
22	21	999	Statewide	21	Dimension stone mining and quarrying	21	212311	3.0	0.0	0.0
23	21	999	Statewide	21	Drilling oil and gas wells	21	213111	42.199999999999996	36.8	3423.2
24	21	999	Statewide	21	Gold ore mining	21	212221	2.0	0.0	0.0
25	21	999	Statewide	21	Industrial sand mining	21	212322	2.0	0.0	0.0
26	21	999	Statewide	21	Kaolin and ball clay mining	21	212324	1.0	0.0	0.0
27	21	999	Statewide	21	Natural gas liquid extraction	21	211112	6.0	0.0	0.0
28	21	999	Statewide	21	Other crushed and broken stone mining and quarrying	21	212319	1.0	0.0	0.0
29	21	999	Statewide	21	Support activities for coal mining	21	213113	51.033333333333324	391.0	22807.7
30	21	999	Statewide	21	Support activities for metal mining	21	213114	2.0	0.0	0.0
31	21	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	21	213115	9.0	0.0	0.0
32	21	999	Statewide	21	Support activities for oil and gas operations	21	213112	60.1	86.8	5667.0
33	21	999	Statewide	22	Biomass electric power generation	21	221117	4.0	0.0	0.0
34	21	999	Statewide	22	Electric bulk power transmission and control	21	221121	2.0	0.0	0.0
35	21	999	Statewide	22	Electric power distribution	21	221122	182.39999999999998	19.0	2648.8
36	21	999	Statewide	22	Fossil fuel electric power generation	21	221112	43.6	0.0	0.0
37	21	999	Statewide	22	Hydroelectric power generation	21	221111	2.2	0.0	0.0
38	21	999	Statewide	22	Natural gas distribution	21	221210	62.4	43.6	4949.0
39	21	999	Statewide	22	Other electric power generation	21	221118	1.0	0.0	0.0
40	21	999	Statewide	22	Sewage treatment facilities	21	221320	10.2	0.0	0.0
41	21	999	Statewide	22	Steam and air-conditioning supply	21	221330	1.0	0.0	0.0
42	21	999	Statewide	22	Water supply and irrigation systems	21	221310	42.0	0.0	0.0
43	21	999	Statewide	23	All other specialty trade contractors	21	238990	326.2666666666666	1416.0	60787.19999999999
44	21	999	Statewide	23	Commercial and institutional building construction	21	236220	498.7666666666666	4467.8	245542.2
45	21	999	Statewide	23	Drywall and insulation contractors	21	238310	197.20000000000002	1105.8	46774.99999999999
46	21	999	Statewide	23	Electrical contractors and other wiring installation contractors	21	238210	802.483333333333	7367.2	373681.0
47	21	999	Statewide	23	Finish carpentry contractors	21	238350	232.54999999999998	595.4	23688.4
48	21	999	Statewide	23	Flooring contractors	21	238330	142.25	447.40000000000003	20294.4
49	21	999	Statewide	23	Framing contractors	21	238130	118.05000000000003	151.20000000000002	5679.200000000001
50	21	999	Statewide	23	Glass and glazing contractors	21	238150	64.45	374.6	18875.0
51	21	999	Statewide	23	Highway, street, and bridge construction	21	237310	140.2	1401.0	122293.80000000002
52	21	999	Statewide	23	Industrial building construction	21	236210	58.7	443.59999999999997	26595.2
53	21	999	Statewide	23	Land subdivision	21	237210	59.98333333333333	17.200000000000003	1605.8
54	21	999	Statewide	23	Masonry contractors	21	238140	237.05	999.0000000000001	41506.600000000006
55	21	999	Statewide	23	New housing for-sale builders	21	236117	185.39999999999998	854.5999999999999	47778.80000000001
56	21	999	Statewide	23	New multifamily housing construction (except for-sale builders)	21	236116	33.8	56.0	4089.4
57	21	999	Statewide	23	New single-family housing construction (except for-sale builders)	21	236115	430.98333333333323	784.1999999999998	32537.000000000004
58	21	999	Statewide	23	Oil and gas pipeline and related structures construction	21	237120	28.633333333333333	471.8	32769.6
59	21	999	Statewide	23	Other building equipment contractors	21	238290	120.19999999999999	1548.0000000000002	106642.60000000002
60	21	999	Statewide	23	Other building finishing contractors	21	238390	79.7	440.79999999999995	12851.6
61	21	999	Statewide	23	Other foundation, structure, and building exterior contractors	21	238190	60.18333333333333	65.80000000000001	3502.6
62	21	999	Statewide	23	Other heavy and civil engineering construction	21	237990	56.70000000000001	72.0	3806.4
63	21	999	Statewide	23	Painting and wall covering contractors	21	238320	274.0000000000001	1046.8000000000002	43477.00000000001
64	21	999	Statewide	23	Plumbing, heating, and air-conditioning contractors	21	238220	1188.6000000000001	10814.499999999998	541844.7999999999
65	21	999	Statewide	23	Poured concrete foundation and structure contractors	21	238110	293.08333333333326	1292.0	61991.599999999984
66	21	999	Statewide	23	Power and communication line and related structures construction	21	237130	108.75000000000001	373.55	16290.949999999999
67	21	999	Statewide	23	Residential remodelers	21	236118	680.4333333333332	1804.133333333333	68987.63333333333
68	21	999	Statewide	23	Roofing contractors	21	238160	183.45	1078.6	47100.00000000001
69	21	999	Statewide	23	Siding contractors	21	238170	92.5	179.40000000000003	6899.6
70	21	999	Statewide	23	Site preparation contractors	21	238910	496.08333333333337	2661.7999999999997	156516.35
71	21	999	Statewide	23	Structural steel and precast concrete contractors	21	238120	43.6	244.0	13503.800000000001
72	21	999	Statewide	23	Tile and terrazzo contractors	21	238340	77.88333333333331	220.19999999999996	9091.6
73	21	999	Statewide	23	Water and sewer line and related structures construction	21	237110	162.85000000000002	661.5999999999999	41576.6
74	21	999	Statewide	31	All other leather good and allied product manufacturing	21	316998	7.0	0.0	0.0
75	21	999	Statewide	31	All other miscellaneous food manufacturing	21	311999	7.4	70.0	3291.8
76	21	999	Statewide	31	All other miscellaneous textile product mills	21	314999	38.86666666666667	140.2	3704.8
77	21	999	Statewide	31	Animal (except poultry) slaughtering	21	311611	26.950000000000003	0.0	0.0
78	21	999	Statewide	31	Apparel accessories and other apparel manufacturing	21	315990	6.2	9.8	244.8
79	21	999	Statewide	31	Bottled water manufacturing	21	312112	3.0	0.0	0.0
80	21	999	Statewide	31	Breweries	21	312120	18.299999999999997	24.8	993.5999999999999
81	21	999	Statewide	31	Broadwoven fabric mills	21	313210	1.0	0.0	0.0
82	21	999	Statewide	31	Carpet and rug mills	21	314110	2.0	0.0	0.0
83	21	999	Statewide	31	Cheese manufacturing	21	311513	5.6	0.0	0.0
84	21	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	21	311351	2.0	0.0	0.0
85	21	999	Statewide	31	Coffee and tea manufacturing	21	311920	6.0	0.0	0.0
86	21	999	Statewide	31	Commercial bakeries	21	311812	20.599999999999998	0.0	0.0
87	21	999	Statewide	31	Confectionery manufacturing from purchased chocolate	21	311352	15.25	35.4	820.4
88	21	999	Statewide	31	Cookie and cracker manufacturing	21	311821	5.0	0.0	0.0
89	21	999	Statewide	31	Curtain and linen mills	21	314120	17.0	155.0	4293.0
90	21	999	Statewide	31	Cut and sew apparel contractors	21	315210	14.6	0.0	0.0
91	21	999	Statewide	31	Distilleries	21	312140	35.26666666666667	1207.6	82345.33333333333
92	21	999	Statewide	31	Dog and cat food manufacturing	21	311111	6.0	0.0	0.0
93	21	999	Statewide	31	Dried and dehydrated food manufacturing	21	311423	1.0	0.0	0.0
94	21	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	21	311824	5.8	427.2	19585.8
95	21	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	21	311514	3.0	0.0	0.0
96	21	999	Statewide	31	Fabric coating mills	21	313320	4.2	0.0	0.0
97	21	999	Statewide	31	Fats and oils refining and blending	21	311225	3.0	0.0	0.0
98	21	999	Statewide	31	Flour milling	21	311211	5.0	0.0	0.0
99	21	999	Statewide	31	Fluid milk manufacturing	21	311511	8.0	0.0	0.0
100	21	999	Statewide	31	Footwear manufacturing	21	316210	3.0	0.0	0.0
101	21	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	21	311813	3.0	0.0	0.0
102	21	999	Statewide	31	Frozen specialty food manufacturing	21	311412	7.3999999999999995	126.2	4011.8
