"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Blairsville ","7M Family Farms ","7M Family Farms LLC","ga","596 Crump Creek Rd","baked-goods canned preserved coffee tea crafts woodworking cut-flowers dairy products dry beans eggs herbs fresh-fruits fresh-vegetables grains flour","","farm","www.7mfamilyfarms.com","-83.913113","34.854805","30512"
"Jonesboro","https://www.facebook.com/atlantaharvest/","Atlanta Harvest","ga","2024 Walt Stephens Road","canned preserved coffee tea eggs fresh-fruits fresh-vegetables red-meat non-poultry-meat soap body-care","","farm","www.AtlantaHarvest.com","-84.325062","33.522852","30236"
"Tifton","www.facebook.com/berrygoodfarms","Berry Good Farms LLC","ga","930 William Gibbs Rd","canned preserved fresh-fruits fresh-vegetables nursery-stock nuts","https://www.twitter.com/berrygoodfarms","farm","www.berrygoodfaems.com","-83.636509","31.428846","31793"
"CALHOUN","","CEDAR HILL FARM","ga","274 CEDAR HILL DR SW","fresh-fruits fresh-vegetables","","farm","","-84.9721239","34.5035160","30701"
"Ellijay","www.facebook.com/EllijayMushrooms","Ellijay Mushrooms","ga","1971 Old Flat Branch Rd","honey mushrooms","https://twitter.com/EllijayMushroom","farm","ellijaymushrooms.com","-84.475636","34.756881","30540"
"Box Springs","","Findley Farms","ga","260 Patterson Rd","eggs","","farm","Findleyfarm.com","-84.672588","32.590716","31801"
"Cedartown","https://www.facebook.com/FiveCedarsFarm","Five Cedars Farm","ga","835 Cherokee Rd","bedding plants canned preserved fresh-vegetables","","farm","","-85.2595789","34.0480305","30125"
"Chatsworth","","Freedom Farms, Open by Appointment Only - Call 770-419-0067","ga","Ballground Road","canned preserved fresh-fruits","","farm","www.freedomfruit.net","-84.752794","34.668558","30705"
"Woodbine (Exit 7","","Harrietts Bluff Farm","ga","762 Pine Drive (use 1 Pine Dr. for GPS or Mapquest-farm at end of Pine Dr.)","fresh-fruits","","farm","","-81.637915","30.862189",""
"saint george","www.facebook.com/homesteadbasket","Homestead Basket","ga","497 Blackwater rd","baked-goods canned preserved crafts woodworking eggs herbs fresh-vegetables honey poultry fowl red-meat non-poultry-meat soap body-care","","farm","Homesteadbasket.com","-82.057765","30.552726","31562"
"Pine Mountain ","","Jenny Jack Sun Farm","ga","603 White Cemetery Road","baked-goods eggs herbs fresh-fruits fresh-vegetables honey poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.jennyjackfarm.com","-84.964898","32.852859","31822"
"Cedartown","Jumping Frog Farm LLC","Jumping Frog Farm, LLC","ga","368 Wiley Road","canned preserved dairy products eggs fresh-vegetables honey poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.jumpingfrogfarm.com","-85.3019605","33.9223640","30125"
