	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	36	999	Statewide	11	Crop harvesting, primarily by machine	36	115113	4.2	0.0	0.0	5.2	265.4	3.6
1	36	999	Statewide	11	Farm labor contractors and crew leaders	36	115115	11.2	0.0	0.0	22.2	1677.2	6.6
2	36	999	Statewide	11	Farm management services	36	115116	7.4	0.0	0.0	130.4	5873.4	5.8
3	36	999	Statewide	11	Finfish fishing	36	114111	37.0	16.8	1259.6	18.6	1483.2	34.4
4	36	999	Statewide	11	Forest nurseries and gathering of forest products	36	113210	4.0	0.0	0.0	1.8	34.0	2.4
5	36	999	Statewide	11	Hunting and trapping	36	114210	7.2	0.6	44.0	7.2	276.0	6.0
6	36	999	Statewide	11	Logging	36	113310	200.4	358.4	15148.000000000005	684.6	24727.2	195.2
7	36	999	Statewide	11	Other marine fishing	36	114119	2.0	0.0	0.0	0.0	0.0	1.3333333333333333
8	36	999	Statewide	11	Postharvest crop activities (except cotton ginning)	36	115114	16.2	59.0	1622.4	172.8	4527.4	12.0
9	36	999	Statewide	11	Shellfish fishing	36	114112	15.0	3.8	269.6	26.2	1380.8	12.4
10	36	999	Statewide	11	Soil preparation, planting, and cultivating	36	115112	35.2	13.0	414.8	87.6	3832.2	29.2
11	36	999	Statewide	11	Support activities for animal production	36	115210	271.15000000000003	778.5999999999998	29466.2	1271.4	41226.6	264.0
12	36	999	Statewide	11	Support activities for forestry	36	115310	18.4	0.0	0.0	39.2	1908.0	14.8
13	36	999	Statewide	11	Timber tract operations	36	113110	10.0	0.0	0.0	2.6	556.2	5.0
14	36	999	Statewide	21	All other metal ore mining	36	212299	1.0	0.0	0.0	0.0	0.0	1.0
15	36	999	Statewide	21	All other nonmetallic mineral mining	36	212399	11.0	0.0	0.0	263.8	17302.0	7.8
16	36	999	Statewide	21	Bituminous coal underground mining	36	212112	1.0	0.0	0.0	0.0	0.0	1.0
17	36	999	Statewide	21	Clay and ceramic and refractory minerals mining	36	212325	3.0	0.0	0.0	0.0	0.0	1.8
18	36	999	Statewide	21	Construction sand and gravel mining	36	212321	121.0	340.0	25216.2	967.2	60494.4	116.6
19	36	999	Statewide	21	Crude petroleum and natural gas extraction	36	211111	43.45	143.79999999999995	9614.8	362.6	33551.6	40.2
20	36	999	Statewide	21	Crushed and broken granite mining and quarrying	36	212313	6.0	0.0	0.0	15.4	1041.8	2.4
21	36	999	Statewide	21	Crushed and broken limestone mining and quarrying	36	212312	54.79999999999999	111.6	4672.4	731.0	39399.8	52.4
22	36	999	Statewide	21	Dimension stone mining and quarrying	36	212311	20.3	71.60000000000002	3548.4	231.0	10789.0	15.6
23	36	999	Statewide	21	Drilling oil and gas wells	36	213111	14.6	0.0	0.0	61.6	6837.6	11.6
24	36	999	Statewide	21	Gold ore mining	36	212221	3.0	0.5	125.5	0.8	194.4	2.4
25	36	999	Statewide	21	Industrial sand mining	36	212322	3.0	0.0	0.0	0.0	0.0	1.4
26	36	999	Statewide	21	Lead ore and zinc ore mining	36	212231	1.2	0.0	0.0	0.0	0.0	1.2
27	36	999	Statewide	21	Natural gas liquid extraction	36	211112	3.0	0.0	0.0	0.0	0.0	1.25
28	36	999	Statewide	21	Other chemical and fertilizer mineral mining	36	212393	3.0	0.0	0.0	0.0	0.0	3.0
29	36	999	Statewide	21	Other crushed and broken stone mining and quarrying	36	212319	16.6	0.0	0.0	117.4	7954.4	14.0
30	36	999	Statewide	21	Potash, soda, and borate mineral mining	36	212391	2.0	0.0	0.0	0.0	0.0	1.8
31	36	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	36	213115	11.2	0.0	0.0	43.2	2187.0	8.2
32	36	999	Statewide	21	Support activities for oil and gas operations	36	213112	31.65	10.8	1932.8	297.0	23538.4	28.2
33	36	999	Statewide	22	Biomass electric power generation	36	221117	9.0	0.0	0.0	7.4	460.6	4.0
34	36	999	Statewide	22	Electric bulk power transmission and control	36	221121	9.95	0.0	0.0	0.0	0.0	5.6
35	36	999	Statewide	22	Electric power distribution	36	221122	272.25	296.0	27269.4	29137.8	2828248.4	267.2
36	36	999	Statewide	22	Fossil fuel electric power generation	36	221112	58.6	752.2	111333.2	1892.8	243086.0	57.2
37	36	999	Statewide	22	Hydroelectric power generation	36	221111	57.65	22.4	2248.6	201.2	21231.2	53.2
38	36	999	Statewide	22	Natural gas distribution	36	221210	110.2	58.8	5722.6	3891.4	339777.8	107.6
39	36	999	Statewide	22	Nuclear electric power generation	36	221113	9.0	0.0	0.0	0.0	0.0	9.0
40	36	999	Statewide	22	Other electric power generation	36	221118	14.75	0.0	0.0	20.4	2327.6	8.4
41	36	999	Statewide	22	Sewage treatment facilities	36	221320	31.2	84.19999999999997	6798.8	312.2	19576.6	26.6
42	36	999	Statewide	22	Solar electric power generation	36	221114	9.2	0.0	0.0	60.4	4270.0	5.6
43	36	999	Statewide	22	Steam and air-conditioning supply	36	221330	6.2	0.0	0.0	83.6	7974.8	5.4
44	36	999	Statewide	22	Water supply and irrigation systems	36	221310	61.6	260.00000000000006	20074.0	712.0	47140.4	54.2
45	36	999	Statewide	22	Wind electric power generation	36	221115	12.55	0.0	0.0	36.0	7207.6	12.2
46	36	999	Statewide	23	All other specialty trade contractors	36	238990	1822.2000000000005	7959.000000000003	545626.7999999999	8368.6	553650.0	1822.2
47	36	999	Statewide	23	Commercial and institutional building construction	36	236220	2282.0	32149.8	2679650.0000000005	32801.2	2722628.2	2282.0
48	36	999	Statewide	23	Drywall and insulation contractors	36	238310	1109.7333333333333	11702.566666666666	786984.2666666668	12390.6	812698.0	1105.6
49	36	999	Statewide	23	Electrical contractors and other wiring installation contractors	36	238210	5033.999999999999	47848.80000000001	3272739.3999999994	49661.6	3372546.8	5034.2
50	36	999	Statewide	23	Finish carpentry contractors	36	238350	2530.850000000001	9395.2	469081.6	9850.2	475513.8	2529.6
51	36	999	Statewide	23	Flooring contractors	36	238330	1045.6333333333334	3094.600000000001	163634.5	3717.4	169897.6	1041.0
