	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
0	36001	36	1	Albany County, New York	115210	Support activities for animal production	11	2.6	0.0	43.6
12	36001	36	1	Albany County, New York	236115	New single-family housing construction (except for-sale builders)	23	41.2	125.6	4062.6
14	36001	36	1	Albany County, New York	236117	New housing for-sale builders	23	22.4	111.4	5720.2
15	36001	36	1	Albany County, New York	236118	Residential remodelers	23	121.4	418.0	17185.2
16	36001	36	1	Albany County, New York	236210	Industrial building construction	23	1.8	1.4	71.6
17	36001	36	1	Albany County, New York	236220	Commercial and institutional building construction	23	51.8	1123.4	85354.4
18	36001	36	1	Albany County, New York	237110	Water and sewer line and related structures construction	23	4.8	19.0	874.0
20	36001	36	1	Albany County, New York	237130	Power and communication line and related structures construction	23	10.2	330.8	24284.0
22	36001	36	1	Albany County, New York	237310	Highway, street, and bridge construction	23	16.8	405.2	45513.0
23	36001	36	1	Albany County, New York	237990	Other heavy and civil engineering construction	23	2.4	34.0	1311.6
24	36001	36	1	Albany County, New York	238110	Poured concrete foundation and structure contractors	23	8.8	11.2	832.4
25	36001	36	1	Albany County, New York	238120	Structural steel and precast concrete contractors	23	2.8	36.6	1684.4
26	36001	36	1	Albany County, New York	238130	Framing contractors	23	11.6	31.2	1220.8
27	36001	36	1	Albany County, New York	238140	Masonry contractors	23	25.8	107.8	5285.2
28	36001	36	1	Albany County, New York	238150	Glass and glazing contractors	23	5.8	18.6	1390.6
29	36001	36	1	Albany County, New York	238160	Roofing contractors	23	16.2	229.0	15374.4
30	36001	36	1	Albany County, New York	238170	Siding contractors	23	6.2	13.2	630.6
31	36001	36	1	Albany County, New York	238190	Other foundation, structure, and building exterior contractors	23	3.2	2.0	178.0
32	36001	36	1	Albany County, New York	238210	Electrical contractors and other wiring installation contractors	23	79.8	1007.2	77990.2
33	36001	36	1	Albany County, New York	238220	Plumbing, heating, and air-conditioning contractors	23	108.4	1723.0	121142.4
34	36001	36	1	Albany County, New York	238290	Other building equipment contractors	23	12.4	245.6	20099.8
35	36001	36	1	Albany County, New York	238310	Drywall and insulation contractors	23	17.6	225.0	10883.2
36	36001	36	1	Albany County, New York	238320	Painting and wall covering contractors	23	29.6	77.2	2515.6
37	36001	36	1	Albany County, New York	238330	Flooring contractors	23	17.6	33.8	1844.2
38	36001	36	1	Albany County, New York	238340	Tile and terrazzo contractors	23	15.0	90.2	5395.0
39	36001	36	1	Albany County, New York	238350	Finish carpentry contractors	23	37.2	57.4	3450.0
40	36001	36	1	Albany County, New York	238390	Other building finishing contractors	23	3.4	20.4	1084.0
41	36001	36	1	Albany County, New York	238910	Site preparation contractors	23	30.8	242.2	16543.4
42	36001	36	1	Albany County, New York	238990	All other specialty trade contractors	23	51.4	231.4	18842.6
43	36001	36	1	Albany County, New York	311119	Other animal food manufacturing	31	3.0	39.4	1126.0
47	36001	36	1	Albany County, New York	311612	Meat processed from carcasses	31	4.4	66.6	3272.4
49	36001	36	1	Albany County, New York	311811	Retail bakeries	31	9.4	93.4	1762.2
62	36001	36	1	Albany County, New York	315990	Apparel accessories and other apparel manufacturing	31	1.8	3.4	139.8
64	36001	36	1	Albany County, New York	321113	Sawmills	32	3.0	4.4	139.0
67	36001	36	1	Albany County, New York	321920	Wood container and pallet manufacturing	32	3.4	46.8	1439.8
73	36001	36	1	Albany County, New York	323111	Commercial printing (except screen and books)	32	24.4	343.4	16365.2
74	36001	36	1	Albany County, New York	323113	Commercial screen printing	32	3.6	18.2	579.4
75	36001	36	1	Albany County, New York	323120	Support activities for printing	32	2.6	7.4	45.4
77	36001	36	1	Albany County, New York	325120	Industrial gas manufacturing	32	3.0	60.6	5540.8
80	36001	36	1	Albany County, New York	325412	Pharmaceutical preparation manufacturing	32	3.0	12.4	861.6
83	36001	36	1	Albany County, New York	325991	Custom compounding of purchased resins	32	3.0	767.4	72555.6
90	36001	36	1	Albany County, New York	326199	All other plastics product manufacturing	32	4.8	275.0	14897.8
100	36001	36	1	Albany County, New York	327390	Other concrete product manufacturing	32	4.6	11.8	1193.4
102	36001	36	1	Albany County, New York	327991	Cut stone and stone product manufacturing	32	2.6	7.0	251.2
106	36001	36	1	Albany County, New York	332322	Sheet metal work manufacturing	33	5.2	22.0	2197.0
110	36001	36	1	Albany County, New York	332710	Machine shops	33	11.8	197.8	10794.4
149	36001	36	1	Albany County, New York	337212	Custom architectural woodwork and millwork manufacturing	33	3.0	4.4	92.4
155	36001	36	1	Albany County, New York	339113	Surgical appliance and supplies manufacturing	33	4.2	17.8	426.8
158	36001	36	1	Albany County, New York	339116	Dental laboratories	33	7.0	21.8	688.2
160	36001	36	1	Albany County, New York	339920	Sporting and athletic goods manufacturing	33	3.0	21.4	3983.8
163	36001	36	1	Albany County, New York	339950	Sign manufacturing	33	8.6	24.6	1516.0
166	36001	36	1	Albany County, New York	423110	Automobile and other motor vehicle merchant wholesalers	42	11.0	126.0	9760.4
167	36001	36	1	Albany County, New York	423120	Motor vehicle supplies and new parts merchant wholesalers	42	18.4	369.4	15857.0
168	36001	36	1	Albany County, New York	423130	Tire and tube merchant wholesalers	42	5.6	44.2	2959.4
170	36001	36	1	Albany County, New York	423210	Furniture merchant wholesalers	42	6.4	12.2	693.6
171	36001	36	1	Albany County, New York	423220	Home furnishing merchant wholesalers	42	6.8	58.4	5556.6
172	36001	36	1	Albany County, New York	423310	Lumber, plywood, millwork, and wood panel merchant wholesalers	42	11.2	112.6	5805.2
173	36001	36	1	Albany County, New York	423320	Brick, stone, and related construction material merchant wholesalers	42	4.8	19.6	960.4
174	36001	36	1	Albany County, New York	423330	Roofing, siding, and insulation material merchant wholesalers	42	8.0	53.2	5569.4
175	36001	36	1	Albany County, New York	423390	Other construction material merchant wholesalers	42	6.2	75.4	4015.6
177	36001	36	1	Albany County, New York	423420	Office equipment merchant wholesalers	42	19.8	224.6	26308.6
178	36001	36	1	Albany County, New York	423430	Computer and computer peripheral equipment and software merchant wholesalers	42	9.8	159.8	15005.2
179	36001	36	1	Albany County, New York	423440	Other commercial equipment merchant wholesalers	42	5.6	54.8	3372.4
180	36001	36	1	Albany County, New York	423450	Medical, dental, and hospital equipment and supplies merchant wholesalers	42	13.2	118.8	9551.0
183	36001	36	1	Albany County, New York	423510	Metal service centers and other metal merchant wholesalers	42	13.2	168.4	7699.4
185	36001	36	1	Albany County, New York	423610	Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers	42	20.0	226.0	15646.0
186	36001	36	1	Albany County, New York	423620	Household appliances, electric housewares, and consumer electronics merchant wholesalers 	42	3.4	62.6	1910.6
187	36001	36	1	Albany County, New York	423690	Other electronic parts and equipment merchant wholesalers	42	18.6	287.2	38646.8
188	36001	36	1	Albany County, New York	423710	Hardware merchant wholesalers	42	6.4	53.2	3432.2
189	36001	36	1	Albany County, New York	423720	Plumbing and heating equipment and supplies (hydronics) merchant wholesalers	42	9.0	72.8	4946.8
190	36001	36	1	Albany County, New York	423730	Warm air heating and air-conditioning equipment and supplies merchant wholesalers	42	12.4	162.0	12742.8
191	36001	36	1	Albany County, New York	423740	Refrigeration equipment and supplies merchant wholesalers	42	3.2	8.8	676.0
192	36001	36	1	Albany County, New York	423810	Construction and mining (except oil well) machinery and equipment merchant wholesalers	42	6.4	116.4	8526.0
193	36001	36	1	Albany County, New York	423820	Farm and garden machinery and equipment merchant wholesalers	42	3.0	22.6	1972.8
194	36001	36	1	Albany County, New York	423830	Industrial machinery and equipment merchant wholesalers	42	30.0	549.2	37932.6
195	36001	36	1	Albany County, New York	423840	Industrial supplies merchant wholesalers	42	9.4	83.6	4649.8
196	36001	36	1	Albany County, New York	423850	Service establishment equipment and supplies merchant wholesalers	42	8.6	76.2	5469.6
198	36001	36	1	Albany County, New York	423910	Sporting and recreational goods and supplies merchant wholesalers	42	5.0	117.2	6190.6
200	36001	36	1	Albany County, New York	423930	Recyclable material merchant wholesalers	42	15.0	191.2	8198.0
202	36001	36	1	Albany County, New York	423990	Other miscellaneous durable goods merchant wholesalers	42	13.6	105.6	3514.8
203	36001	36	1	Albany County, New York	424110	Printing and writing paper merchant wholesalers	42	5.4	35.4	2026.4
204	36001	36	1	Albany County, New York	424120	Stationery and office supplies merchant wholesalers	42	4.4	19.8	866.8
205	36001	36	1	Albany County, New York	424130	Industrial and personal service paper merchant wholesalers	42	5.0	40.8	2763.4
206	36001	36	1	Albany County, New York	424210	Drugs and druggists' sundries merchant wholesalers	42	10.6	136.8	8294.4
209	36001	36	1	Albany County, New York	424330	Women's, children's, and infants' clothing and accessories merchant wholesalers	42	5.0	9.6	647.0
