	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	28	999	Statewide	11	Fishing	28	1141	6.4	0.0	0.0	35.6	1013.6	5.8
1	28	999	Statewide	11	Forest nurseries and gathering of forest products	28	1132	1.0	0.0	0.0	0.0	0.0	1.0
2	28	999	Statewide	11	Hunting and trapping	28	1142	6.0	0.0	0.0	7.2	412.6	3.8
3	28	999	Statewide	11	Logging	28	1133	430.4	2526.399999999999	95364.00000000004	3073.6	113903.4	425.4
4	28	999	Statewide	11	Support activities for animal production	28	1152	27.3	75.6	3438.4	322.8	9398.2	19.6
5	28	999	Statewide	11	Support activities for crop production	28	1151	113.0	249.6	12136.800000000005	597.0	26066.0	107.6
6	28	999	Statewide	11	Support activities for forestry	28	1153	95.05	44.73333333333333	2331.2000000000007	523.2	22730.4	87.6
7	28	999	Statewide	11	Timber tract operations	28	1131	37.65	0.0	33.6	158.6	9365.6	33.6
8	28	999	Statewide	21	Coal mining	28	2121	3.8	0.0	0.0	0.0	0.0	3.8
9	28	999	Statewide	21	Nonmetallic mineral mining and quarrying	28	2123	43.2	95.6	4120.2	497.6	20202.4	38.2
10	28	999	Statewide	21	Oil and gas extraction	28	2111	80.94999999999997	354.0	38363.0	1041.6	123879.4	82.2
11	28	999	Statewide	21	Support activities for mining	28	2131	237.05	2097.0	141865.2	3873.0	265799.0	248.6
12	28	999	Statewide	22	Electric power generation, transmission and distribution	28	2211	220.69999999999996	792.6	69963.2	7114.0	610811.6	219.6
13	28	999	Statewide	22	Natural gas distribution	28	2212	43.15000000000001	98.0	9312.6	255.6	32126.0	39.4
14	28	999	Statewide	22	Water, sewage and other systems	28	2213	336.0	1053.5999999999997	41745.2	1642.8	51761.0	336.0
15	28	999	Statewide	23	Building equipment contractors	28	2382	1152.4000000000008	9972.6	442287.8000000001	11640.0	513476.6	1151.2
16	28	999	Statewide	23	Building finishing contractors	28	2383	436.46666666666664	1937.4000000000005	77491.20000000001	2507.4	87019.8	432.4
17	28	999	Statewide	23	Foundation, structure, and building exterior contractors	28	2381	418.0	2653.4	97620.0	3335.8	119537.0	414.8
18	28	999	Statewide	23	Highway, street, and bridge construction	28	2373	130.35	1636.6	76859.2	4525.2	197627.2	128.2
19	28	999	Statewide	23	Land subdivision	28	2372	41.93333333333333	18.2	1657.6	277.8	10279.0	37.2
20	28	999	Statewide	23	Nonresidential building construction	28	2362	365.73333333333335	4788.1500000000015	239876.15000000005	7996.6	425722.2	360.2
21	28	999	Statewide	23	Other heavy and civil engineering construction	28	2379	65.39999999999999	195.0	8568.0	990.0	43695.2	55.4
22	28	999	Statewide	23	Other specialty trade contractors	28	2389	467.49999999999983	2802.199999999999	111071.0	3837.0	146475.6	461.8
23	28	999	Statewide	23	Residential building construction	28	2361	605.8000000000002	1366.9999999999998	52131.20000000002	1864.4	59685.2	601.6
24	28	999	Statewide	23	Utility system construction	28	2371	197.03333333333333	2905.2000000000007	170138.80000000002	5641.4	322714.0	193.2
25	28	999	Statewide	31	Animal food manufacturing	28	3111	24.2	66.6	3699.6	620.4	24950.8	20.2
26	28	999	Statewide	31	Animal slaughtering and processing	28	3116	59.93333333333333	4507.6	133305.8	16288.8	458610.4	57.2
27	28	999	Statewide	31	Apparel accessories and other apparel manufacturing	28	3159	8.0	0.0	0.0	275.4	9955.8	6.2
28	28	999	Statewide	31	Apparel knitting mills	28	3151	2.0	0.0	0.0	0.0	0.0	1.3333333333333333
29	28	999	Statewide	31	Bakeries and tortilla manufacturing	28	3118	64.86666666666666	191.2	4526.4	1015.6	36660.2	56.8
30	28	999	Statewide	31	Beverage manufacturing	28	3121	27.8	10.4	314.6	298.0	12173.8	22.0
31	28	999	Statewide	31	Cut and sew apparel manufacturing	28	3152	26.9	1.6	32.6	293.4	15324.2	19.0
32	28	999	Statewide	31	Dairy product manufacturing	28	3115	6.0	0.0	0.0	568.4	22984.2	4.4
33	28	999	Statewide	31	Fabric mills	28	3132	12.0	0.0	0.0	286.0	17837.4	8.4
34	28	999	Statewide	31	Fruit and vegetable preserving and specialty food manufacturing	28	3114	3.0	0.0	0.0	0.0	0.0	3.0
35	28	999	Statewide	31	Grain and oilseed milling	28	3112	9.4	0.0	0.0	246.8	13065.0	7.0
36	28	999	Statewide	31	Leather and hide tanning and finishing	28	3161	3.0	0.0	0.0	0.0	50.6	2.6
37	28	999	Statewide	31	Other food manufacturing	28	3119	15.0	0.0	0.0	158.6	6783.2	12.4
38	28	999	Statewide	31	Other leather and allied product manufacturing	28	3169	4.0	0.0	0.0	0.0	0.0	1.8
39	28	999	Statewide	31	Other textile product mills	28	3149	37.25	36.8	1025.6	748.8	21363.4	32.4
40	28	999	Statewide	31	Seafood product preparation and packaging	28	3117	18.4	212.0	10291.6	2380.0	59570.4	18.4
41	28	999	Statewide	31	Sugar and confectionery product manufacturing	28	3113	6.0	0.0	0.0	16.2	290.2	4.2
42	28	999	Statewide	31	Textile and fabric finishing and fabric coating mills	28	3133	10.4	0.0	0.0	105.4	5028.0	8.0
43	28	999	Statewide	31	Textile furnishings mills	28	3141	14.2	0.0	0.0	527.8	15406.4	11.4
44	28	999	Statewide	32	Basic chemical manufacturing	28	3251	27.5	20.0	903.4	1695.8	126582.6	25.4
45	28	999	Statewide	32	Cement and concrete product manufacturing	28	3273	116.4	857.4	38057.2	1758.2	72678.4	114.8
46	28	999	Statewide	32	Clay product and refractory manufacturing	28	3271	21.4	0.0	0.0	188.8	6439.4	14.4
47	28	999	Statewide	32	Converted paper product manufacturing	28	3222	48.6	1012.2	49464.6	2416.0	107211.4	45.4
48	28	999	Statewide	32	Glass and glass product manufacturing	28	3272	7.6	0.0	0.0	109.6	7600.6	6.0
49	28	999	Statewide	32	Lime and gypsum product manufacturing	28	3274	2.0	0.0	0.0	0.0	0.0	2.0
50	28	999	Statewide	32	Other chemical product and preparation manufacturing	28	3259	19.6	0.0	1288.8	398.6	26324.6	18.2
51	28	999	Statewide	32	Other nonmetallic mineral product manufacturing	28	3279	31.0	48.8	1618.6	692.0	36748.6	29.8
52	28	999	Statewide	32	Other wood product manufacturing	28	3219	130.75	870.5999999999997	27392.0	3313.8	103157.0	121.8
53	28	999	Statewide	32	Paint, coating, and adhesive manufacturing	28	3255	8.0	0.0	0.0	100.0	5847.6	6.6
54	28	999	Statewide	32	Pesticide, fertilizer, and other agricultural chemical manufacturing	28	3253	10.2	0.0	0.0	718.2	42565.0	9.2
55	28	999	Statewide	32	Petroleum and coal products manufacturing	28	3241	32.0	6.0	287.6	943.4	89730.8	28.2
56	28	999	Statewide	32	Pharmaceutical and medicine manufacturing	28	3254	15.0	81.0	4590.8	431.8	29604.6	10.6
57	28	999	Statewide	32	Plastics product manufacturing	28	3261	98.5	2873.2	107307.20000000004	4711.6	180169.2	96.0
58	28	999	Statewide	32	Printing and related support activities	28	3231	147.99999999999997	671.8000000000002	24514.0	1505.6	49684.4	146.4
59	28	999	Statewide	32	Pulp, paper, and paperboard mills	28	3221	9.0	0.0	0.0	1672.4	142145.4	8.2
60	28	999	Statewide	32	Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing	28	3252	19.200000000000006	444.6	32678.8	696.2	60804.4	17.6
61	28	999	Statewide	32	Rubber product manufacturing	28	3262	26.73333333333333	45.2	2183.8	2284.4	125699.8	23.6
62	28	999	Statewide	32	Sawmills and wood preservation	28	3211	99.4	995.8	39912.0	3468.2	147444.6	94.4
63	28	999	Statewide	32	Soap, cleaning compound, and toilet preparation manufacturing	28	3256	18.2	27.2	739.2	474.4	23782.4	14.8
64	28	999	Statewide	32	Veneer, plywood, and engineered wood product manufacturing	28	3212	24.05	0.0	0.0	2065.6	92523.0	22.2
65	28	999	Statewide	33	Aerospace product and parts manufacturing	28	3364	6.0	0.0	0.0	104.0	9932.8	4.8
66	28	999	Statewide	33	Agriculture, construction, and mining machinery manufacturing	28	3331	31.6	51.4	1052.2	1428.4	55451.6	29.8
