	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	28	999	Statewide	11	Cotton ginning	28	115111	14.6	0.0	0.0
1	28	999	Statewide	11	Crop harvesting, primarily by machine	28	115113	3.0	0.0	0.0
2	28	999	Statewide	11	Farm labor contractors and crew leaders	28	115115	4.333333333333333	0.0	0.0
3	28	999	Statewide	11	Farm management services	28	115116	7.333333333333333	0.0	0.0
4	28	999	Statewide	11	Finfish fishing	28	114111	5.4	0.0	0.0
5	28	999	Statewide	11	Forest nurseries and gathering of forest products	28	113210	1.0	0.0	0.0
6	28	999	Statewide	11	Hunting and trapping	28	114210	6.0	0.0	0.0
7	28	999	Statewide	11	Logging	28	113310	430.4	2526.399999999999	95364.00000000004
8	28	999	Statewide	11	Postharvest crop activities (except cotton ginning)	28	115114	13.2	21.0	436.0
9	28	999	Statewide	11	Shellfish fishing	28	114112	2.8	0.0	0.0
10	28	999	Statewide	11	Soil preparation, planting, and cultivating	28	115112	81.20000000000002	127.99999999999999	7460.6
11	28	999	Statewide	11	Support activities for animal production	28	115210	27.3	75.6	3438.4
12	28	999	Statewide	11	Support activities for forestry	28	115310	95.05000000000001	44.73333333333333	2331.2000000000003
13	28	999	Statewide	11	Timber tract operations	28	113110	37.65	0.0	33.6
14	28	999	Statewide	21	All other nonmetallic mineral mining	28	212399	2.0	0.0	0.0
15	28	999	Statewide	21	Bituminous coal and lignite surface mining	28	212111	3.8	0.0	0.0
16	28	999	Statewide	21	Clay and ceramic and refractory minerals mining	28	212325	3.0	0.0	0.0
17	28	999	Statewide	21	Construction sand and gravel mining	28	212321	35.8	95.60000000000001	4120.2
18	28	999	Statewide	21	Crude petroleum and natural gas extraction	28	211111	77.95	236.8	27007.800000000003
19	28	999	Statewide	21	Crushed and broken limestone mining and quarrying	28	212312	2.0	0.0	0.0
20	28	999	Statewide	21	Dimension stone mining and quarrying	28	212311	1.0	0.0	0.0
21	28	999	Statewide	21	Drilling oil and gas wells	28	213111	41.300000000000004	320.0	17372.399999999998
22	28	999	Statewide	21	Industrial sand mining	28	212322	1.0	0.0	0.0
23	28	999	Statewide	21	Kaolin and ball clay mining	28	212324	1.0	0.0	0.0
24	28	999	Statewide	21	Natural gas liquid extraction	28	211112	4.2	0.0	0.0
25	28	999	Statewide	21	Support activities for coal mining	28	213113	2.0	0.0	0.0
26	28	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	28	213115	4.0	0.0	0.0
27	28	999	Statewide	21	Support activities for oil and gas operations	28	213112	196.4	1400.0000000000002	98237.79999999999
