"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Muscatine","https://www.facebook.com/Grassfed-Recipes-186658131371711/","Anderson Farm","Iowa","1575 Underwood Ave","red-meat non-poultry-meat","","farm","http://www.grassfedrecipes.com/","-90.927414","41.509551","52761"
"Donnellson","www.facebook.com/appleberryorchard?ref=hl","Appleberry Orchard","Iowa","2469 Highway 2","baked-goods canned preserved coffee tea crafts woodworking fresh-fruits fresh-vegetables honey maple-products","","farm","www.appleberryorchard.com","-91.436569","40.633892","52625"
"Nashua ","https://www.facebook.com/pages/Apples-on-the-Avenue/569845613046631","Apples on the Avenue","Iowa","3035 Addison Blvd","baked-goods crafts woodworking fresh-fruits","","farm","http://www.applesontheavenue.com/","-92.545614","42.916533","50658"
"Cedar Rapids","http:/www.facebook.com/BaumhoefenersRedBarnMarket","Baumhoefeners Red Barn Market","Iowa","4241 Johnson Avenue N.W.","baked-goods bedding plants canned preserved cut-flowers dry beans eggs herbs fresh-fruits fresh-vegetables grains flour honey maple-products nursery-stock nuts poultry fowl soap body-care tofu non-animal protein wild-harvested forest-products","","farm","www.redbarnmarket.net","-91.726645","41.970148","52405"
"Nevada","Black Cat Acres","Black Cat Acres","Iowa","66435 270th Lane","fresh-fruits fresh-vegetables honey","","farm","www.blackcatacres.com","-93.3779351","41.9650666","50201"
"Winterset","","Burr Oak Farm LLC","Iowa","1121 220th Street","canned preserved fresh-fruits","","farm","www.burroakfarm.com","-94.218255","41.331685","50273"
"Dallas","www.facebook.com/ChargingSkunkFarms","Charging Skunk Farms","Iowa","724 Hwy G76","baked-goods canned preserved crafts woodworking fresh-fruits fresh-vegetables","","farm","","-93.2087830","41.2114248","50062"
"Honey Creek","https://www.facebook.com/pages/Does-and-Divas-Dairy","Doe's and Diva's Dairy, Inc.","Iowa","31140 185th Street","dairy products eggs poultry fowl","https://twitter.com/Does_and_Divas","farm","www.doesanddivas.com","-95.8290590","41.4641740","51542"
"Dunlap","facebook.com/dunhambeefarm","Dunham Bee Farm","Iowa","3385 130th St.","honey","","farm","www.dunhambeefarm.com","-95.619054","41.866123","51529"
"Strawberry Point ","https://www.facebook.com/pages/Heritage-Breeds-Meats/136842603056527","Heritage Breed Meats","Iowa","12942 338th Street","poultry fowl red-meat non-poultry-meat","https://twitter.com/heritagebreedmt","farm","","-91.5487795","42.7373776","52076"
"Oakland","https://www.facebook.com/neverendingharvestvideos","Honey Creek Farms ","Iowa","Box 532","baked-goods canned preserved fresh-fruits fresh-vegetables poultry fowl","","farm","neverendingharvest.com","-95.3957997","41.3094375","51560"
"Gilmore City","","JoKir's Wild Black Angus Beef","Iowa","1452 220th Street","red-meat non-poultry-meat","","farm","www.jokirswild.com","-94.3539248","42.7321788","50541"
"Carlisle","https://www.facebook.com/Northrivercornmaze/timeline","North River Adventure Farm","Iowa","2768 U.s. highway 65 / 69","baked-goods canned preserved crafts woodworking fresh-vegetables honey","","farm","www.nnorthrivercornmaze.com","-93.567492","41.486184","50047"
"Amana","https://www.facebook.com/OldhausFibers","Oldhaus Fibers","Iowa","619 44th Ave","","https://www.twitter.com/oldhaus","farm","www.oldhausfibers.com","-91.872289","41.800429","52203"
"Woodward","","Picket Fence Creamery, LLC","Iowa","14583 S Avenue","baked-goods canned preserved coffee tea crafts woodworking dairy products eggs fish seafood herbs fresh-fruits fresh-vegetables honey maple-products poultry fowl red-meat non-poultry-meat soap body-care wine spirits beer hard-cider","","farm","www.picketfencecreamery.com","-93.934071","41.829577","50276"
"Nevada","Black Cat Acres","Produce farm ","Iowa","66435 270th Lane","fresh-vegetables honey","","farm","www.blackcatacres.com","-93.378450","41.965503","50201"
"Winterset","https://www.facebook.com/pages/Randol-Honey-Farm/101353756576663","Randol Honey Farm","Iowa","2505 Carriage Trail","honey soap body-care","","farm","www.randolhoney.com","-94.1606448","41.2837312","50273"
"Iowa City","https://www.facebook.com/pages/The-Golden-Egg/212499635466241?ref=hl","The Golden Egg","Iowa","2625 HWY 1 SW","eggs","","farm","","-91.673626","41.600381","52240"
"Boone","https://www.facebook.com/timberlea.aronia","Timberlea Farm","Iowa","705 SW Ringgold Street","","","farm","","-93.918501","42.050524","50036"
"Tipton","Twisted Oaks Meats","Twisted Oaks Meats","Iowa","1063 205th St.","eggs poultry fowl","","farm","twistedoaksmeats.com","-91.128372","41.76979","52772"
"Ankeny","","Van Dyke Sweet Corn","Iowa","12270 Ne 22nd","cut-flowers fresh-vegetables","","farm","","-93.5815110","41.7854780","50021"
"Cedar Rapids","","8th Avenue City Farmers Market","Iowa","8th Ave & 2nd St SE","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nursery plants poultry prepared soap trees","","market","","-91.6626534","41.9728370","52401"
"Adel","","Adel Farmers Market","Iowa","Courthouse Square","","","market","","-94.0175","41.6144","50830"
"Akron","","Akron Farmers Market","Iowa","City Park","","","market","","-96.5573","42.8309","51031"
"Waukon","","Allamakee Farmers Market","Iowa","705 Allamakee Street","baked goods flowers eggs herbs vegetables jams wine fruits","","market","","-91.475223","43.276279","52172"
"Ames, IA","Ames Main Street Farmers' Market","Ames Main Street Farmers' Market","Iowa","300 & 400 Blocks of  Main Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared soap wine coffee fruits juices mushrooms pet food wild","","market","http://www.amesmainsteetfarmersmarket.com","-93.614943","42.025222","50010"
"Anamosa","","Anamosa Farmers Market","Iowa","Corner of Scott and Main Streets","","","market","","-91.2795","42.1083","52205"
"Atlantic","","Atlantic Farmers Market","Iowa","1200 7th Street E.","baked goods crafts flowers herbs vegetables honey jams plants soap","","market","","-94.9965","41.4043","50022"
"Audubon","","Audubon Farmers Market","Iowa","City Park, east side","","","market","","-94.9375","41.7386","50025"
"Baxte","","Baxter Farmers Market","Iowa","Parking lot of Revolution Cycle","","","market","","-93.1496","41.8251","55028"
"Des Moines ","https://www.facebook.com/BeaverdaleFarmFest/","Beaverdale Farmers Market","Iowa","4100 Urbandale Avenue","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared soap fruits juices pet food","@BeaverdaleFarm","market","http://beaverdalefarmersmarket.org/","-93.6731823","41.6200580","50310"
"Belle Plaine ","Belle Plaine IA Farmers Mkt","Belle Plaine Farmers Market","Iowa","12th St and 9th Ave","baked goods flowers eggs vegetables honey fruits","","market","","-92.2749472","41.8963048",""
"Bellevue","","Bellevue Area Farmers Market","Iowa","Gazebo on Riverview Street","","","market","","-90.455","42.262","52031"
"Belmond","","Belmond Area Farmers Market","Iowa","Corner of 2nd Street NE & 1st Aveene NE","","","market","","-93.6155","42.8478","50421"
"Bettendorf ","Mississippi Valley Growers farmers Market","Bettendorf Farmers' Market","Iowa","2117 State St.","baked goods flowers eggs vegetables honey jams plants fruits wild","","market","http://mvgrowers.com","-90.501985","41.525159","52722"
"Bolan","","Bolan Farmers Market","Iowa","In front of Bolan School House","","","market","","-93.1185","43.3728","50440"
"Bonaparte","","Bonaparte Farmers Market","Iowa","Corner of 1st & Washington Streets","","","market","","-91.8019","40.6979","52620"
"Bondurant","","Bondurant Farmers Market","Iowa","101 Grant Street N","","","market","http://www.localharvest.org/bondurant-farmers-market-M57024","-93.4632","41.7015","50035"
"Boone","","Boone Farmers Market Association","Iowa","7th and Story Street","baked goods crafts eggs herbs vegetables honey jams plants prepared soap wine fruits mushrooms","","market","http://www.boonefarmersmarket.com","-93.879688","42.062726","50036"
"Britt","","Britt Farmers Market","Iowa","72 Main Avenue South","","","market","","-93.8018","43.0963","50423"
"Buffalo Center","","Buffalo Center Farmers Market","Iowa","Hwy 9 west of Drivers Choice Restaurant","","","market","","-93.9466","43.3858","550424"
"Rockwell City","","Calhoun County Farmers Market","Iowa","On the east side of the Courthouse Square","","","market","","-94.6342","42.3947","50579"
"Calmar","","Calmar Farmers Market","Iowa","Calmar Depot","","","market","","-91.8664","43.1819","52132"
"Camanche","","Camanche Farmers Market","Iowa","City Park","","","market","","-90.275","41.7939","52730"
"Des Moines","","Capitol Hill Farmers Market","Iowa","800 E. 12th Street","","","market","","-93.6031","41.5958","50316"
"Carlisle","http://www.facebook.com/CarlisleFarmersMarket/","Carlisle Farmer's Market","Iowa","95 Highway 5","organic baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants prepared soap coffee fruits","","market","","-93.486073","41.494981","50047"
"Carroll","","Carroll Farmers Market","Iowa","Westgate Mall parking lot","","","market","http://www.mmdividercd.org","-94.8641","42.0722","51401"
"Marshalltown","","Cartwright Pavilion Farmers Market","Iowa","2nd Avenue & State Street","","","market","","-92.9137","42.0382","50158"
"Cascade","","Cascade Farmers Market","Iowa","Riverview Park","","","market","http://www.cascadeiowa.org","-91.3408","42.1376","52033"
"Tipton","","Cedar County Farmers Market","Iowa","South of Courthouse on 4th Street","","","market","","-91.1361","41.7647","52772"
"Cedar Falls","https://www.facebook.com/Cedar-Falls-Farmers-Market-116358658381830/","Cedar Falls Farmers Market","Iowa","Clay & Third Streets","baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared soap wine coffee fruits","CFFarmersMkt","market","https://cedarfallsfarmersmarket.net/","-92.4481584","42.5359498","50613"
"Waterloo","","Cedar Valley Farmers Market I","Iowa","SE Corner of Kimball Avenue & Rodgeway Road","","","market","","-93.5011","42.076","50701"
"Central City","","Central City Mainstreet Farmers Market","Iowa","Courtyard Park, South 5th St","baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared soap fruits","","market","","-91.523164","42.201356","52214"
"Chariton","https://www.facebook.com/pages/Chariton-Area-ChamberMain-Street/140351426003653","Chariton Farmer's Market","Iowa","N. Grand Street","baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants soap coffee fruits mushrooms","","market","http://www.charitonchamber.com","-93.3068373","41.0205771","50049"
"Charles City","https://www.facebook.com/charlescityFM/","Charles City Downtown Farmers Market","Iowa","Central Park","baked goods crafts flowers eggs vegetables honey jams maple plants prepared fruits","","market","","-92.677948","43.069128","50616"
"Chester","","Chester Farmers Market","Iowa","City Park","","","market","http://www.howard-county.com","-92.3172","43.3568","52134"
"West Burlington","","City of West Burlington Open Air Market","Iowa","City Hall parking lot, 122 Broadway Street","","","market","","-91.1566","40.8253","52655"
"Clarinda","","Clarinda Farmers Market","Iowa","East side of Courthouse Square","","","market","","-95.0369","40.7406","51632"
"Clarion","","Clarion Farmers Market","Iowa","West side of County Court House","baked goods eggs herbs vegetables honey jams meat soap","","market","","-93.73269","42.73207","50525"
"Osceola","","Clarke County Farmers Market","Iowa","S.E. corner of Courthouse Square","","","market","","-93.7656","41.0341","50213"
"Clear Lake","","Clear Lake Farmers Market","Iowa","City Hall parking lot, 15 N 6th Street","","","market","","-93.3844","43.1373","50428"
"Colesburg","","Colesburg Farmers Market","Iowa","Delaware Street","","","market","","-91.4634","42.4826","52035"
"Cedar Falls ","College Hill Farmers Market","College Hill Farmers Market","Iowa","2205 College St. ","baked goods crafts flowers vegetables jams plants prepared fruits pet food","","market","","-92.456087","42.517617","50613"
"Collins","","Collins Farmers Market","Iowa","Jefferson’s Restaurant parking lot on Hwy 65","","","market","","-93.3063","41.9028","50055"
"Colo","","Colo Farmers Market","Iowa","Lincoln Hwy and US 65","baked goods crafts eggs herbs vegetables honey jams meat plants","","market","http://www.colo-iowa.org/farmers.pdf","-93.31066","42.02277","50056"
"Columbus Junction","https://www.facebook.com/home.php#!/profile.php?id=100000752813941","Columbus Junction Farmers Market","Iowa","241 Main St.","baked goods crafts eggs herbs vegetables jams plants soap fruits","","market","http://columbusjunctioniowa.org","-91.360422","41.278984","52738"
"Coon Rapids","","Coon Rapids Farmers Market","Iowa","4th & Main Street","","","market","http://www.coonrapidsiowa.com","-94.6776","41.8658","50058"
"Coralville ","www.facebook.com/coralvillefarmersmarket","Coralville Farmers' Market","Iowa","1513 7th St","baked goods crafts flowers eggs vegetables honey jams meat plants prepared soap fruits","www.twitter.com/CvilleParksRec","market","http://www.coralville.org/farmersmarket","-91.584155","41.678726","52241"
"Correctionville","","Correctionville Farm & Fun","Iowa","Old High School, 512 5th Street","","","market","","-95.7848","42.475","51016"
"Cresco","","Cresco Farmers Market","Iowa","101 2nd Ave SW","baked goods vegetables plants fruits","","market","http://www.howard-county.com","-92.118784","43.371656","52136"
"Creston","","Creston Farmers' Market","Iowa","McKinley Park, between W. Adams & N. Park Sts.","","","market","","-94.3828","41.0524","50801"
"Davenport","Mississippi Valley Growers farmers Market","Davenport Farmers' Market","Iowa","North Park Mall east entrance","baked goods crafts flowers eggs vegetables honey jams nuts plants poultry fruits pet food","","market","http://mvgrowers.com","-90.571154","41.562863","52804"
"Bloomfield","","Davis County Farmers' Market","Iowa","100 E. Jefferson St.","baked goods eggs vegetables honey jams plants trees fruits","","market","http://www.bloomfieldmainstreet.com/Farmer'sMarket.htm","-92.414246","40.751572","52537"
"Denison","","Denison Farmers Market","Iowa","1st Avenue N. & 15th Street","","","market","http://www.dloftus@cdcia.org","-95.3508","42.02","51442"
"DeWitt","","DeWitt Farmers Market","Iowa","Lincoln Park","","","market","","-90.496","41.5309","52742"
"Donnellson","","Donnellson Farmers Market","Iowa","Railroad Park on Main Street","","","market","","-91.5645","40.6462","52625"
