	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	44	999	Statewide	11	Fishing	44	1141	26.0	66.2	4382.0	71.2	4484.2	25.4
1	44	999	Statewide	11	Logging	44	1133	3.0	0.0	0.0	0.0	0.0	1.6
2	44	999	Statewide	11	Support activities for animal production	44	1152	10.400000000000002	6.4	319.8	33.6	942.8	10.0
3	44	999	Statewide	11	Support activities for crop production	44	1151	2.4	0.0	0.0	0.0	218.0	2.4
4	44	999	Statewide	11	Support activities for forestry	44	1153	1.0	0.0	0.0	0.0	0.0	1.0
5	44	999	Statewide	21	Nonmetallic mineral mining and quarrying	44	2123	16.0	132.2	9804.4	119.4	10134.4	16.0
6	44	999	Statewide	21	Oil and gas extraction	44	2111	1.0	0.0	0.0	0.0	0.0	1.0
7	44	999	Statewide	21	Support activities for mining	44	2131	1.0	0.0	0.0	0.0	0.0	1.0
8	44	999	Statewide	22	Electric power generation, transmission and distribution	44	2211	26.8	659.6	72781.8	697.8	77124.0	26.0
9	44	999	Statewide	22	Natural gas distribution	44	2212	4.0	0.0	0.0	0.0	0.0	4.0
10	44	999	Statewide	22	Water, sewage and other systems	44	2213	9.8	0.0	0.0	0.0	0.0	9.8
11	44	999	Statewide	23	Building equipment contractors	44	2382	760.6	4554.2	261247.4	4554.2	261247.4	760.6
12	44	999	Statewide	23	Building finishing contractors	44	2383	555.8000000000002	2791.4	142597.6	2870.6	142597.6	555.8
13	44	999	Statewide	23	Foundation, structure, and building exterior contractors	44	2381	357.2	2113.0	128162.8	2140.2	128162.8	357.2
14	44	999	Statewide	23	Highway, street, and bridge construction	44	2373	22.4	520.0000000000001	56035.0	553.0	57235.4	22.4
15	44	999	Statewide	23	Land subdivision	44	2372	6.8	0.0	0.0	28.0	3651.2	6.8
16	44	999	Statewide	23	Nonresidential building construction	44	2362	129.0	2058.4	179224.8	2072.8	179360.6	129.8
17	44	999	Statewide	23	Other heavy and civil engineering construction	44	2379	10.8	43.6	5016.0	53.6	6697.6	10.2
18	44	999	Statewide	23	Other specialty trade contractors	44	2389	320.4	1051.4	74353.0	1081.2	74353.0	320.4
19	44	999	Statewide	23	Residential building construction	44	2361	784.8	2305.0	103874.6	2305.0	103874.6	784.8
20	44	999	Statewide	23	Utility system construction	44	2371	44.2	418.0	34111.4	510.0	40089.4	45.4
21	44	999	Statewide	31	Animal food manufacturing	44	3111	1.0	0.0	0.0	0.0	0.0	1.0
22	44	999	Statewide	31	Animal slaughtering and processing	44	3116	14.0	445.2	19306.6	449.4	19350.8	13.8
23	44	999	Statewide	31	Apparel accessories and other apparel manufacturing	44	3159	4.800000000000002	0.0	0.0	1.0	35.0	3.8
24	44	999	Statewide	31	Bakeries and tortilla manufacturing	44	3118	82.99999999999999	1091.6	37582.999999999985	1161.4	37950.4	83.0
25	44	999	Statewide	31	Beverage manufacturing	44	3121	17.333333333333332	243.4	13654.0	141.0	6551.6	16.8
26	44	999	Statewide	31	Cut and sew apparel manufacturing	44	3152	7.2	1.2	163.4	2.6	819.2	6.4
27	44	999	Statewide	31	Dairy product manufacturing	44	3115	9.2	116.4	4477.0	139.6	5167.0	8.6
28	44	999	Statewide	31	Fabric mills	44	3132	25.6	676.6	23488.6	842.8	31968.4	25.6
29	44	999	Statewide	31	Fiber, yarn, and thread mills	44	3131	7.8	20.4	696.0	156.6	6194.6	7.8
30	44	999	Statewide	31	Footwear manufacturing	44	3162	1.0	0.0	0.0	0.0	0.0	1.0
31	44	999	Statewide	31	Fruit and vegetable preserving and specialty food manufacturing	44	3114	9.4	153.4	3879.6	176.6	5059.2	9.4
