	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	15	999	Statewide	11	Fishing	15	1141	18.6	19.8	659.0	25.8	1365.8	18.0
1	15	999	Statewide	11	Logging	15	1133	1.0	0.0	0.0	0.0	0.0	1.0
2	15	999	Statewide	11	Support activities for animal production	15	1152	8.399999999999999	7.0	209.4	13.2	328.4	7.8
3	15	999	Statewide	11	Support activities for crop production	15	1151	5.800000000000002	19.2	464.0	73.2	902.4	5.0
4	15	999	Statewide	11	Support activities for forestry	15	1153	1.0	0.0	0.0	0.0	0.0	1.0
5	15	999	Statewide	11	Timber tract operations	15	1131	1.0	0.0	0.0	0.0	0.0	1.0
6	15	999	Statewide	21	Nonmetallic mineral mining and quarrying	15	2123	4.2	0.0	0.0	117.0	9790.4	4.2
7	15	999	Statewide	21	Oil and gas extraction	15	2111	2.0	0.0	0.0	0.0	0.0	1.25
8	15	999	Statewide	21	Support activities for mining	15	2131	2.8	0.0	0.0	4.2	222.2	2.4
9	15	999	Statewide	22	Electric power generation, transmission and distribution	15	2211	24.2	0.0	0.0	0.0	0.0	24.2
10	15	999	Statewide	22	Natural gas distribution	15	2212	5.0	0.0	0.0	0.0	0.0	4.8
11	15	999	Statewide	22	Water, sewage and other systems	15	2213	31.0	168.60000000000005	10620.6	155.8	16080.8	31.0
12	15	999	Statewide	23	Building equipment contractors	15	2382	731.2	7813.6	546823.0	7848.0	546894.0	731.4
13	15	999	Statewide	23	Building finishing contractors	15	2383	481.4	4186.5999999999985	245845.6	4186.6	245845.6	481.4
14	15	999	Statewide	23	Foundation, structure, and building exterior contractors	15	2381	315.2	3726.8	204128.6	3770.8	205686.6	315.2
15	15	999	Statewide	23	Highway, street, and bridge construction	15	2373	39.8	1121.2	90623.2	1179.2	94607.2	39.8
16	15	999	Statewide	23	Land subdivision	15	2372	29.0	112.0	12031.2	127.6	12897.6	29.6
17	15	999	Statewide	23	Nonresidential building construction	15	2362	215.2	4916.0	388275.2	4916.0	388275.2	215.2
18	15	999	Statewide	23	Other heavy and civil engineering construction	15	2379	10.2	293.4	21415.4	357.6	26798.8	10.0
19	15	999	Statewide	23	Other specialty trade contractors	15	2389	193.0	2207.0	135149.6	2207.0	135149.6	193.0
20	15	999	Statewide	23	Residential building construction	15	2361	665.8000000000002	3008.0000000000005	165005.19999999998	3008.0	165005.2	665.8
21	15	999	Statewide	23	Utility system construction	15	2371	56.99999999999999	869.6	68571.4	931.6	70310.6	57.6
22	15	999	Statewide	31	Animal food manufacturing	15	3111	2.0	0.0	0.0	0.0	0.0	1.2
23	15	999	Statewide	31	Animal slaughtering and processing	15	3116	17.533333333333335	272.0	10262.4	312.8	10299.4	17.0
24	15	999	Statewide	31	Apparel accessories and other apparel manufacturing	15	3159	3.0	0.0	0.0	0.0	38.4	1.8
25	15	999	Statewide	31	Bakeries and tortilla manufacturing	15	3118	103.2	2132.6	52067.2	2160.0	52067.2	103.2
26	15	999	Statewide	31	Beverage manufacturing	15	3121	31.6	798.4	35600.399999999994	827.0	36289.6	31.6
27	15	999	Statewide	31	Cut and sew apparel manufacturing	15	3152	42.6	400.8	10065.4	409.8	10199.8	42.6
28	15	999	Statewide	31	Dairy product manufacturing	15	3115	8.8	74.6	4081.8	298.8	15327.2	8.8
