	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	38	999	Statewide	11	Cotton ginning	38	115111	1.0	0.0	0.0	0.0	0.0	1.0
1	38	999	Statewide	11	Crop harvesting, primarily by machine	38	115113	11.9	0.0	0.0	4.0	114.6	6.8
2	38	999	Statewide	11	Farm labor contractors and crew leaders	38	115115	7.5	0.0	0.0	1.2	30.4	2.2
3	38	999	Statewide	11	Farm management services	38	115116	7.0	0.0	0.0	6.0	519.8	4.8
4	38	999	Statewide	11	Hunting and trapping	38	114210	3.0	0.0	0.0	0.0	0.0	1.8
5	38	999	Statewide	11	Logging	38	113310	4.7	0.0	0.0	10.2	406.2	2.4
6	38	999	Statewide	11	Postharvest crop activities (except cotton ginning)	38	115114	28.399999999999995	20.8	1392.6	220.2	9666.0	26.8
7	38	999	Statewide	11	Soil preparation, planting, and cultivating	38	115112	68.31666666666666	43.8	3535.4	179.0	10294.2	63.6
8	38	999	Statewide	11	Support activities for animal production	38	115210	13.0	4.6	88.4	13.8	260.8	9.2
9	38	999	Statewide	21	All other nonmetallic mineral mining	38	212399	3.0	0.0	0.0	0.0	0.0	1.8
10	38	999	Statewide	21	Bituminous coal and lignite surface mining	38	212111	7.4	0.0	0.0	517.4	52843.6	6.6
11	38	999	Statewide	21	Clay and ceramic and refractory minerals mining	38	212325	1.0	0.0	0.0	0.0	0.0	1.0
12	38	999	Statewide	21	Construction sand and gravel mining	38	212321	30.25	163.60000000000005	17595.2	669.6	46645.8	26.8
13	38	999	Statewide	21	Crude petroleum and natural gas extraction	38	211111	58.39999999999999	1028.2	135412.40000000002	2881.2	319313.2	67.2
14	38	999	Statewide	21	Crushed and broken granite mining and quarrying	38	212313	1.0	0.0	0.0	0.0	0.0	1.0
15	38	999	Statewide	21	Crushed and broken limestone mining and quarrying	38	212312	1.0	0.0	0.0	0.0	0.0	1.0
16	38	999	Statewide	21	Drilling oil and gas wells	38	213111	41.0	1811.2	168354.6	4828.0	438096.0	47.2
17	38	999	Statewide	21	Industrial sand mining	38	212322	1.0	0.0	0.0	0.0	0.0	1.0
18	38	999	Statewide	21	Natural gas liquid extraction	38	211112	5.083333333333334	161.0	17542.333333333332	134.4	16674.6	3.0
19	38	999	Statewide	21	Other crushed and broken stone mining and quarrying	38	212319	3.2	0.0	0.0	0.0	0.0	1.8
20	38	999	Statewide	21	Support activities for coal mining	38	213113	3.0	0.0	0.0	8.0	491.0	2.6
21	38	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	38	213115	5.2	0.0	0.0	0.0	0.0	3.6
22	38	999	Statewide	21	Support activities for oil and gas operations	38	213112	361.05	8866.599999999999	829377.0	11787.4	1111645.0	368.0
23	38	999	Statewide	22	Electric bulk power transmission and control	38	221121	6.0	0.0	0.0	0.0	0.0	5.4
