	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab	emp	payann
0	38	999	Statewide	11	Cotton ginning	38	115111	1.0	0.0	0.0
1	38	999	Statewide	11	Crop harvesting, primarily by machine	38	115113	11.9	0.0	0.0
2	38	999	Statewide	11	Farm labor contractors and crew leaders	38	115115	7.5	0.0	0.0
3	38	999	Statewide	11	Farm management services	38	115116	7.0	0.0	0.0
4	38	999	Statewide	11	Hunting and trapping	38	114210	3.0	0.0	0.0
5	38	999	Statewide	11	Logging	38	113310	4.7	0.0	0.0
6	38	999	Statewide	11	Postharvest crop activities (except cotton ginning)	38	115114	28.399999999999995	20.8	1392.6
7	38	999	Statewide	11	Soil preparation, planting, and cultivating	38	115112	68.31666666666666	43.800000000000004	3535.4
8	38	999	Statewide	11	Support activities for animal production	38	115210	13.0	4.6	88.4
9	38	999	Statewide	21	All other nonmetallic mineral mining	38	212399	3.0	0.0	0.0
10	38	999	Statewide	21	Bituminous coal and lignite surface mining	38	212111	7.4	0.0	0.0
11	38	999	Statewide	21	Clay and ceramic and refractory minerals mining	38	212325	1.0	0.0	0.0
12	38	999	Statewide	21	Construction sand and gravel mining	38	212321	30.25	163.60000000000002	17595.2
13	38	999	Statewide	21	Crude petroleum and natural gas extraction	38	211111	58.39999999999999	1028.2	135412.40000000002
14	38	999	Statewide	21	Crushed and broken granite mining and quarrying	38	212313	1.0	0.0	0.0
15	38	999	Statewide	21	Crushed and broken limestone mining and quarrying	38	212312	1.0	0.0	0.0
16	38	999	Statewide	21	Drilling oil and gas wells	38	213111	41.0	1811.2	168354.6
17	38	999	Statewide	21	Industrial sand mining	38	212322	1.0	0.0	0.0
18	38	999	Statewide	21	Natural gas liquid extraction	38	211112	5.083333333333334	161.0	17542.333333333332
19	38	999	Statewide	21	Other crushed and broken stone mining and quarrying	38	212319	3.2	0.0	0.0
20	38	999	Statewide	21	Support activities for coal mining	38	213113	3.0	0.0	0.0
21	38	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	38	213115	5.2	0.0	0.0
22	38	999	Statewide	21	Support activities for oil and gas operations	38	213112	361.04999999999995	8866.599999999999	829377.0
23	38	999	Statewide	22	Electric bulk power transmission and control	38	221121	6.0	0.0	0.0
24	38	999	Statewide	22	Electric power distribution	38	221122	58.40000000000001	235.2	22371.800000000003
25	38	999	Statewide	22	Fossil fuel electric power generation	38	221112	13.2	231.0	22278.0
26	38	999	Statewide	22	Natural gas distribution	38	221210	39.599999999999994	0.0	0.0
27	38	999	Statewide	22	Other electric power generation	38	221118	9.2	0.0	0.0
28	38	999	Statewide	22	Sewage treatment facilities	38	221320	1.0	0.0	0.0
29	38	999	Statewide	22	Water supply and irrigation systems	38	221310	20.4	33.75	2375.75
30	38	999	Statewide	22	Wind electric power generation	38	221115	3.0	0.0	0.0
31	38	999	Statewide	23	All other specialty trade contractors	38	238990	125.65000000000002	342.6	32336.600000000006
32	38	999	Statewide	23	Commercial and institutional building construction	38	236220	198.60000000000002	2296.6000000000004	132679.4
33	38	999	Statewide	23	Drywall and insulation contractors	38	238310	110.26666666666665	470.6000000000001	17612.999999999996
34	38	999	Statewide	23	Electrical contractors and other wiring installation contractors	38	238210	336.1	2874.0	201523.60000000003
35	38	999	Statewide	23	Finish carpentry contractors	38	238350	122.4	364.2000000000001	16616.6
36	38	999	Statewide	23	Flooring contractors	38	238330	68.55	106.6	4515.000000000001
37	38	999	Statewide	23	Framing contractors	38	238130	84.36666666666669	284.6	13110.699999999999
38	38	999	Statewide	23	Glass and glazing contractors	38	238150	10.6	58.0	2878.8
39	38	999	Statewide	23	Highway, street, and bridge construction	38	237310	81.54999999999998	917.3999999999999	93756.8
40	38	999	Statewide	23	Industrial building construction	38	236210	11.0	0.0	0.0
41	38	999	Statewide	23	Land subdivision	38	237210	12.333333333333334	2.4	166.6
42	38	999	Statewide	23	Masonry contractors	38	238140	59.00000000000001	134.2	8535.2
43	38	999	Statewide	23	New housing for-sale builders	38	236117	81.94999999999999	302.00000000000006	15892.199999999997
44	38	999	Statewide	23	New multifamily housing construction (except for-sale builders)	38	236116	18.05	80.0	5358.6
45	38	999	Statewide	23	New single-family housing construction (except for-sale builders)	38	236115	253.63333333333335	661.1500000000001	33492.2
46	38	999	Statewide	23	Oil and gas pipeline and related structures construction	38	237120	29.4	390.0	43522.2
47	38	999	Statewide	23	Other building equipment contractors	38	238290	28.6	244.60000000000002	19343.2
48	38	999	Statewide	23	Other building finishing contractors	38	238390	15.100000000000001	10.3	301.25
